StockEndDate,assignmentClass,benefitsEligibilityStartDate,benefitsEndDate,bonusPayExpirationDate,createdBy,createdDateTime,createdOn,eligibleForSalContinuation,eligibleForStock,employeeFirstEmployment,endDate,firstDateWorked,includeAllRecords,initialOptionGrant,initialStockGrant,isContingentWorker,isECRecord,jobNumber,lastDateWorked,lastModifiedBy,ElastModifiedDateTime,lastModifiedOn,okToRehire,originalStartDate,payrollEndDate,personIdExternal,prevEmployeeId,professionalServiceDate,regretTermination,salaryEndDate,seniorityDate,serviceDate,startDate,userID
,ST,,,,,,,,,,,,,,,,,,,,,,,20091208,,P00304,,,,,,,20091208,E100391
,ST,,,,,,,,,,,,,,,,,,,,,,,20161019,,P02026,,,,,,,20161019,E102047
,ST,,,,,,,,,,20161014,,,,,,,,,,,,,20160615,,P02027,,,,,,,20160615,E101921
,ST,,,,,,,,,,,,,,,,,,,,,,,20160629,,P02028,,,,,,,20160629,E101939
,ST,,,,,,,,,,,,,,,,,,,,,,,20160629,,P02029,,,,,,,20160629,E101942
,ST,,,,,,,,,,,,,,,,,,,,,,,20160715,,P02030,,,,,,,20160715,E101971
,ST,,,,,,,,,,,,,,,,,,,,,,,20160908,,P02031,,,,,,,20160908,E102014
,ST,,,,,,,,,,,,,,,,,,,,,,,20160622,,P02032,,,,,,,20160622,E101933
,ST,,,,,,,,,,,,,,,,,,,,,,,20160810,,P02033,,,,,,,20160810,E101996
,ST,,,,,,,,,,,,,,,,,,,,,,,20160903,,P02034,,,,,,,20160903,E102013
,ST,,,,,,,,,,20160904,,,,,,,,,,,,,20160615,,P02035,,,,,,,20160615,E101920
,ST,,,,,,,,,,,,,,,,,,,,,,,20160622,,P02036,,,,,,,20160622,E101932
,ST,,,,,,,,,,20150103,,,,,,,,,,,,,20130528,,P00678,,,,,,,20130528,E100958
,ST,,,,,,,,,,,,,,,,,,,,,,,20090901,,P00273,,,,,,,20090901,E100344
,ST,,,,,,,,,,,,,,,,,,,,,,,20070605,,P00152,,,,,,,20070605,E100185
,ST,,,,,,,,,,20160618,,,,,,,,,,,,,20140425,,P00798,,,,,,,20140425,E101163
,ST,,,,,,,,,,20151130,,,,,,,,,,,,,20051018,,P00008,,,,,,,20051018,E100010
,ST,,,,,,,,,,,,,,,,,,,,,,,20130227,,P00644,,,,,,,20130227,E100900
,ST,,,,,,,,,,,,,,,,,,,,,,,20071106,,P00170,,,,,,,20071106,E100209
,ST,,,,,,,,,,,,,,,,,,,,,,,20110901,,P00436,,,,,,,20110901,E100567
,ST,,,,,,,,,,,,,,,,,,,,,,,20160217,,P00337,,,,,,,20160217,E100434
,ST,,,,,,,,,,,,,,,,,,,,,,,20140923,,P00884,,,,,,,20140923,E101320
,ST,,,,,,,,,,,,,,,,,,,,,,,20140812,,P00784,,,,,,,20140812,E101142
,ST,,,,,,,,,,20161130,,,,,,,,,,,,,20140801,,P00885,,,,,,,20140801,E101321
,ST,,,,,,,,,,,,,,,,,,,,,,,20040519,,P00039,,,,,,,20040519,E100045
,ST,,,,,,,,,,,,,,,,,,,,,,,20110712,,P00444,,,,,,,20110712,E100576
,ST,,,,,,,,,,,,,,,,,,,,,,,20050816,,P00074,,,,,,,20050816,E100087
,ST,,,,,,,,,,,,,,,,,,,,,,,20060207,,P00016,,,,,,,20060207,E100019
,ST,,,,,,,,,,20150731,,,,,,,,,,,,,20141201,,P00904,,,,,,,20140819,E101354
,ST,,,,,,,,,,,,,,,,,,,,,,,20090428,,P00257,,,,,,,20090428,E100324
,ST,,,,,,,,,,,,,,,,,,,,,,,20120531,,P00573,,,,,,,20120531,E100777
,ST,,,,,,,,,,,,,,,,,,,,,,,20071218,,P00173,,,,,,,20071218,E100215
,ST,,,,,,,,,,,,,,,,,,,,,,,20060921,,P00116,,,,,,,20060921,E100137
,ST,,,,,,,,,,20160807,,,,,,,,,,,,,20111025,,P00488,,,,,,,20111025,E100635
,ST,,,,,,,,,,20150801,,,,,,,,,,,,,20080604,,P00190,,,,,,,20080604,E100236
,ST,,,,,,,,,,,,,,,,,,,,,,,20110419,,P00412,,,,,,,20110419,E100531
,ST,,,,,,,,,,,,,,,,,,,,,,,20080625,,P00185,,,,,,,20080625,E100231
,ST,,,,,,,,,,,,,,,,,,,,,,,20061206,,P00118,,,,,,,20061206,E100140
,ST,,,,,,,,,,,,,,,,,,,,,,,20110412,,P00397,,,,,,,20110412,E100508
,ST,,,,,,,,,,,,,,,,,,,,,,,20110301,,P00414,,,,,,,20110301,E100535
,ST,,,,,,,,,,,,,,,,,,,,,,,20140708,,P00701,,,,,,,20140708,E101006
,ST,,,,,,,,,,,,,,,,,,,,,,,20130140,,P00658,,,,,,,20130140,E100923
,ST,,,,,,,,,,20150829,,,,,,,,,,,,,20090324,,P00258,,,,,,,20090324,E100325
,ST,,,,,,,,,,20170115,,,,,,,,,,,,,20140513,,P00837,,,,,,,20140513,E101229
,ST,,,,,,,,,,,,,,,,,,,,,,,20031014,,P00012,,,,,,,20031014,E100014
,ST,,,,,,,,,,,,,,,,,,,,,,,20070703,,P00153,,,,,,,20070703,E100186
,ST,,,,,,,,,,20150122,,,,,,,,,,,,,20081105,,P00241,,,,,,,20081105,E100301
,ST,,,,,,,,,,20160716,,,,,,,,,,,,,20120321,,P00549,,,,,,,20120321,E100736
,ST,,,,,,,,,,,,,,,,,,,,,,,20060516,,P00102,,,,,,,20060516,E100117
,ST,,,,,,,,,,,,,,,,,,,,,,,20130103,,P00493,,,,,,,20111115,E100645
,ST,,,,,,,,,,20140802,,,,,,,,,,,,,20081001,,P00211,,,,,,,20081001,E100259
,ST,,,,,,,,,,,,,,,,,,,,,,,20080402,,P00182,,,,,,,20080402,E100226
,ST,,,,,,,,,,,,,,,,,,,,,,,20140101,,P00752,,,,,,,20140101,E101097
,ST,,,,,,,,,,20140902,,,,,,,,,,,,,20091103,,P00272,,,,,,,20091103,E100343
,ST,,,,,,,,,,,,,,,,,,,,,,,20120801,,P00586,,,,,,,20120801,E100793
,ST,,,,,,,,,,20151120,,,,,,,,,,,,,20091117,,P00297,,,,,,,20091117,E100381
,ST,,,,,,,,,,,,,,,,,,,,,,,20121031,,P00617,,,,,,,20121031,E100847
,ST,,,,,,,,,,20160527,,,,,,,,,,,,,20130423,,P00688,,,,,,,20130423,E100974
,ST,,,,,,,,,,,,,,,,,,,,,,,20120416,,P00506,,,,,,,20120416,E100665
,ST,,,,,,,,,,,,,,,,,,,,,,,20140902,,P00787,,,,,,,20140902,E101145
,ST,,,,,,,,,,,,,,,,,,,,,,,20140201,,P00778,,,,,,,20140201,E101136
,ST,,,,,,,,,,,,,,,,,,,,,,,20100105,,P00296,,,,,,,20100105,E100380
,ST,,,,,,,,,,20170212,,,,,,,,,,,,,20110719,,P00443,,,,,,,20110719,E100574
,ST,,,,,,,,,,20160430,,,,,,,,,,,,,20120314,,P00548,,,,,,,20120314,E100735
,ST,,,,,,,,,,20160409,,,,,,,,,,,,,20110816,,P00448,,,,,,,20110816,E100581
,ST,,,,,,,,,,20160531,,,,,,,,,,,,,20110901,,P00441,,,,,,,20110901,E100572
,ST,,,,,,,,,,,,,,,,,,,,,,,20050126,,P00091,,,,,,,20050126,E100106
,ST,,,,,,,,,,20160104,,,,,,,,,,,,,20130919,,P00727,,,,,,,20130919,E101050
,ST,,,,,,,,,,,,,,,,,,,,,,,20040217,,P00047,,,,,,,20040217,E100058
,ST,,,,,,,,,,,,,,,,,,,,,,,20101019,,P00372,,,,,,,20101019,E100479
,ST,,,,,,,,,,20160715,,,,,,,,,,,,,20060117,,P00052,,,,,,,20081205,E100064
,ST,,,,,,,,,,,,,,,,,,,,,,,20140422,,P00814,,,,,,,20140422,E101185
,ST,,,,,,,,,,20160723,,,,,,,,,,,,,20130618,,P00691,,,,,,,20130618,E100980
,ST,,,,,,,,,,,,,,,,,,,,,,,20081001,,P00217,,,,,,,20081001,E100269
,ST,,,,,,,,,,,,,,,,,,,,,,,20140103,,P00748,,,,,,,20140103,E101093
,ST,,,,,,,,,,,,,,,,,,,,,,,20120905,,P00537,,,,,,,20120905,E100717
,ST,,,,,,,,,,20150224,,,,,,,,,,,,,20121003,,P00581,,,,,,,20121003,E100787
,ST,,,,,,,,,,,,,,,,,,,,,,,20140204,,P00799,,,,,,,20140204,E101164
,ST,,,,,,,,,,,,,,,,,,,,,,,20070130,,P00128,,,,,,,20070130,E100152
,ST,,,,,,,,,,,,,,,,,,,,,,,20120418,,P00563,,,,,,,20120418,E100761
,ST,,,,,,,,,,,,,,,,,,,,,,,20081203,,P00236,,,,,,,20081203,E100295
,ST,,,,,,,,,,,,,,,,,,,,,,,20040811,,P00079,,,,,,,20040811,E100093
,ST,,,,,,,,,,,,,,,,,,,,,,,20051018,,P00027,,,,,,,20051018,E100033
,ST,,,,,,,,,,20151015,,,,,,,,,,,,,20131001,,P00711,,,,,,,20131001,E101022
,ST,,,,,,,,,,20170202,,,,,,,,,,,,,20051122,,P00048,,,,,,,20051122,E100059
,ST,,,,,,,,,,,,,,,,,,,,,,,20141028,,P00941,,,,,,,20141028,E101419
,ST,,,,,,,,,,,,,,,,,,,,,,,20100204,,P00290,,,,,,,20100204,E100371
,ST,,,,,,,,,,,,,,,,,,,,,,,20100406,,P00328,,,,,,,20100406,E100423
,ST,,,,,,,,,,20150226,,,,,,,,,,,,,20141007,,P00913,,,,,,,20141007,E101377
,ST,,,,,,,,,,20151231,,,,,,,,,,,,,20150701,,P00301,,,,,,,20150701,E100388
,ST,,,,,,,,,,,,,,,,,,,,,,,20140902,,P00832,,,,,,,20140902,E101224
,ST,,,,,,,,,,,,,,,,,,,,,,,20070116,,P00131,,,,,,,20061212,E100157
,ST,,,,,,,,,,,,,,,,,,,,,,,20091203,,P00300,,,,,,,20091203,E100386
,ST,,,,,,,,,,20170308,,,,,,,,,,,,,20120523,,P00531,,,,,,,20120523,E100708
,ST,,,,,,,,,,,,,,,,,,,,,,,20080430,,P00187,,,,,,,20080430,E100233
,ST,,,,,,,,,,20160220,,,,,,,,,,,,,20060104,,P00045,,,,,,,20060104,E100054
,ST,,,,,,,,,,,,,,,,,,,,,,,20040418,,P00022,,,,,,,20040418,E100026
,ST,,,,,,,,,,20150110,,,,,,,,,,,,,20120606,,P00552,,,,,,,20120606,E100742
,ST,,,,,,,,,,,,,,,,,,,,,,,20080924,,P00148,,,,,,,20080924,E100179
,ST,,,,,,,,,,,,,,,,,,,,,,,20110901,,P00409,,,,,,,20110215,E100526
,ST,,,,,,,,,,20151007,,,,,,,,,,,,,20120511,,P00562,,,,,,,20120511,E100759
,ST,,,,,,,,,,,,,,,,,,,,,,,20130820,,P00731,,,,,,,20130820,E101059
,ST,,,,,,,,,,20161231,,,,,,,,,,,,,20100427,,P00261,,,,,,,20100427,E100328
,ST,,,,,,,,,,20160227,,,,,,,,,,,,,20090908,,P00281,,,,,,,20090908,E100352
,ST,,,,,,,,,,,,,,,,,,,,,,,20121003,,P00582,,,,,,,20121003,E100788
,ST,,,,,,,,,,,,,,,,,,,,,,,20130820,,P00681,,,,,,,20130820,E100962
,ST,,,,,,,,,,,,,,,,,,,,,,,20141104,,P00931,,,,,,,20141104,E101405
,ST,,,,,,,,,,20150704,,,,,,,,,,,,,20081008,,P00219,,,,,,,20081008,E100271
,ST,,,,,,,,,,,,,,,,,,,,,,,20151103,,P00477,,,,,,,20151103,E100619
,ST,,,,,,,,,,,,,,,,,,,,,,,20120912,,P00565,,,,,,,20120912,E100765
,ST,,,,,,,,,,,,,,,,,,,,,,,20061031,,P00119,,,,,,,20061031,E100142
,ST,,,,,,,,,,,,,,,,,,,,,,,20120725,,P00597,,,,,,,20120725,E100819
,ST,,,,,,,,,,20150312,,,,,,,,,,,,,20130917,,P00618,,,,,,,20120922,E100848
,ST,,,,,,,,,,,,,,,,,,,,,,,20090422,,P00260,,,,,,,20090422,E100327
,ST,,,,,,,,,,,,,,,,,,,,,,,20090122,,P00249,,,,,,,20090122,E100312
,ST,,,,,,,,,,,,,,,,,,,,,,,20100901,,P00320,,,,,,,20100901,E100411
,ST,,,,,,,,,,,,,,,,,,,,,,,20110901,,P00434,,,,,,,20110901,E100563
,ST,,,,,,,,,,,,,,,,,,,,,,,20130402,,P00659,,,,,,,20130402,E100924
,ST,,,,,,,,,,20150731,,,,,,,,,,,,,20140318,,P00819,,,,,,,20140318,E101191
,ST,,,,,,,,,,20160311,,,,,,,,,,,,,20140722,,P00872,,,,,,,20140722,E101305
,ST,,,,,,,,,,,,,,,,,,,,,,,20140501,,P00809,,,,,,,20140501,E101176
,ST,,,,,,,,,,20160828,,,,,,,,,,,,,20160706,,P02005,,,,,,,20160706,E101973
,ST,,,,,,,,,,,,,,,,,,,,,,,20160622,,P02006,,,,,,,20160622,E101937
,ST,,,,,,,,,,,,,,,,,,,,,,,20160707,,P02007,,,,,,,20160707,E101966
,ST,,,,,,,,,,,,,,,,,,,,,,,20160914,,P02008,,,,,,,20160914,E102019
,ST,,,,,,,,,,20160813,,,,,,,,,,,,,20160603,,P02009,,,,,,,20160603,E101917
,ST,,,,,,,,,,,,,,,,,,,,,,,20160615,,P02010,,,,,,,20160615,E101918
,ST,,,,,,,,,,,,,,,,,,,,,,,20160615,,P02011,,,,,,,20160615,E101919
,ST,,,,,,,,,,,,,,,,,,,,,,,20160616,,P02012,,,,,,,20160616,E101924
,ST,,,,,,,,,,20161023,,,,,,,,,,,,,20160629,,P02013,,,,,,,20160629,E101941
,ST,,,,,,,,,,,,,,,,,,,,,,,20160629,,P02014,,,,,,,20160629,E101943
,ST,,,,,,,,,,20150703,,,,,,,,,,,,,20090206,,P00253,,,,,,,20090206,E100317
,ST,,,,,,,,,,,,,,,,,,,,,,,20060207,,P00076,,,,,,,20060207,E100089
,ST,,,,,,,,,,,,,,,,,,,,,,,20040506,,P00087,,,,,,,20040506,E100101
,ST,,,,,,,,,,,,,,,,,,,,,,,20130501,,P00686,,,,,,,20130501,E100969
,ST,,,,,,,,,,,,,,,,,,,,,,,20110601,,P00431,,,,,,,20110601,E100559
,ST,,,,,,,,,,,,,,,,,,,,,,,20030181,,P00034,,,,,,,20030901,E100040
,ST,,,,,,,,,,20151229,,,,,,,,,,,,,20050517,,P00042,,,,,,,20050517,E100049
,ST,,,,,,,,,,,,,,,,,,,,,,,20140114,,P00773,,,,,,,20140114,E101126
,ST,,,,,,,,,,,,,,,,,,,,,,,20130903,,P00654,,,,,,,20130903,E100916
,ST,,,,,,,,,,20160901,,,,,,,,,,,,,20140513,,P00800,,,,,,,20140513,E101165
,ST,,,,,,,,,,,,,,,,,,,,,,,20100701,,P00341,,,,,,,20100701,E100438
,ST,,,,,,,,,,,,,,,,,,,,,,,20070904,,P00161,,,,,,,20070904,E100196
,ST,,,,,,,,,,,,,,,,,,,,,,,20080906,,P00200,,,,,,,20080906,E100247
,ST,,,,,,,,,,,,,,,,,,,,,,,20130730,,P00722,,,,,,,20130730,E101040
,ST,,,,,,,,,,,,,,,,,,,,,,,20140911,,P00899,,,,,,,20140911,E101346
,ST,,,,,,,,,,,,,,,,,,,,,,,20130702,,P00708,,,,,,,20130702,E101014
,ST,,,,,,,,,,,,,,,,,,,,,,,20080326,,P00144,,,,,,,20080326,E100175
,ST,,,,,,,,,,,,,,,,,,,,,,,20141118,,P00830,,,,,,,20140325,E101221
,ST,,,,,,,,,,,,,,,,,,,,,,,20130401,,P00492,,,,,,,20111115,E100642
,ST,,,,,,,,,,,,,,,,,,,,,,,20100209,,P00299,,,,,,,20100209,E100385
,ST,,,,,,,,,,,,,,,,,,,,,,,20110915,,P00476,,,,,,,20110915,E100617
,ST,,,,,,,,,,,,,,,,,,,,,,,20120713,,P00595,,,,,,,20120713,E100806
,ST,,,,,,,,,,,,,,,,,,,,,,,20030508,,P00077,,,,,,,20160201,E100090
,ST,,,,,,,,,,,,,,,,,,,,,,,20131217,,P00770,,,,,,,20131217,E101121
,ST,,,,,,,,,,,,,,,,,,,,,,,20140304,,P00797,,,,,,,20140304,E101158
,ST,,,,,,,,,,,,,,,,,,,,,,,20060418,,P00100,,,,,,,20051207,E100115
,ST,,,,,,,,,,,,,,,,,,,,,,,20120801,,P00559,,,,,,,20120801,E100753
,ST,,,,,,,,,,,,,,,,,,,,,,,20140506,,P00857,,,,,,,20140506,E101261
,ST,,,,,,,,,,,,,,,,,,,,,,,20080716,,P00201,,,,,,,20080716,E100248
,ST,,,,,,,,,,,,,,,,,,,,,,,20140611,,P00808,,,,,,,20140611,E101175
,ST,,,,,,,,,,,,,,,,,,,,,,,20110105,,P00391,,,,,,,20110105,E100501
,ST,,,,,,,,,,,,,,,,,,,,,,,20100112,,P00313,,,,,,,20100112,E100401
,ST,,,,,,,,,,20160212,,,,,,,,,,,,,20030304,,P00054,,,,,,,20031231,E100066
,ST,,,,,,,,,,,,,,,,,,,,,,,20050503,,P00062,,,,,,,20050503,E100075
,ST,,,,,,,,,,,,,,,,,,,,,,,20100420,,P00331,,,,,,,20100420,E100427
,ST,,,,,,,,,,20140621,,,,,,,,,,,,,20110426,,P00422,,,,,,,20110426,E100546
,ST,,,,,,,,,,,,,,,,,,,,,,,20140903,,P00908,,,,,,,20140903,E101363
,ST,,,,,,,,,,,,,,,,,,,,,,,20071204,,P00172,,,,,,,20071204,E100212
,ST,,,,,,,,,,,,,,,,,,,,,,,20131217,,P00781,,,,,,,20131217,E101139
,ST,,,,,,,,,,20151217,,,,,,,,,,,,,20130709,,P00718,,,,,,,20130709,E101034
,ST,,,,,,,,,,20150417,,,,,,,,,,,,,20130823,,P00712,,,,,,,20130823,E101026
,ST,,,,,,,,,,,,,,,,,,,,,,,20130730,,P00706,,,,,,,20130730,E101012
,ST,,,,,,,,,,,,,,,,,,,,,,,20120502,,P00564,,,,,,,20120502,E100763
,ST,,,,,,,,,,,,,,,,,,,,,,,20131017,,P00750,,,,,,,20131017,E101095
,ST,,,,,,,,,,,,,,,,,,,,,,,20070724,,P00157,,,,,,,20070724,E100190
,ST,,,,,,,,,,20160814,,,,,,,,,,,,,20061128,,P00130,,,,,,,20160330,E100156
,ST,,,,,,,,,,20150606,,,,,,,,,,,,,20060117,,P00088,,,,,,,20060117,E100102
,ST,,,,,,,,,,20160303,,,,,,,,,,,,,20000202,,P00024,,,,,,,20030901,E100029
,ST,,,,,,,,,,,,,,,,,,,,,,,20080418,,P00184,,,,,,,20080418,E100229
,ST,,,,,,,,,,,,,,,,,,,,,,,20140422,,P00815,,,,,,,20140422,E101186
,ST,,,,,,,,,,,,,,,,,,,,,,,20131105,,P00764,,,,,,,20131105,E101110
,ST,,,,,,,,,,,,,,,,,,,,,,,20111129,,P00453,,,,,,,20111129,E100590
,ST,,,,,,,,,,,,,,,,,,,,,,,20141111,,P00946,,,,,,,20141111,E101431
,ST,,,,,,,,,,,,,,,,,,,,,,,20050927,,P00064,,,,,,,20050927,E100077
,ST,,,,,,,,,,,,,,,,,,,,,,,20110118,,P00405,,,,,,,20110118,E100520
,ST,,,,,,,,,,,,,,,,,,,,,,,20101207,,P00378,,,,,,,20101207,E100485
,ST,,,,,,,,,,,,,,,,,,,,,,,20090501,,P00245,,,,,,,20090107,E100305
,ST,,,,,,,,,,,,,,,,,,,,,,,20090901,,P00284,,,,,,,20090901,E100356
,ST,,,,,,,,,,,,,,,,,,,,,,,20110201,,P00383,,,,,,,20110201,E100491
,ST,,,,,,,,,,20151021,,,,,,,,,,,,,20140114,,P00775,,,,,,,20140114,E101131
,ST,,,,,,,,,,20161022,,,,,,,,,,,,,20071214,,P00175,,,,,,,20071214,E100218
,ST,,,,,,,,,,,,,,,,,,,,,,,19980925,,P00090,,,,,,,20030901,E100104
,ST,,,,,,,,,,20150922,,,,,,,,,,,,,20120502,,P00542,,,,,,,20120502,E100724
,ST,,,,,,,,,,20160216,,,,,,,,,,,,,20051213,,P00044,,,,,,,20051213,E100052
,ST,,,,,,,,,,20161030,,,,,,,,,,,,,20050119,,P00057,,,,,,,20050119,E100070
,ST,,,,,,,,,,,,,,,,,,,,,,,20120919,,P00613,,,,,,,20120919,E100842
,ST,,,,,,,,,,,,,,,,,,,,,,,20100526,,P00342,,,,,,,20100526,E100439
,ST,,,,,,,,,,,,,,,,,,,,,,,20130116,,P00640,,,,,,,20130116,E100891
,ST,,,,,,,,,,20160625,,,,,,,,,,,,,20090630,,P00283,,,,,,,20090630,E100355
,ST,,,,,,,,,,,,,,,,,,,,,,,20130315,,P00671,,,,,,,20130315,E100946
,ST,,,,,,,,,,,,,,,,,,,,,,,20060228,,P00037,,,,,,,20060228,E100043
,ST,,,,,,,,,,,,,,,,,,,,,,,20130903,,P00666,,,,,,,20130903,E100934
,ST,,,,,,,,,,,,,,,,,,,,,,,20070502,,P00141,,,,,,,20070502,E100172
,ST,,,,,,,,,,,,,,,,,,,,,,,20140101,,P00526,,,,,,,20120228,E100701
,ST,,,,,,,,,,20150417,,,,,,,,,,,,,20130514,,P00682,,,,,,,20130514,E100964
,ST,,,,,,,,,,,,,,,,,,,,,,,20140401,,P00833,,,,,,,20140401,E101225
,ST,,,,,,,,,,,,,,,,,,,,,,,20110111,,P00377,,,,,,,20110111,E100484
,ST,,,,,,,,,,,,,,,,,,,,,,,20140722,,P00892,,,,,,,20140722,E101334
,ST,,,,,,,,,,,,,,,,,,,,,,,20130625,,P00695,,,,,,,20130625,E100992
,ST,,,,,,,,,,,,,,,,,,,,,,,20090827,,P00271,,,,,,,20090827,E100342
,ST,,,,,,,,,,20150725,,,,,,,,,,,,,20110828,,P00454,,,,,,,20110828,E100591
,ST,,,,,,,,,,,,,,,,,,,,,,,20110615,,P00432,,,,,,,20110615,E100561
,ST,,,,,,,,,,,,,,,,,,,,,,,20090317,,P00231,,,,,,,20090317,E100287
,ST,,,,,,,,,,,,,,,,,,,,,,,20141209,,P00953,,,,,,,20141209,E101443
,ST,,,,,,,,,,,,,,,,,,,,,,,20101201,,P00366,,,,,,,20101201,E100473
,ST,,,,,,,,,,,,,,,,,,,,,,,20090707,,P00259,,,,,,,20090707,E100326
,ST,,,,,,,,,,,,,,,,,,,,,,,20060316,,P00101,,,,,,,20060316,E100116
,ST,,,,,,,,,,,,,,,,,,,,,,,20121201,,P00593,,,,,,,20121201,E100804
,ST,,,,,,,,,,,,,,,,,,,,,,,20090901,,P00282,,,,,,,20090901,E100354
,ST,,,,,,,,,,,,,,,,,,,,,,,20110118,,P00410,,,,,,,20110118,E100527
,ST,,,,,,,,,,,,,,,,,,,,,,,20111004,,P00486,,,,,,,20111004,E100631
,ST,,,,,,,,,,,,,,,,,,,,,,,20141014,,P00889,,,,,,,20141014,E101329
,ST,,,,,,,,,,20160430,,,,,,,,,,,,,20141118,,P00917,,,,,,,20141118,E101385
,ST,,,,,,,,,,,,,,,,,,,,,,,20130903,,P00572,,,,,,,20120609,E100775
,ST,,,,,,,,,,20161020,,,,,,,,,,,,,20110301,,P00365,,,,,,,20100907,E100472
,ST,,,,,,,,,,20150829,,,,,,,,,,,,,20140902,,P00882,,,,,,,20140902,E101318
,ST,,,,,,,,,,,,,,,,,,,,,,,20130709,,P00698,,,,,,,20130709,E100999
,ST,,,,,,,,,,,,,,,,,,,,,,,20080103,,P00174,,,,,,,20080103,E100216
,ST,,,,,,,,,,,,,,,,,,,,,,,20110308,,P00367,,,,,,,20100907,E100474
,ST,,,,,,,,,,20160626,,,,,,,,,,,,,20111001,,P00487,,,,,,,20111001,E100633
,ST,,,,,,,,,,,,,,,,,,,,,,,20110906,,P00435,,,,,,,20110906,E100564
,ST,,,,,,,,,,20150214,,,,,,,,,,,,,20150203,,P00514,,,,,,,20120125,E100681
,ST,,,,,,,,,,,,,,,,,,,,,,,20120411,,P00556,,,,,,,20120411,E100750
,ST,,,,,,,,,,20150725,,,,,,,,,,,,,20070310,,P00137,,,,,,,20070310,E100167
,ST,,,,,,,,,,20161231,,,,,,,,,,,,,20161013,,P01994,,,,,,,20161013,E102041
,ST,,,,,,,,,,,,,,,,,,,,,,,20161109,,P01995,,,,,,,20161109,E102043
,ST,,,,,,,,,,,,,,,,,,,,,,,20161120,,P01996,,,,,,,20161120,E102044
,ST,,,,,,,,,,,,,,,,,,,,,,,20161102,,P01997,,,,,,,20161102,E102045
,ST,,,,,,,,,,,,,,,,,,,,,,,20161026,,P01998,,,,,,,20161026,E102048
,ST,,,,,,,,,,,,,,,,,,,,,,,20161130,,P01999,,,,,,,20161130,E102049
,ST,,,,,,,,,,,,,,,,,,,,,,,20170104,,P02000,,,,,,,20170104,E102051
,ST,,,,,,,,,,,,,,,,,,,,,,,20161102,,P02001,,,,,,,20161102,E102052
,ST,,,,,,,,,,,,,,,,,,,,,,,20161102,,P02002,,,,,,,20161102,E102054
,ST,,,,,,,,,,,,,,,,,,,,,,,20161125,,P02003,,,,,,,20161125,E102055
,ST,,,,,,,,,,,,,,,,,,,,,,,20170201,,P02004,,,,,,,20170201,E102053
,,,,,,,,,,,,,,,,,,,,,,,,,,P00390,,,,,,,19000101,E100499
,ST,,,,,,,,,,20140712,,,,,,,,,,,,,20110712,,P00447,,,,,,,20110712,E100580
,ST,,,,,,,,,,,,,,,,,,,,,,,20140422,,P00804,,,,,,,20140422,E101170
,ST,,,,,,,,,,,,,,,,,,,,,,,20090527,,P00262,,,,,,,20090527,E100329
,ST,,,,,,,,,,,,,,,,,,,,,,,20120228,,P00551,,,,,,,20120228,E100741
,ST,,,,,,,,,,,,,,,,,,,,,,,20141209,,P00746,,,,,,,20131001,E101090
,ST,,,,,,,,,,20150516,,,,,,,,,,,,,20061205,,P00124,,,,,,,20061205,E100147
,ST,,,,,,,,,,20160402,,,,,,,,,,,,,20120701,,P00515,,,,,,,20120201,E100682
,ST,,,,,,,,,,,,,,,,,,,,,,,20111125,,P00468,,,,,,,20111125,E100606
,ST,,,,,,,,,,,,,,,,,,,,,,,20111108,,P00472,,,,,,,20111108,E100611
,ST,,,,,,,,,,20161014,,,,,,,,,,,,,20120905,,P00608,,,,,,,20120905,E100833
,ST,,,,,,,,,,,,,,,,,,,,,,,20120620,,P00576,,,,,,,20120620,E100782
,ST,,,,,,,,,,,,,,,,,,,,,,,20051213,,P00095,,,,,,,20051213,E100110
,ST,,,,,,,,,,,,,,,,,,,,,,,20100803,,P00360,,,,,,,20100803,E100466
,ST,,,,,,,,,,,,,,,,,,,,,,,20080122,,P00176,,,,,,,20080122,E100219
,ST,,,,,,,,,,20160814,,,,,,,,,,,,,20130702,,P00647,,,,,,,20121221,E100903
,ST,,,,,,,,,,,,,,,,,,,,,,,20110308,,P00393,,,,,,,20110308,E100503
,ST,,,,,,,,,,20150730,,,,,,,,,,,,,20140101,,P00792,,,,,,,20140101,E101151
,ST,,,,,,,,,,,,,,,,,,,,,,,20120715,,P00598,,,,,,,20120715,E100821
,ST,,,,,,,,,,,,,,,,,,,,,,,20060808,,P00112,,,,,,,20060808,E100129
,ST,,,,,,,,,,20160508,,,,,,,,,,,,,20120218,,P00956,,,,,,,20120218,E100703
,ST,,,,,,,,,,,,,,,,,,,,,,,20120613,,P00957,,,,,,,20120613,E100778
,ST,,,,,,,,,,20160714,,,,,,,,,,,,,20160713,,P01972,,,,,,,20160713,E101967
,ST,,,,,,,,,,,,,,,,,,,,,,,20160914,,P01973,,,,,,,20160914,E102001
,ST,,,,,,,,,,20160918,,,,,,,,,,,,,20160914,,P01974,,,,,,,20160914,E102003
,ST,,,,,,,,,,,,,,,,,,,,,,,20161102,,P01975,,,,,,,20161102,E102007
,ST,,,,,,,,,,,,,,,,,,,,,,,20160928,,P01976,,,,,,,20160928,E102008
,ST,,,,,,,,,,,,,,,,,,,,,,,20160928,,P01977,,,,,,,20160928,E102009
,ST,,,,,,,,,,20161002,,,,,,,,,,,,,20160914,,P01978,,,,,,,20160914,E102012
