country,createdBy,createdDateTime,createdOn,endDate,genericDate1,genericDate10,genericDate2,genericDate3,genericDate4,genericDate5,genericDate6,genericDate7,genericNumber1,genericNumber10,genericNumber11,genericNumber12,genericNumber13,genericNumber14,genericNumber15,genericNumber16,genericNumber2,genericNumber3,genericNumber4,genericNumber5,genericNumber6,genericNumber7,genericNumber8,genericNumber9,genericString1,genericString10,genericString11,genericString12,genericString13,genericString14,genericString15,genericString16,genericString2,genericString3,genericString4,genericString5,lastModifiedBy,lastModifiedDateTime,lastModifiedOn,personIdExternal
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01699
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00999
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01029
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3312,,,,,,,,,,,,,20161207,,P01700
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01014
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1366,,,,,,,,,,,,,20161207,,P01696
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01019
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01040
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01041
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01013
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01684
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00967
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01715
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1366,,,,,,,,,,,,,20161207,,P01037
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01038
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1367,,,,,,,,,,,,,20161207,,P01714
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01023
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01711
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01025
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01730
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1366,,,,,,,,,,,,,20161207,,P01064
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01028
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01727
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3309,,,,,,,,,,,,,20161207,,P01039
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01051
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01260
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3312,,,,,,,,,,,,,20161207,,P01734
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1366,,,,,,,,,,,,,20161207,,P01024
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1367,,,,,,,,,,,,,20161207,,P01052
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3309,,,,,,,,,,,,,20161207,,P01073
GBR,admin,20161207,,20170111,,,,,,,,,,,,,,,,,,,,,,,,,3313,,,,,,,,,,,,,20161207,,P01075
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1366,,,,,,,,,,,,,20161207,,P01074
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3312,,,,,,,,,,,,,20161207,,P01741
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01067
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01082
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1367,,,,,,,,,,,,,20161207,,P01697
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01046
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01707
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3310,,,,,,,,,,,,,20161207,,P01740
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01054
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01089
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3313,,,,,,,,,,,,,20161207,,P01093
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1371,,,,,,,,,,,,,20161207,,P01738
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01749
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1367,,,,,,,,,,,,,20161207,,P00993
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1369,,,,,,,,,,,,,20161207,,P00994
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00995
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00997
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01027
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01086
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01747
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3309,,,,,,,,,,,,,20161207,,P01099
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3313,,,,,,,,,,,,,20161207,,P01100
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1371,,,,,,,,,,,,,20161207,,P01083
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1367,,,,,,,,,,,,,20161207,,P01748
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01058
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01057
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01752
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3310,,,,,,,,,,,,,20161207,,P01061
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01069
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01079
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1366,,,,,,,,,,,,,20161207,,P01098
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1367,,,,,,,,,,,,,20161207,,P01104
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01758
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01759
GBR,admin,20161207,,20161123,,,,,,,,,,,,,,,,,,,,,,,,,1369,,,,,,,,,,,,,20161207,,P01105
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01110
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1366,,,,,,,,,,,,,20161207,,P01127
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01062
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1364,,,,,,,,,,,,,20161207,,P01095
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3309,,,,,,,,,,,,,20161207,,P01761
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01113
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01754
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3309,,,,,,,,,,,,,20161207,,P01117
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3312,,,,,,,,,,,,,20161207,,P01107
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01116
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3309,,,,,,,,,,,,,20161207,,P01111
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01765
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1367,,,,,,,,,,,,,20161207,,P01772
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1367,,,,,,,,,,,,,20161207,,P01115
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1367,,,,,,,,,,,,,20161207,,P01785
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01119
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01788
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01776
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01786
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01778
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01126
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3312,,,,,,,,,,,,,20161207,,P01787
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01801
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01757
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01766
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01777
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01795
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01803
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3309,,,,,,,,,,,,,20161207,,P01813
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3311,,,,,,,,,,,,,20161207,,P01780
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01794
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01841
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01860
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01857
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01861
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3311,,,,,,,,,,,,,20161207,,P01158
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01858
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01804
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01878
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01849
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01863
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01805
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01865
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01876
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01871
GBR,admin,20161207,,20161220,,,,,,,,,,,,,,,,,,,,,,,,,3311,,,,,,,,,,,,,20161207,,P01895
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1367,,,,,,,,,,,,,20161207,,P01879
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01884
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1371,,,,,,,,,,,,,20161207,,P01892
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01867
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01128
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1364,,,,,,,,,,,,,20161207,,P01889
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3310,,,,,,,,,,,,,20161207,,P01249
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01253
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P02027
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01254
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01970
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01238
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01241
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01258
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1367,,,,,,,,,,,,,20161207,,P01917
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P02007
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01924
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01952
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1367,,,,,,,,,,,,,20161207,,P01969
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1367,,,,,,,,,,,,,20161207,,P01909
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01918
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01953
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01242
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01926
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1367,,,,,,,,,,,,,20161207,,P01912
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01919
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3312,,,,,,,,,,,,,20161207,,P01922
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01927
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01929
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P02033
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1367,,,,,,,,,,,,,20161207,,P01252
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01916
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3309,,,,,,,,,,,,,20161207,,P01923
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01930
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01937
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P02052
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01935
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3312,,,,,,,,,,,,,20161207,,P01255
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3310,,,,,,,,,,,,,20161207,,P01943
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01222
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01223
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01224
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3310,,,,,,,,,,,,,20161207,,P01225
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01230
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01933
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01938
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3311,,,,,,,,,,,,,20161207,,P01942
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01947
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1367,,,,,,,,,,,,,20161207,,P01911
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01913
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01973
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01978
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3313,,,,,,,,,,,,,20161207,,P02008
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01963
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01982
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01934
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01976
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3312,,,,,,,,,,,,,20161207,,P01931
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1367,,,,,,,,,,,,,20161207,,P01985
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01925
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01945
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01998
GBR,admin,20161117,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20161117,,P02060
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01995
GBR,admin,20161117,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161119,,P02055
GBR,admin,20161117,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20161117,,P02057
GBR,admin,20161207,,20161123,,,,,,,,,,,,,,,,,,,,,,,,,3312,,,,,,,,,,,,,20161207,,P01941
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01979
GBR,admin,20161123,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20161123,,P02071
GBR,admin,20161215,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20161215,,P02107
GBR,admin,20161120,,20170131,,,,,,,,,,,,,,,,,,,,,,,,,1366,,,,,,,,,,,,,20161204,,P02068
GBR,admin,20161120,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20161120,,P02069
GBR,admin,20161119,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1363,,,,,,,,,,,,,20161123,,P02066
GBR,admin,20161201,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1363,,,,,,,,,,,,,20161202,,P02082
GBR,admin,20161209,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20161209,,P02104
GBR,admin,20161221,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3311,,,,,,,,,,,,,20161221,,P01895
GBR,admin,20170127,,20170121,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20170127,,P00322
GBR,admin,20161207,,20170104,,,,,,,,,,,,,,,,,,,,,,,,,1372,,,,,,,,,,,,,20161207,,P01981
GBR,admin,20161203,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1363,,,,,,,,,,,,,20161208,,P02085
GBR,admin,20161222,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1363,,,,,,,,,,,,,20161222,,P02116
GBR,admin,20170105,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1372,,,,,,,,,,,,,20170105,,P01981
GBR,admin,20170107,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20170107,,P00266
GBR,admin,20161218,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1368,,,,,,,,,,,,,20170108,,P02109
GBR,admin,20170105,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170108,,P02122
GBR,admin,20170112,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3313,,,,,,,,,,,,,20170112,,P01075
GBR,admin,20170114,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170114,,P02131
GBR,admin,20170115,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170115,,P02132
GBR,admin,20170122,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20170122,,P00322
GBR,admin,20170112,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1366,,,,,,,,,,,,,20170112,,P02068
GBR,admin,20161218,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170106,,P02108
GBR,admin,20170121,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170129,,P02139
GBR,admin,20170127,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170203,,P02144
GBR,admin,20170111,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170119,,P02128
GBR,admin,20161229,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170202,,P02120
GBR,admin,20161208,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170106,,P02103
GBR,admin,20170201,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170201,,P02146
GBR,admin,20161117,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170201,,P02058
GBR,admin,20161222,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20161230,,P02115
GBR,admin,20161117,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170119,,P02059
GBR,admin,20170111,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170127,,P02127
GBR,admin,20161204,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1363,,,,,,,,,,,,,20161222,,P02087
GBR,admin,20161204,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20161204,,P02088
GBR,admin,20161204,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1363,,,,,,,,,,,,,20161222,,P02091
