"ROW_ID","OBJECT_TYPE","INTERNAL_ID","EFFECTIVE_START_DATE","EFFECTIVE_END_DATE","EFFECTIVE_STATUS","EXTERNAL_CODE","EXTERNAL_NAME","SF_FIELD1","SF_FIELD2","SF_FIELD3","SF_FIELD4","SF_FIELD5","SF_FIELD6","SF_FIELD7","SF_FIELD8","SF_FIELD9","SF_FIELD10","SF_FIELD11","SF_FIELD12","SF_FIELD13","SF_FIELD14","SF_FIELD15","CUSTOM_FIELD1","CUSTOM_FIELD2","CREATED_DATE","LAST_MODIFIED_DATE","PARENT_ROW_ID","RECORD_STATUS","OBJECT_TYPE_ID"
"2612516","JobClassification","977","19000101","99991231","A",,"11721000","8856500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612520","JobClassification","981","19000101","99991231","A",,"11723000","8858500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2617133","JobClassification","5850","19000101","99991231","A",,"14029500","11165000",,,,,,,,"FALSE",,,,,,,,,"20161110","20161110",,"N","711"
"2612532","JobClassification","993","19000101","99991231","A",,"11729000","8864500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612536","JobClassification","997","19000101","99991231","A",,"11731000","8866500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612540","JobClassification","1002","19000101","99991231","A",,"11733000","8868500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612543","JobClassification","1005","19000101","99991231","A",,"11734500","8870000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612547","JobClassification","1009","19000101","99991231","A",,"11736500","8872000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612553","JobClassification","1015","19000101","99991231","A",,"11739500","8875000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2617134","JobClassification","5851","19000101","99991231","A",,"14030000","11165500",,,,,,,,"FALSE",,,,,,,,,"20161110","20161110",,"N","711"
"2612557","JobClassification","1019","19000101","99991231","A",,"11741500","8877000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612562","JobClassification","1024","19000101","99991231","A",,"11744000","8879500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612566","JobClassification","1028","19000101","99991231","A",,"11746000","8881500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2617135","JobClassification","5852","19000101","99991231","A",,"14030500","11166000",,,,,,,,"FALSE",,,,,,,,,"20161110","20161110",,"N","711"
"2612569","JobClassification","1031","19000101","99991231","A",,"11747500","8883000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612574","JobClassification","1036","19000101","99991231","A",,"11750000","8885500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612578","JobClassification","1040","19000101","99991231","A",,"11752000","8887500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612582","JobClassification","1044","19000101","99991231","A",,"11754000","8889500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612585","JobClassification","1047","19000101","99991231","A",,"11755500","8891000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612589","JobClassification","1051","19000101","99991231","A",,"11757500","8893000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612594","JobClassification","1056","19000101","99991231","A",,"11760000","8895500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612598","JobClassification","1060","19000101","99991231","A",,"11762000","8897500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612602","JobClassification","1064","19000101","99991231","A",,"11764000","8899500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612605","JobClassification","1067","19000101","99991231","A",,"11765500","8901000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612609","JobClassification","1071","19000101","99991231","A",,"11767500","8903000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612617","JobClassification","1079","19000101","99991231","A",,"11771500","8907000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612621","JobClassification","1083","19000101","99991231","A",,"11773500","8909000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612624","JobClassification","1086","19000101","99991231","A",,"11775000","8910500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612627","JobClassification","1089","19000101","99991231","A",,"11776500","8912000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612631","JobClassification","1093","19000101","99991231","A",,"11778500","8914000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612636","JobClassification","1098","19000101","99991231","A",,"11781000","8916500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612641","JobClassification","1104","19000101","99991231","A",,"11783500","8919000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612644","JobClassification","1107","19000101","99991231","A",,"11785000","8920500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612648","JobClassification","1111","19000101","99991231","I",,"11787000","8922500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160826",,"N","711"
"2612651","JobClassification","1114","19000101","99991231","A",,"11788500","8924000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612656","JobClassification","1119","19000101","99991231","A",,"11791000","8926500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612659","JobClassification","1122","19000101","99991231","A",,"11792500","8928000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612662","JobClassification","1125","19000101","99991231","A",,"11794000","8929500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612666","JobClassification","1129","19000101","99991231","A",,"11796000","8931500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2614179","JobClassification","2670","19000101","99991231","I",,"12552500","9688000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160826",,"N","711"
"2612671","JobClassification","1134","19000101","99991231","A",,"11798500","8934000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612676","JobClassification","1139","19000101","99991231","A",,"11801000","8936500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612679","JobClassification","1142","19000101","99991231","A",,"11802500","8938000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612686","JobClassification","1149","19000101","99991231","A",,"11806000","8941500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612691","JobClassification","1154","19000101","99991231","A",,"11808500","8944000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612696","JobClassification","1159","19000101","99991231","A",,"11811000","8946500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612700","JobClassification","1163","19000101","99991231","A",,"11813000","8948500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612704","JobClassification","1167","19000101","99991231","A",,"11815000","8950500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612711","JobClassification","1174","19000101","99991231","A",,"11818500","8954000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612717","JobClassification","1180","19000101","99991231","A",,"11821500","8957000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"23310043","JobClassification","165500043","19000101","99991231","A",,"165500044","165500045",,,,,,,,"FALSE",,,,,,,,,"20161218","20161218",,"N","711"
"2612721","JobClassification","1184","19000101","99991231","A",,"11823500","8959000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612726","JobClassification","1189","19000101","99991231","A",,"11826000","8961500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612730","JobClassification","1193","19000101","99991231","A",,"11828000","8963500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612735","JobClassification","1198","19000101","99991231","A",,"11830500","8966000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612737","JobClassification","1201","19000101","99991231","A",,"11831500","8967000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612745","JobClassification","1209","19000101","99991231","A",,"11835500","8971000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612750","JobClassification","1214","19000101","99991231","A",,"11838000","8973500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612753","JobClassification","1217","19000101","99991231","A",,"11839500","8975000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612756","JobClassification","1220","19000101","99991231","A",,"11841000","8976500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612760","JobClassification","1224","19000101","99991231","A",,"11843000","8978500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612763","JobClassification","1227","19000101","99991231","A",,"11844500","8980000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612766","JobClassification","1230","19000101","99991231","A",,"11846000","8981500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612770","JobClassification","1234","19000101","99991231","A",,"11848000","8983500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612774","JobClassification","1238","19000101","99991231","A",,"11850000","8985500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612778","JobClassification","1242","19000101","99991231","A",,"11852000","8987500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612782","JobClassification","1246","19000101","99991231","I",,"11854000","8989500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160826",,"N","711"
"2612786","JobClassification","1250","19000101","99991231","I",,"11856000","8991500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160826",,"N","711"
"2612790","JobClassification","1254","19000101","99991231","I",,"11858000","8993500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160826",,"N","711"
"30410515","JobClassification","235000515","19000101","99991231","A",,"235000516","235000517",,,,,,,,"FALSE",,,,,,,,,"20170118","20170118",,"N","711"
"2612791","JobClassification","1255","19000101","99991231","A",,"11858500","8994000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612794","JobClassification","1258","19000101","99991231","A",,"11860000","8995500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612798","JobClassification","1262","19000101","99991231","I",,"11862000","8997500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160826",,"N","711"
"2612800","JobClassification","1264","19000101","99991231","I",,"11863000","8998500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160826",,"N","711"
"2612804","JobClassification","1268","19000101","99991231","A",,"11865000","9000500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612808","JobClassification","1272","19000101","99991231","A",,"11867000","9002500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612813","JobClassification","1277","19000101","99991231","A",,"11869500","9005000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612816","JobClassification","1280","19000101","99991231","A",,"11871000","9006500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612820","JobClassification","1284","19000101","99991231","A",,"11873000","9008500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612823","JobClassification","1287","19000101","99991231","A",,"11874500","9010000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612826","JobClassification","1290","19000101","99991231","A",,"11876000","9011500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612830","JobClassification","1294","19000101","99991231","A",,"11878000","9013500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612834","JobClassification","1298","19000101","99991231","A",,"11880000","9015500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612836","JobClassification","1301","19000101","99991231","A",,"11881000","9016500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612846","JobClassification","1311","19000101","99991231","A",,"11886000","9021500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612850","JobClassification","1315","19000101","99991231","A",,"11888000","9023500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612854","JobClassification","1319","19000101","99991231","A",,"11890000","9025500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612858","JobClassification","1323","19000101","99991231","A",,"11892000","9027500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612860","JobClassification","1325","19000101","99991231","A",,"11893000","9028500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612863","JobClassification","1328","19000101","99991231","I",,"11894500","9030000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160826",,"N","711"
"2612865","JobClassification","1330","19000101","99991231","A",,"11895500","9031000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612869","JobClassification","1334","19000101","99991231","A",,"11897500","9033000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612874","JobClassification","1339","19000101","99991231","A",,"11900000","9035500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612878","JobClassification","1343","19000101","99991231","A",,"11902000","9037500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612881","JobClassification","1346","19000101","99991231","A",,"11903500","9039000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612885","JobClassification","1350","19000101","99991231","A",,"11905500","9041000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160910",,"N","711"
"2612889","JobClassification","1354","19000101","99991231","I",,"11907500","9043000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160826",,"N","711"
"2612890","JobClassification","1355","19000101","99991231","A",,"11908000","9043500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612893","JobClassification","1358","19000101","99991231","A",,"11909500","9045000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612896","JobClassification","1361","19000101","99991231","A",,"11911000","9046500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612904","JobClassification","1369","19000101","99991231","A",,"11915000","9050500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612909","JobClassification","1374","19000101","99991231","A",,"11917500","9053000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612914","JobClassification","1379","19000101","99991231","A",,"11920000","9055500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612917","JobClassification","1382","19000101","99991231","A",,"11921500","9057000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612920","JobClassification","1385","19000101","99991231","A",,"11923000","9058500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"24260016","JobClassification","175000016","19000101","99991231","A",,"175000017","175000018",,,,,,,,"FALSE",,,,,,,,,"20161222","20161222",,"N","711"
"2612923","JobClassification","1388","19000101","99991231","A",,"11924500","9060000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612927","JobClassification","1392","19000101","99991231","A",,"11926500","9062000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612931","JobClassification","1396","19000101","99991231","A",,"11928500","9064000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612935","JobClassification","1401","19000101","99991231","A",,"11930500","9066000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160910",,"N","711"
"2612943","JobClassification","1409","19000101","99991231","A",,"11934500","9070000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612947","JobClassification","1413","19000101","99991231","A",,"11936500","9072000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612951","JobClassification","1417","19000101","99991231","I",,"11938500","9074000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160826",,"N","711"
"2612954","JobClassification","1420","19000101","99991231","A",,"11940000","9075500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612957","JobClassification","1423","19000101","99991231","A",,"11941500","9077000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612960","JobClassification","1426","19000101","99991231","A",,"11943000","9078500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612963","JobClassification","1429","19000101","99991231","A",,"11944500","9080000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612967","JobClassification","1433","19000101","99991231","A",,"11946500","9082000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612970","JobClassification","1436","19000101","99991231","A",,"11948000","9083500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612974","JobClassification","1440","19000101","99991231","A",,"11950000","9085500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612977","JobClassification","1443","19000101","99991231","A",,"11951500","9087000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612980","JobClassification","1446","19000101","99991231","A",,"11953000","9088500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612982","JobClassification","1448","19000101","99991231","A",,"11954000","9089500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612987","JobClassification","1453","19000101","99991231","I",,"11956500","9092000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160826",,"N","711"
"2612990","JobClassification","1456","19000101","99991231","A",,"11958000","9093500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612994","JobClassification","1460","19000101","99991231","A",,"11960000","9095500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2612997","JobClassification","1463","19000101","99991231","A",,"11961500","9097000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613001","JobClassification","1467","19000101","99991231","A",,"11963500","9099000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613005","JobClassification","1471","19000101","99991231","I",,"11965500","9101000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160826",,"N","711"
"2613009","JobClassification","1475","19000101","99991231","A",,"11967500","9103000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613013","JobClassification","1479","19000101","99991231","A",,"11969500","9105000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613017","JobClassification","1483","19000101","99991231","A",,"11971500","9107000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613022","JobClassification","1488","19000101","99991231","A",,"11974000","9109500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613026","JobClassification","1492","19000101","99991231","A",,"11976000","9111500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613030","JobClassification","1496","19000101","99991231","A",,"11978000","9113500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613033","JobClassification","1499","19000101","99991231","A",,"11979500","9115000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613037","JobClassification","1504","19000101","99991231","A",,"11981500","9117000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613040","JobClassification","1507","19000101","99991231","A",,"11983000","9118500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613043","JobClassification","1510","19000101","99991231","A",,"11984500","9120000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613047","JobClassification","1514","19000101","99991231","A",,"11986500","9122000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613052","JobClassification","1519","19000101","99991231","I",,"11989000","9124500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160826",,"N","711"
"2613054","JobClassification","1521","19000101","99991231","A",,"11990000","9125500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613061","JobClassification","1528","19000101","99991231","A",,"11993500","9129000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613065","JobClassification","1532","19000101","99991231","A",,"11995500","9131000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2617116","JobClassification","5721","19000101","99991231","A",,"14021000","11156500",,,,,,,,"FALSE",,,,,,,,,"20161005","20161005",,"N","711"
"2613069","JobClassification","1536","19000101","99991231","A",,"11997500","9133000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613073","JobClassification","1540","19000101","99991231","A",,"11999500","9135000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613077","JobClassification","1544","19000101","99991231","A",,"12001500","9137000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613080","JobClassification","1547","19000101","99991231","I",,"12003000","9138500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160826",,"N","711"
"2613082","JobClassification","1549","19000101","99991231","A",,"12004000","9139500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613083","JobClassification","1550","19000101","99991231","A",,"12004500","9140000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613088","JobClassification","1555","19000101","99991231","A",,"12007000","9142500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613092","JobClassification","1559","19000101","99991231","A",,"12009000","9144500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613096","JobClassification","1563","19000101","99991231","A",,"12011000","9146500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613099","JobClassification","1566","19000101","99991231","A",,"12012500","9148000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613104","JobClassification","1571","19000101","99991231","A",,"12015000","9150500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613107","JobClassification","1574","19000101","99991231","I",,"12016500","9152000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160826",,"N","711"
"23260015","JobClassification","165000015","19000101","99991231","A",,"165000016","165000017",,,,,,,,"FALSE",,,,,,,,,"20161216","20161216",,"N","711"
"2613110","JobClassification","1577","19000101","99991231","A",,"12018000","9153500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613114","JobClassification","1581","19000101","99991231","A",,"12020000","9155500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613121","JobClassification","1588","19000101","99991231","A",,"12023500","9159000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613124","JobClassification","1591","19000101","99991231","A",,"12025000","9160500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613128","JobClassification","1595","19000101","99991231","A",,"12027000","9162500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613132","JobClassification","1599","19000101","99991231","A",,"12029000","9164500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613136","JobClassification","1604","19000101","99991231","A",,"12031000","9166500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613139","JobClassification","1607","19000101","99991231","A",,"12032500","9168000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613144","JobClassification","1612","19000101","99991231","A",,"12035000","9170500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613148","JobClassification","1616","19000101","99991231","A",,"12037000","9172500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613151","JobClassification","1619","19000101","99991231","A",,"12038500","9174000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613155","JobClassification","1623","19000101","99991231","A",,"12040500","9176000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2617136","JobClassification","5853","19000101","99991231","A",,"14031000","11166500",,,,,,,,"FALSE",,,,,,,,,"20161110","20161110",,"N","711"
"2613158","JobClassification","1626","19000101","99991231","A",,"12042000","9177500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613162","JobClassification","1630","19000101","99991231","A",,"12044000","9179500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613165","JobClassification","1633","19000101","99991231","A",,"12045500","9181000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613169","JobClassification","1637","19000101","99991231","A",,"12047500","9183000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613173","JobClassification","1641","19000101","99991231","A",,"12049500","9185000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613182","JobClassification","1650","19000101","99991231","A",,"12054000","9189500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2617121","JobClassification","5802","19000101","99991231","A",,"14023500","11159000",,,,,,,,"FALSE",,,,,,,,,"20161006","20161006",,"N","711"
"2613188","JobClassification","1656","19000101","99991231","A",,"12057000","9192500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613192","JobClassification","1660","19000101","99991231","A",,"12059000","9194500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613196","JobClassification","1664","19000101","99991231","A",,"12061000","9196500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613201","JobClassification","1669","19000101","99991231","A",,"12063500","9199000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613205","JobClassification","1673","19000101","99991231","A",,"12065500","9201000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613214","JobClassification","1682","19000101","99991231","A",,"12070000","9205500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613216","JobClassification","1684","19000101","99991231","A",,"12071000","9206500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613219","JobClassification","1687","19000101","99991231","A",,"12072500","9208000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613223","JobClassification","1691","19000101","99991231","A",,"12074500","9210000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613226","JobClassification","1694","19000101","99991231","A",,"12076000","9211500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613229","JobClassification","1697","19000101","99991231","A",,"12077500","9213000",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613232","JobClassification","1701","19000101","99991231","A",,"12079000","9214500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613238","JobClassification","1707","19000101","99991231","A",,"12082000","9217500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
"2613242","JobClassification","1711","19000101","99991231","A",,"12084000","9219500",,,,,,,,"FALSE",,,,,,,,,"20160730","20160827",,"N","711"
