"OPTIONID","LABEL","LOCALE"
"1650","Corse-du-Sud","en_US"
"1650","Corse-du-Sud","en_GB"
"1651","Haute-Corse","en_US"
"1651","Haute-Corse","en_GB"
"1652","C?te-d?Or","en_US"
"1652","C?te-d?Or","en_GB"
"1653","C?tes-d?Armor","en_US"
"1653","C?tes-d?Armor","en_GB"
"1654","Creuse","en_US"
"1654","Creuse","en_GB"
"1655","Dordogne","en_US"
"1655","Dordogne","en_GB"
"1656","Doubs","en_US"
"1656","Doubs","en_GB"
"1657","Dr?me","en_US"
"1657","Dr?me","en_GB"
"1658","Eure","en_US"
"1658","Eure","en_GB"
"1659","Eure-et-Loir","en_US"
"1659","Eure-et-Loir","en_GB"
"1660","Finist?re","en_US"
"1660","Finist?re","en_GB"
"1661","Gard","en_US"
"1661","Gard","en_GB"
"1662","Haute-Garonne","en_US"
"1662","Haute-Garonne","en_GB"
"1663","Gers","en_US"
"1663","Gers","en_GB"
"1664","Gironde","en_US"
"1664","Gironde","en_GB"
"1665","H?rault","en_US"
"1665","H?rault","en_GB"
"1666","Ille-et-Vilaine","en_US"
"1666","Ille-et-Vilaine","en_GB"
"1667","Indre","en_US"
"1667","Indre","en_GB"
"1668","Indre-et-Loire","en_US"
"1668","Indre-et-Loire","en_GB"
"1669","Is?re","en_US"
"1669","Is?re","en_GB"
"1670","Jura","en_US"
"1670","Jura","en_GB"
"1671","Landes","en_US"
"1671","Landes","en_GB"
"1672","Loir-et-Cher","en_US"
"1672","Loir-et-Cher","en_GB"
"1673","Loire","en_US"
"1673","Loire","en_GB"
"1674","Haute-Loire","en_US"
"1674","Haute-Loire","en_GB"
"1675","Loire-Atlantique","en_US"
"1675","Loire-Atlantique","en_GB"
"1676","Loiret","en_US"
"1676","Loiret","en_GB"
"1677","Lot","en_US"
"1677","Lot","en_GB"
"1678","Lot-et-Garonne","en_US"
"1678","Lot-et-Garonne","en_GB"
"1679","Loz?re","en_US"
"1679","Loz?re","en_GB"
"1680","Maine-et-Loire","en_US"
"1680","Maine-et-Loire","en_GB"
"1681","Manche","en_US"
"1681","Manche","en_GB"
"1682","Marne","en_US"
"1682","Marne","en_GB"
"1683","Haute-Marne","en_US"
"1683","Haute-Marne","en_GB"
"1684","Mayenne","en_US"
"1684","Mayenne","en_GB"
"1685","Moselle","en_US"
"1685","Moselle","en_GB"
"1686","Meuse","en_US"
"1686","Meuse","en_GB"
"1687","Morbihan","en_US"
"1687","Morbihan","en_GB"
"1688","Meurthe-et-Moselle","en_US"
"1688","Meurthe-et-Moselle","en_GB"
"1689","Ni?vre","en_US"
"1689","Ni?vre","en_GB"
"1690","Nord","en_US"
"1690","Nord","en_GB"
"1691","Oise","en_US"
"1691","Oise","en_GB"
"1692","Orne","en_US"
"1692","Orne","en_GB"
"1693","Pas-de-Calais","en_US"
"1693","Pas-de-Calais","en_GB"
"1694","Puy-de-d?me","en_US"
"1694","Puy-de-d?me","en_GB"
"1695","Pyren?es-Atlantiques","en_US"
"1695","Pyren?es-Atlantiques","en_GB"
"1696","Hautes-Pyren?es","en_US"
"1696","Hautes-Pyren?es","en_GB"
"1697","Pyren?es-Orientales","en_US"
"1697","Pyren?es-Orientales","en_GB"
"1698","Bas-Rhin","en_US"
"1698","Bas-Rhin","en_GB"
"1699","Haut-Rhin","en_US"
"1699","Haut-Rhin","en_GB"
"1700","Rh?ne","en_US"
"1700","Rh?ne","en_GB"
"1701","Haute-Sa?ne","en_US"
"1701","Haute-Sa?ne","en_GB"
"1702","Sa?ne-et-Lotre","en_US"
"1702","Sa?ne-et-Lotre","en_GB"
"1703","Sarthe","en_US"
"1703","Sarthe","en_GB"
"1704","Savoie","en_US"
"1704","Savoie","en_GB"
"1705","Haute-Savoie","en_US"
"1705","Haute-Savoie","en_GB"
"1706","Paris","en_US"
"1706","Paris","en_GB"
"1707","Seine-Maritime","en_US"
"1707","Seine-Maritime","en_GB"
"1708","Seine-et-Marne","en_US"
"1708","Seine-et-Marne","en_GB"
"1709","Yvelines","en_US"
"1709","Yvelines","en_GB"
"1710","Deux-S?vres","en_US"
"1710","Deux-S?vres","en_GB"
"1711","Somme","en_US"
"1711","Somme","en_GB"
"1712","Tarn","en_US"
"1712","Tarn","en_GB"
"1713","Tarn-et-Garonne","en_US"
"1713","Tarn-et-Garonne","en_GB"
"1714","Var","en_US"
"1714","Var","en_GB"
"1715","Vaucluse","en_US"
"1715","Vaucluse","en_GB"
"1716","Vend?e","en_US"
"1716","Vend?e","en_GB"
"1717","Vienne","en_US"
"1717","Vienne","en_GB"
"1718","Haute-Vienne","en_US"
"1718","Haute-Vienne","en_GB"
"1719","Vosges","en_US"
"1719","Vosges","en_GB"
"1720","Yonne","en_US"
"1720","Yonne","en_GB"
"1721","Territoire de Belfort","en_US"
"1721","Territoire de Belfort","en_GB"
"1722","Essonne","en_US"
"1722","Essonne","en_GB"
"1723","Hauts-de-Seine","en_US"
"1723","Hauts-de-Seine","en_GB"
"1724","Seine-Saint-Denis","en_US"
"1724","Seine-Saint-Denis","en_GB"
"1725","Val-de-Marne","en_US"
"1725","Val-de-Marne","en_GB"
"1726","Val-d?Oise","en_US"
"1726","Val-d?Oise","en_GB"
"1727","Saint-Barth?lemy","en_US"
"1727","Saint-Barth?lemy","en_GB"
"1728","Clipperton","en_US"
"1728","Clipperton","en_GB"
"1729","French Guiana","en_US"
"1729","French Guiana","en_GB"
"1730","Guadeloupe","en_US"
"1730","Guadeloupe","en_GB"
"1731","Saint Martin","en_US"
"1731","Saint Martin","en_GB"
"1732","Martinique","en_US"
"1732","Martinique","en_GB"
"1733","New Caledonia","en_US"
"1733","New Caledonia","en_GB"
"1734","French Polynesia","en_US"
"1734","French Polynesia","en_GB"
"1735","Saint Pierre and Miquelon","en_US"
"1735","Saint Pierre and Miquelon","en_GB"
"1736","La R?union","en_US"
"1736","La R?union","en_GB"
"1737","French Southern Territories","en_US"
"1737","French Southern Territories","en_GB"
"1738","Wallis and Futuna","en_US"
"1738","Wallis and Futuna","en_GB"
"1739","Mayotte","en_US"
"1739","Mayotte","en_GB"
"1740","Yes","en_US"
"1740","Yes","en_GB"
"1741","No","en_US"
"1741","No","en_GB"
"1742","Not Applicable","en_US"
"1742","Not Applicable","en_GB"
"1743","Afrikaans","en_US"
"1743","Afrikaans","en_GB"
"1744","American Sign Language","en_US"
"1744","American Sign Language","en_GB"
"1745","Amharic","en_US"
"1745","Amharic","en_GB"
"1746","Arabic","en_US"
"1746","Arabic","en_GB"
"1747","Bahasa","en_US"
"1747","Bahasa","en_GB"
"1748","Bengali","en_US"
"1748","Bengali","en_GB"
"1749","Burmese","en_US"
"1749","Burmese","en_GB"
"1750","Chinese","en_US"
"1750","Chinese","en_GB"
"1751","Czech","en_US"
"1751","Czech","en_GB"
"1752","Danish","en_US"
"1752","Danish","en_GB"
"1753","Dutch","en_US"
"1753","Dutch","en_GB"
"1754","English","en_US"
"1754","English","en_GB"
"1755","Farsi (Persian)","en_US"
"1755","Farsi (Persian)","en_GB"
"1756","Finnish","en_US"
"1756","Finnish","en_GB"
"1757","Flemish","en_US"
"1757","Flemish","en_GB"
"1758","French","en_US"
"1758","French","en_GB"
"1759","German","en_US"
"1759","German","en_GB"
"1760","Greek","en_US"
"1760","Greek","en_GB"
"1761","Hebrew","en_US"
"1761","Hebrew","en_GB"
"1762","Hindi","en_US"
"1762","Hindi","en_GB"
"1763","Hungarian","en_US"
"1763","Hungarian","en_GB"
"1764","Italian","en_US"
"1764","Italian","en_GB"
"1765","Japanese","en_US"
"1765","Japanese","en_GB"
"1766","Kiswahili","en_US"
"1766","Kiswahili","en_GB"
"1767","Korean","en_US"
"1767","Korean","en_GB"
"1768","Laotian","en_US"
"1768","Laotian","en_GB"
"1769","Latin","en_US"
"1769","Latin","en_GB"
"1770","Latvian","en_US"
"1770","Latvian","en_GB"
"1771","Lithuanian","en_US"
"1771","Lithuanian","en_GB"
"1772","Malay","en_US"
"1772","Malay","en_GB"
"1773","Norwegian","en_US"
"1773","Norwegian","en_GB"
"1774","Polish","en_US"
"1774","Polish","en_GB"
"1775","Portuguese","en_US"
"1775","Portuguese","en_GB"
"1776","Punjabi","en_US"
"1776","Punjabi","en_GB"
"1777","Romanian","en_US"
"1777","Romanian","en_GB"
"1778","Russian","en_US"
"1778","Russian","en_GB"
"1779","Serbo-Croatian","en_US"
"1779","Serbo-Croatian","en_GB"
"1780","Spanish","en_US"
"1780","Spanish","en_GB"
"1781","Swahili","en_US"
"1781","Swahili","en_GB"
"1782","Swedish","en_US"
"1782","Swedish","en_GB"
"1783","Tagalog (Philippines)","en_US"
"1783","Tagalog (Philippines)","en_GB"
"1784","Tamil","en_US"
"1784","Tamil","en_GB"
"1785","Telugu","en_US"
"1785","Telugu","en_GB"
"1786","Thai","en_US"
"1786","Thai","en_GB"
"1787","Turkish","en_US"
"1787","Turkish","en_GB"
"1788","Twi (Ghana)","en_US"
"1788","Twi (Ghana)","en_GB"
"1789","Ukrainian","en_US"
"1789","Ukrainian","en_GB"
"1790","Urdu (Pakistan)","en_US"
"1790","Urdu (Pakistan)","en_GB"
"1791","Vietnamese","en_US"
"1791","Vietnamese","en_GB"
"1792","Welsh","en_US"
"1792","Welsh","en_GB"
"1793","Exceeded all expectations","en_US"
"1793","Exceeded all expectations","en_GB"
"1794","Exceeded most expectations","en_US"
"1794","Exceeded most expectations","en_GB"
"1795","Exceeded some expectations","en_US"
"1795","Exceeded some expectations","en_GB"
"1796","Met the majority of expectations","en_US"
"1796","Met the majority of expectations","en_GB"
"1797","Met most expectations","en_US"
"1797","Met most expectations","en_GB"
"1798","Needs Development","en_US"
"1798","Needs Development","en_GB"
"1799","Did not meet expectations","en_US"
"1799","Did not meet expectations","en_GB"
"1800","Too new to rate","en_US"
"1800","Too new to rate","en_GB"
"1806","Blank","en_US"
"1806","Blank","en_GB"
"1807","Civil Partnership","en_US"
"1807","Civil Partnership","en_GB"
"1808","Cohabiting","en_US"
"1808","Cohabiting","en_GB"
"1809","Divorced","en_US"
"1809","Divorced","en_GB"
"1810","Engaged","en_US"
"1810","Engaged","en_GB"
"1811","Married","en_US"
"1811","Married","en_GB"
"1812","Not Advised","en_US"
"1812","Not Advised","en_GB"
"1813","Partnered","en_US"
"1813","Partnered","en_GB"
"1814","Separated","en_US"
"1814","Separated","en_GB"
"1815","Single","en_US"
"1815","Single","en_GB"
"1816","Widowed","en_US"
"1816","Widowed","en_GB"
"1817","Domestic Partnership","en_US"
"1817","Domestic Partnership","en_GB"
"1818","Legally Separated","en_US"
"1818","Legally Separated","en_GB"
"1819","Regular","en_US"
"1819","Regular","en_GB"
"1820","No Tax","en_US"
"1820","No Tax","en_GB"
"1821","Gross Up","en_US"
"1821","Gross Up","en_GB"
"1822","Child","en_US"
"1822","Child","en_GB"
"1823","Stepchild","en_US"
"1823","Stepchild","en_GB"
"1824","Child of Domestic Partner","en_US"
"1824","Child of Domestic Partner","en_GB"
"1825","Spouse","en_US"
"1825","Spouse","en_GB"
"1826","Registered Partner","en_US"
"1826","Registered Partner","en_GB"
"1827","Divorced Spouse","en_US"
"1827","Divorced Spouse","en_GB"
"1828","Father","en_US"
"1828","Father","en_GB"
"1829","Mother","en_US"
"1829","Mother","en_GB"
"1830","Brother","en_US"
"1830","Brother","en_GB"
"1831","Sister","en_US"
"1831","Sister","en_GB"
"1832","Related Persons","en_US"
"1832","Related Persons","en_GB"
"1833","Domestic Partner","en_US"
"1833","Domestic Partner","en_GB"
"1834","1 week notice","en_US"
"1834","1 week notice","en_GB"
"1835","2 weeks notice","en_US"
"1835","2 weeks notice","en_GB"
"1836","3 weeks notice","en_US"
"1836","3 weeks notice","en_GB"
"1837","4 weeks notice","en_US"
"1837","4 weeks notice","en_GB"
"1838","Role 1","en_GB"
"1838","Role 1","en_US"
"1839","Role 2","en_GB"
"1839","Role 2","en_US"
"1840","Category 1","en_GB"
"1840","Category 1","en_US"
"1841","Category 2","en_GB"
"1841","Category 2","en_US"
"1842","Category 3","en_GB"
"1842","Category 3","en_US"
"1843","Category 4","en_GB"
"1843","Category 4","en_US"
"1844","Category 5","en_GB"
"1844","Category 5","en_US"
"1845","Category 6","en_GB"
"1845","Category 6","en_US"
"1846","Category 7","en_GB"
"1846","Category 7","en_US"
"1847","Category 8","en_GB"
"1847","Category 8","en_US"
"1848","Category 9","en_GB"
"1848","Category 9","en_US"
"1849","Category 10","en_GB"
"1849","Category 10","en_US"
"1850","Category 11","en_GB"
"1850","Category 11","en_US"
"1851","Category 12","en_GB"
"1851","Category 12","en_US"
"1852","Category 13","en_GB"
"1852","Category 13","en_US"
"1853","Category 14","en_GB"
"1853","Category 14","en_US"
"1854","Category 15","en_GB"
"1854","Category 15","en_US"
"1855","Category 16","en_GB"
"1855","Category 16","en_US"
"1856","Category 17","en_GB"
"1856","Category 17","en_US"
"1857","Category 18","en_GB"
"1857","Category 18","en_US"
"1858","Category 19","en_GB"
"1858","Category 19","en_US"
"1859","Category 20","en_GB"
"1859","Category 20","en_US"
"1860","Category 21","en_GB"
"1860","Category 21","en_US"
"1861","Category 22","en_GB"
"1861","Category 22","en_US"
"1862","Category 23","en_GB"
"1862","Category 23","en_US"
"1863","Category 24","en_GB"
"1863","Category 24","en_US"
"1864","Category 25","en_GB"
"1864","Category 25","en_US"
"1865","Category 26","en_GB"
"1865","Category 26","en_US"
"1866","Category 27","en_GB"
"1866","Category 27","en_US"
"1867","Category 28","en_GB"
"1867","Category 28","en_US"
"1868","Category 29","en_GB"
"1868","Category 29","en_US"
"1869","Category 30","en_GB"
"1869","Category 30","en_US"
"1870","Category 31","en_GB"
"1870","Category 31","en_US"
"1871","Category 32","en_GB"
"1871","Category 32","en_US"
"1872","Category 33","en_GB"
"1872","Category 33","en_US"
"1873","Category 34","en_GB"
"1873","Category 34","en_US"
"1874","Category 35","en_GB"
"1874","Category 35","en_US"
"1875","Category 36","en_GB"
"1875","Category 36","en_US"
"1876","Category 37","en_GB"
"1876","Category 37","en_US"
"1877","Category 38","en_GB"
"1877","Category 38","en_US"
"1878","Category 39","en_GB"
"1878","Category 39","en_US"
"1879","Category 40","en_GB"
"1879","Category 40","en_US"
"1880","Category 41","en_GB"
"1880","Category 41","en_US"
"1881","Category 42","en_GB"
"1881","Category 42","en_US"
"1882","Category 43","en_GB"
"1882","Category 43","en_US"
"1883","Category 44","en_GB"
"1883","Category 44","en_US"
"1884","Category 45","en_GB"
"1884","Category 45","en_US"
"1885","Category 46","en_GB"
"1885","Category 46","en_US"
"1886","Category 47","en_GB"
"1886","Category 47","en_US"
"1887","Category 48","en_GB"
"1887","Category 48","en_US"
"1888","Category 49","en_GB"
"1888","Category 49","en_US"
"1889","Category 50","en_GB"
"1889","Category 50","en_US"
"1890","Category 51","en_GB"
"1890","Category 51","en_US"
"1891","Category 52","en_GB"
"1891","Category 52","en_US"
"1892","Category 53","en_GB"
"1892","Category 53","en_US"
"1893","Category 54","en_GB"
"1893","Category 54","en_US"
"1894","Category 55","en_GB"
"1894","Category 55","en_US"
"1895","Category 56","en_GB"
"1895","Category 56","en_US"
"1896","Category 57","en_GB"
"1896","Category 57","en_US"
"1897","Category 58","en_GB"
"1897","Category 58","en_US"
"1898","Category 59","en_GB"
"1898","Category 59","en_US"
"1899","Category 60","en_GB"
"1899","Category 60","en_US"
"1900","Category 61","en_GB"
"1900","Category 61","en_US"
"1901","Category 62","en_GB"
"1901","Category 62","en_US"
"1902","Category 63","en_GB"
"1902","Category 63","en_US"
"1903","Category 64","en_GB"
"1903","Category 64","en_US"
"1904","Executive / Senior Officials & Managers","en_US"
"1904","Executive / Senior Officials & Managers","en_GB"
"1905","First / Mid Officials & Managers","en_US"
"1905","First / Mid Officials & Managers","en_GB"
"1906","Professionals","en_US"
"1906","Professionals","en_GB"
"1907","Technicians","en_US"
"1907","Technicians","en_GB"
"1908","Sales Workers","en_US"
"1908","Sales Workers","en_GB"
"1909","Administrative Support","en_US"
"1909","Administrative Support","en_GB"
"1910","Craft Workers","en_US"
"1910","Craft Workers","en_GB"
"1911","Operatives","en_US"
"1911","Operatives","en_GB"
"1912","Laborers & Helpers","en_US"
"1912","Laborers & Helpers","en_GB"
"1913","Service Workers","en_US"
"1913","Service Workers","en_GB"
"1914","Short-term assignment","en_US"
"1914","Short-term assignment","en_GB"
"1915","Long-term assignment","en_US"
"1915","Long-term assignment","en_GB"
"1916","Transfer","en_US"
"1916","Transfer","en_GB"
"1917","One Way Move","en_US"
"1917","One Way Move","en_GB"
"1918","1 Year","en_US"
"1918","1 Year","en_GB"
"1919","2 Year","en_US"
"1919","2 Year","en_GB"
"1920","3 Year","en_US"
"1920","3 Year","en_GB"
"1921","3 Months","en_US"
"1921","3 Months","en_GB"
"1922","6 Months","en_US"
"1922","6 Months","en_GB"
"1923","Personal","en_US"
"1923","Personal","en_GB"
"1924","Other","en_US"
"1924","Other","en_GB"
"1925","Business","en_US"
"1925","Business","en_GB"
"1926","1","en_US"
"1926","1","en_GB"
"1927","2","en_US"
"1927","2","en_GB"
"1928","3","en_US"
"1928","3","en_GB"
"1929","4","en_US"
"1929","4","en_GB"
"1930","Bi-Weekly","en_US"
"1930","Bi-Weekly","en_GB"
"1931","Weekly","en_US"
"1931","Weekly","en_GB"
"1932","Semi-Monthly","en_US"
"1932","Semi-Monthly","en_GB"
"1933","Monthly","en_US"
"1933","Monthly","en_GB"
"1934","1 week","en_US"
"1934","1 week","en_GB"
"1935","2 weeks","en_US"
"1935","2 weeks","en_GB"
"1936","1 month","en_US"
"1936","1 month","en_GB"
"1937","3 months","en_US"
"1937","3 months","en_GB"
"1938","6 months","en_US"
"1938","6 months","en_GB"
"1939","12 months","en_US"
"1939","12 months","en_GB"
"1940","24 months","en_US"
"1940","24 months","en_GB"
"1941","2 months","en_US"
"1941","2 months","en_GB"
"1942","Officials Administrators Mgrs","en_US"
"1942","Officials Administrators Mgrs","en_GB"
"1943","Librarian/Audiovisual","en_US"
"1943","Librarian/Audiovisual","en_GB"
"1944","Consultants/Supv.of Instructn","en_US"
"1944","Consultants/Supv.of Instructn","en_GB"
"1945","Other Professional Staff","en_US"
"1945","Other Professional Staff","en_GB"
"1946","Teaching Assistants","en_US"
"1946","Teaching Assistants","en_GB"
"1947","Technicians","en_US"
"1947","Technicians","en_GB"
"1948","Clerical/Secretarial","en_US"
"1948","Clerical/Secretarial","en_GB"
"1949","Service Workers","en_US"
"1949","Service Workers","en_GB"
"1950","Craft Workers (Skilled)","en_US"
"1950","Craft Workers (Skilled)","en_GB"
"1951","Labourers (Unskilled)","en_US"
"1951","Labourers (Unskilled)","en_GB"
"1952","Principals","en_US"
"1952","Principals","en_GB"
"1953","Asst. Principals-Teaching","en_US"
"1953","Asst. Principals-Teaching","en_GB"
"1954","Asst. Principals-Non-Teaching","en_US"
"1954","Asst. Principals-Non-Teaching","en_GB"
"1955","Primary School Teachers","en_US"
"1955","Primary School Teachers","en_GB"
"1956","Secondary School Teachers","en_US"
"1956","Secondary School Teachers","en_GB"
"1957","Other School Teachers","en_US"
"1957","Other School Teachers","en_GB"
"1958","Guidance","en_US"
"1958","Guidance","en_GB"
"1959","Psychological","en_US"
"1959","Psychological","en_GB"
"1960","No EEO-5 Reporting","en_US"
"1960","No EEO-5 Reporting","en_GB"
"1961","Product Type 1","en_US"
"1961","Product Type 1","en_GB"
"1962","Product Type 2","en_US"
"1962","Product Type 2","en_GB"
"1963","Product Type 3","en_US"
"1963","Both","en_GB"
"1964","None","en_US"
"1964","None","en_GB"
"1965","Regular","en_US"
"1965","Regular","en_GB"
"1966","Temporary","en_US"
"1966","Temporary","en_GB"
"1967","Home","en_US"
"1967","Home","en_GB"
"1968","Business","en_US"
"1968","Business","en_GB"
"1969","Business Mobile","en_US"
"1969","Business Mobile","en_GB"
"1970","Other","en_US"
"1970","Other","en_GB"
"1971","Fax","en_US"
"1971","Fax","en_GB"
"1972","Personal Mobile","en_US"
"1972","Personal Mobile","en_GB"
"1973","No","en_US"
"1973","No","en_GB"
"1974","Yes","en_US"
"1974","Yes","en_GB"
"1975","Payroll","en_US"
"1975","Payroll","en_GB"
"1976","Benefits","en_US"
"1976","Benefits","en_GB"
"1977","Incentive Compensation","en_US"
"1977","Incentive Compensation","en_GB"
"1978","Corporate managers and directors","en_US"
"1978","Corporate managers and directors","en_GB"
"research","""Science","engineering and technology professionals"""
"research","""Science","engineering and technology professionals"""
"1980","Health professionals","en_US"
"1980","Health professionals","en_GB"
"1981","Teaching and educational professionals","en_US"
"1981","Teaching and educational professionals","en_GB"
"media and public service professionals""","""Business","1982"
"media and public service professionals""","""Business","1982"
"1983","Other managers and proprietors","en_US"
"1983","Other managers and proprietors","en_GB"
"research","""Science","engineering and technology associate professionals"""
"research","""Science","engineering and technology associate professionals"""
"1985","Health and social care associate professionals","en_US"
"1985","Health and social care associate professionals","en_GB"
"1986","Protective service occupations","en_US"
"1986","Protective service occupations","en_GB"
"media and sports occupations""","""Culture","1987"
"media and sports occupations""","""Culture","1987"
"1988","Business and public service associate professionals","en_US"
"1988","Business and public service associate professionals","en_GB"
"1989","Skilled agricultural and related trades","en_US"
"1989","Skilled agricultural and related trades","en_GB"
"electrical and electronic trades""","""Skilled metal","1990"
"electrical and electronic trades""","""Skilled metal","1990"
"1991","Skilled construction and building trades","en_US"
"1991","Skilled construction and building trades","en_GB"
"printing and other skilled trades""","""Textiles","1992"
"printing and other skilled trades""","""Textiles","1992"
"1993","Administrative occupations","en_US"
"1993","Administrative occupations","en_GB"
"1994","Secretarial and related occupations","en_US"
"1994","Secretarial and related occupations","en_GB"
"1995","Caring personal service occupations","en_US"
"1995","Caring personal service occupations","en_GB"
"travel and related personal service occupations""","""Leisure","1996"
"travel and related personal service occupations""","""Leisure","1996"
"1997","Sales occupations","en_US"
"1997","Sales occupations","en_GB"
"1998","Customer service occupations","en_US"
"1998","Customer service occupations","en_GB"
"plant and machine operatives""","""Process","1999"
"plant and machine operatives""","""Process","1999"
"2000","Transport and mobile machine drivers and operatives","en_US"
"2000","Transport and mobile machine drivers and operatives","en_GB"
"2001","Elementary trades and related occupations","en_US"
"2001","Elementary trades and related occupations","en_GB"
"2002","Elementary administration and service occupations","en_US"
"2002","Elementary administration and service occupations","en_GB"
"2003","Active","en_US"
"2003","Active","en_GB"
"2004","Unpaid Leave","en_US"
"2004","Unpaid Leave","en_GB"
"2005","Paid Leave","en_US"
"2005","Paid Leave","en_GB"
"2006","Retired","en_US"
"2006","Retired","en_GB"
"2007","Suspended","en_US"
"2007","Suspended","en_GB"
"2008","Terminated","en_US"
"2008","Terminated","en_GB"
"2009","Temporary layoff","en_US"
"2009","Temporary layoff","en_GB"
"2010","Discarded","en_US"
"2010","Discarded","en_GB"
"2011","19","en_US"
"2011","19","en_GB"
"2012","24","en_US"
"2012","24","en_GB"
"2013","27","en_US"
"2013","27","en_GB"
"2014","30","en_US"
"2014","30","en_GB"
"2015","33","en_US"
"2015","33","en_GB"
"2016","1.2 First/ Mid-Level Officials and Managers","en_US"
"2016","1.2 First/ Mid-Level Officials and Managers","en_GB"
"2017","2. Professionals","en_US"
"2017","2. Professionals","en_GB"
"2018","3. Technicians","en_US"
"2018","3. Technicians","en_GB"
"2019","4. Sales Workers","en_US"
"2019","4. Sales Workers","en_GB"
"2020","5. Administrative Support Workers","en_US"
"2020","5. Administrative Support Workers","en_GB"
"2021","6. Craft Workers","en_US"
"2021","6. Craft Workers","en_GB"
"2022","7. Operatives","en_US"
"2022","7. Operatives","en_GB"
"2023","8. Labourers and Helpers","en_US"
"2023","8. Labourers and Helpers","en_GB"
"2024","9. Service Workers","en_US"
"2024","9. Service Workers","en_GB"
"2025","No EEO-1 Reporting","en_US"
"2025","No EEO-1 Reporting","en_GB"
"2026","1.1 Executive or Senior Level Officials and Managers","en_US"
"2026","1.1 Executive or Senior Level Officials and Managers","en_GB"
"2027","Unlimited Work Capability","en_US"
"2027","Unlimited Work Capability","en_GB"
"2028","Limited Work Capability","en_US"
"2028","Limited Work Capability","en_GB"
"2029","Sitting Jobs Only","en_US"
"2029","Sitting Jobs Only","en_GB"
"2030","No Tax","en_US"
"2030","No Tax","en_GB"
"2031","Married","en_US"
"2031","Married","en_GB"
"2032","One parent family","en_US"
"2032","One parent family","en_GB"
"2033","Single with no children","en_US"
"2033","Single with no children","en_GB"
"2034","Work Experience","en_US"
"2034","Work Experience","en_GB"
"2035","External Service Provider","en_US"
"2035","External Service Provider","en_GB"
"2036","Secondment","en_US"
"2036","Secondment","en_GB"
"2037","Agency Worker","en_US"
"2037","Agency Worker","en_GB"
"2038","Contract Employee","en_US"
"2038","Contract Employee","en_GB"
"2039","Consultant","en_US"
"2039","Consultant","en_GB"
"2040","Agency Consultant","en_US"
"2040","Agency Consultant","en_GB"
"2041","Employee","en_US"
"2041","Employee","en_GB"
"2042","Afghanistan","en_US"
"2042","Afghanistan","en_GB"
"2043","Albania","en_US"
"2043","Albania","en_GB"
"2044","Algeria","en_US"
"2044","Algeria","en_GB"
"2045","American Samoa","en_US"
"2045","American Samoa","en_GB"
"2046","Andorra","en_US"
"2046","Andorra","en_GB"
"2047","Angola","en_US"
"2047","Angola","en_GB"
"2048","Anguilla","en_US"
"2048","Anguilla","en_GB"
"2049","Antarctica","en_US"
"2049","Antarctica","en_GB"
"2050","Antigua and Barbuda","en_US"
"2050","Antigua and Barbuda","en_GB"
"2051","Argentina","en_US"
"2051","Argentina","en_GB"
"2052","Armenia","en_US"
"2052","Armenia","en_GB"
"2053","Aruba","en_US"
"2053","Aruba","en_GB"
"2054","Australia","en_US"
"2054","Australia","en_GB"
"2055","Austria","en_US"
"2055","Austria","en_GB"
"2056","Azerbaijan","en_US"
"2056","Azerbaijan","en_GB"
"2057","Bahamas","en_US"
"2057","Bahamas","en_GB"
"2058","Bahrain","en_US"
"2058","Bahrain","en_GB"
"2059","Bangladesh","en_US"
"2059","Bangladesh","en_GB"
"2060","Barbados","en_US"
"2060","Barbados","en_GB"
"2061","Belarus","en_US"
"2061","Belarus","en_GB"
"2062","Belgium","en_US"
"2062","Belgium","en_GB"
"2063","Belize","en_US"
"2063","Belize","en_GB"
"2064","Benin","en_US"
"2064","Benin","en_GB"
"2065","Bermuda","en_US"
"2065","Bermuda","en_GB"
"2066","Bhutan","en_US"
"2066","Bhutan","en_GB"
"Plurinational State of""","""Bolivia","2067"
"Plurinational State of""","""Bolivia","2067"
"2068","Bosnia and Herzegovina","en_US"
"2068","Bosnia and Herzegovina","en_GB"
"2069","Botswana","en_US"
"2069","Botswana","en_GB"
"2070","Bouvet Island","en_US"
"2070","Bouvet Island","en_GB"
"2071","Brazil","en_US"
"2071","Brazil","en_GB"
"2072","British Indian Ocean Territory","en_US"
"2072","British Indian Ocean Territory","en_GB"
"2073","Brunei Darussalam","en_US"
"2073","Brunei Darussalam","en_GB"
"2074","Bulgaria","en_US"
"2074","Bulgaria","en_GB"
"2075","Burkina Faso","en_US"
"2075","Burkina Faso","en_GB"
"2076","Burundi","en_US"
"2076","Burundi","en_GB"
"2077","Cambodia","en_US"
"2077","Cambodia","en_GB"
"2078","Cameroon","en_US"
"2078","Cameroon","en_GB"
"2079","Canada","en_US"
"2079","Canada","en_GB"
"2080","Cape Verde","en_US"
"2080","Cape Verde","en_GB"
"2081","Cayman Islands","en_US"
"2081","Cayman Islands","en_GB"
"2082","Central African Republic","en_US"
"2082","Central African Republic","en_GB"
"2083","Chad","en_US"
"2083","Chad","en_GB"
"2084","Chile","en_US"
"2084","Chile","en_GB"
"2085","China","en_US"
"2085","China","en_GB"
"2086","Christmas Island","en_US"
"2086","Christmas Island","en_GB"
"2087","Cocos (Keeling) Islands","en_US"
"2087","Cocos (Keeling) Islands","en_GB"
"2088","Colombia","en_US"
