"OBJECT_ID","INTERNAL_CODE","EFFECTIVE_START_DATE","EFFECTIVE_END_DATE","EFFECTIVE_STATUS","OBJECT_NAME","JOB_LEVEL","DESCRIPTION","JOB_FUNCTION_ICODE","JOB_FAMILY_ICODE"
"5917","888","19000101","99991231","A","JC795",,,,
"5871","4718","19000101","99991231","I","JC1502",,"JC1502",,
"5919","892","19000101","99991231","A","JC798",,,,
"5874","4721","19000101","99991231","I","JC1502",,"JC1502",,
"5921","4809","19000101","99991231","I","JC3189",,"JC3189",,
"5877","4735","19000101","99991231","I","JC1502",,"JC1502",,
"5923","4813","19000101","99991231","I","JC3189",,"JC3189",,
"5882","4737","19000101","99991231","I","JC1502",,"JC1502",,
"5893","4740","19000101","99991231","I","JC1502",,"JC1502",,
"5925","896","19000101","99991231","A","JC802",,,,
"5896","4743","19000101","99991231","I","JC1502",,"JC1502",,
"5901","4745","19000101","99991231","I","JC1502",,"JC1502",,
"5927","899","19000101","99991231","A","JC805",,,,
"5906","4749","19000101","99991231","I","JC1502",,"JC1502",,
"5908","4751","19000101","99991231","I","JC1502",,"JC1502",,
"5930","4823","19000101","99991231","I","JC3192",,"JC3192",,
"5931","4825","19000101","99991231","I","JC3192",,"JC3192",,
"5911","4755","19000101","99991231","I","JC1502",,"JC1502",,
"5934","4829","19000101","99991231","I","JC3192",,"JC3192",,
"5915","4758","19000101","99991231","I","JC1502",,"JC1502",,
"5916","4762","19000101","99991231","I","JC1502",,"JC1502",,
"5920","4766","19000101","99991231","I","JC1502",,"JC1502",,
"5937","4771","19000101","99991231","I","JC1502",,"JC1502",,
"5935","903","19000101","99991231","A","JC808",,,,
"5936","4835","19000101","99991231","I","JC3194",,"JC3194",,
"5940","4773","19000101","99991231","I","JC1502",,"JC1502",,
"5938","4838","19000101","99991231","I","JC3194",,"JC3194",,
"5942","4776","19000101","99991231","I","JC1502",,"JC1502",,
"5939","906","19000101","99991231","A","JC812",,,,
"5943","4779","19000101","99991231","I","JC1502",,"JC1502",,
"5941","4844","19000101","99991231","I","JC3198",,"JC3198",,
"5946","4782","19000101","99991231","I","JC1502",,"JC1502",,
"5949","4784","19000101","99991231","I","JC1502",,"JC1502",,
"5951","4786","19000101","99991231","I","JC1502",,"JC1502",,
"5956","4787","19000101","99991231","I","JC1502",,"JC1502",,
"5959","4788","19000101","99991231","I","JC1502",,"JC1502",,
"5962","4789","19000101","99991231","I","JC1502",,"JC1502",,
"5966","4791","19000101","99991231","I","JC1502",,"JC1502",,
"5944","4846","19000101","99991231","I","JC3198",,"JC3198",,
"5945","910","19000101","99991231","A","JC816",,,,
"5947","4859","19000101","99991231","I","JC3202",,"JC3202",,
"5950","914","19000101","99991231","A","JC819",,,,
"5952","4878","19000101","99991231","I","JC3210",,"JC3210",,
"5954","918","19000101","99991231","A","JC823",,,,
"5957","4884","19000101","99991231","I","JC3213",,"JC3213",,
"5960","923","19000101","99991231","A","JC826",,,,
"5961","4889","19000101","99991231","I","JC3216",,"JC3216",,
"5965","4892","19000101","99991231","I","JC3216",,"JC3216",,
"6121","4513","19000101","99991231","I","JC3013",,"JC3013",,
"6125","4519","19000101","99991231","I","JC3013",,"JC3013",,
"6129","4521","19000101","99991231","I","JC3013",,"JC3013",,
"6132","4532","19000101","99991231","I","JC3013",,"JC3013",,
"6136","4534","19000101","99991231","I","JC3013",,"JC3013",,
"6138","4536","19000101","99991231","I","JC3013",,"JC3013",,
"6141","4539","19000101","99991231","I","JC3013",,"JC3013",,
"6145","839","19000101","99991231","I","JC3013",,"JC3013",,
"6149","4543","19000101","99991231","I","JC3013",,"JC3013",,
"6152","4545","19000101","99991231","I","JC3013",,"JC3013",,
"6157","4548","19000101","99991231","I","JC3013",,"JC3013",,
"6162","4551","19000101","99991231","I","JC3013",,"JC3013",,
"6167","4554","19000101","99991231","I","JC3013",,"JC3013",,
"6171","4558","19000101","99991231","I","JC3013",,"JC3013",,
"6175","842","19000101","99991231","I","JC3013",,"JC3013",,
"6047","926","19000101","99991231","I","JC3216",,"JC3216",,
"6051","4896","19000101","99991231","I","JC3216",,"JC3216",,
"6055","4898","19000101","99991231","I","JC3216",,"JC3216",,
"6058","4901","19000101","99991231","I","JC3216",,"JC3216",,
"6062","4906","19000101","99991231","I","JC3216",,"JC3216",,
"6066","4911","19000101","99991231","I","JC3216",,"JC3216",,
"6069","4916","19000101","99991231","I","JC3216",,"JC3216",,
"6073","4920","19000101","99991231","I","JC3216",,"JC3216",,
"6076","4924","19000101","99991231","I","JC3216",,"JC3216",,
"6079","4927","19000101","99991231","I","JC3216",,"JC3216",,
"6083","4932","19000101","99991231","I","JC3216",,"JC3216",,
"6086","4935","19000101","99991231","I","JC3216",,"JC3216",,
"6088","4938","19000101","99991231","I","JC3216",,"JC3216",,
"6092","4941","19000101","99991231","I","JC3216",,"JC3216",,
"6094","4953","19000101","99991231","I","JC3216",,"JC3216",,
"6097","4957","19000101","99991231","I","JC3216",,"JC3216",,
"6100","4960","19000101","99991231","I","JC3216",,"JC3216",,
"6102","4965","19000101","99991231","I","JC3216",,"JC3216",,
"6106","4967","19000101","99991231","I","JC3216",,"JC3216",,
"6109","4969","19000101","99991231","I","JC3216",,"JC3216",,
"6112","4971","19000101","99991231","I","JC3216",,"JC3216",,
"6115","4975","19000101","99991231","I","JC3216",,"JC3216",,
"6118","4980","19000101","99991231","I","JC3216",,"JC3216",,
"6122","4985","19000101","99991231","I","JC3216",,"JC3216",,
"6124","4987","19000101","99991231","I","JC3216",,"JC3216",,
"6127","4991","19000101","99991231","I","JC3216",,"JC3216",,
"6130","929","19000101","99991231","A","JC831",,,,
"6133","5000","19000101","99991231","I","JC3241",,"JC3241",,
"6135","5003","19000101","99991231","I","JC3241",,"JC3241",,
"6137","5006","19000101","99991231","I","JC3241",,"JC3241",,
"6140","5008","19000101","99991231","I","JC3241",,"JC3241",,
"6142","932","19000101","99991231","A","JC835",,,,
"6146","5014","19000101","99991231","I","JC843",,"JC843",,
"6150","5019","19000101","99991231","I","JC843",,"JC843",,
"6153","936","19000101","99991231","A","JC839",,,,
"6156","5022","19000101","99991231","I","JC3255",,"JC3255",,
"6160","5025","19000101","99991231","I","JC3255",,"JC3255",,
"6161","940","19000101","99991231","A","JC843",,,,
"6165","5027","19000101","99991231","I","JC843",,"JC843",,
"6169","5030","19000101","99991231","I","JC843",,"JC843",,
"6174","5032","19000101","99991231","I","JC843",,"JC843",,
"6177","5033","19000101","99991231","I","JC843",,"JC843",,
"6179","5034","19000101","99991231","I","JC843",,"JC843",,
"6180","5035","19000101","99991231","I","JC843",,"JC843",,
"6182","5037","19000101","99991231","I","JC843",,"JC843",,
"6183","5039","19000101","99991231","I","JC843",,"JC843",,
"6034","4792","19000101","99991231","I","JC1502",,"JC1502",,
"6184","5044","19000101","99991231","I","JC843",,"JC843",,
"6037","4796","19000101","99991231","I","JC1502",,"JC1502",,
"6186","5046","19000101","99991231","I","JC843",,"JC843",,
"6040","4799","19000101","99991231","I","JC1502",,"JC1502",,
"6189","5049","19000101","99991231","I","JC843",,"JC843",,
"6043","4804","19000101","99991231","I","JC1502",,"JC1502",,
"6192","5053","19000101","99991231","I","JC843",,"JC843",,
"6046","4807","19000101","99991231","I","JC1502",,"JC1502",,
"6194","5056","19000101","99991231","I","JC843",,"JC843",,
"6050","4810","19000101","99991231","I","JC1502",,"JC1502",,
"6197","5057","19000101","99991231","I","JC843",,"JC843",,
"6054","4814","19000101","99991231","I","JC1502",,"JC1502",,
"6198","5060","19000101","99991231","I","JC843",,"JC843",,
"6059","4817","19000101","99991231","I","JC1502",,"JC1502",,
"6202","5062","19000101","99991231","I","JC843",,"JC843",,
"6064","4820","19000101","99991231","I","JC1502",,"JC1502",,
"6204","5065","19000101","99991231","I","JC843",,"JC843",,
"6068","4821","19000101","99991231","I","JC1502",,"JC1502",,
"6207","5067","19000101","99991231","I","JC843",,"JC843",,
"6072","1681","19000101","99991231","I","JC1502",,"JC1502",,
"6211","5069","19000101","99991231","I","JC843",,"JC843",,
"6213","5070","19000101","99991231","I","JC843",,"JC843",,
"6075","4840","19000101","99991231","I","JC1502",,"JC1502",,
"6215","5072","19000101","99991231","I","JC843",,"JC843",,
"6104","4845","19000101","99991231","I","JC1502",,"JC1502",,
"6108","4847","19000101","99991231","I","JC1502",,"JC1502",,
"6111","4850","19000101","99991231","I","JC1502",,"JC1502",,
"6216","5074","19000101","99991231","I","JC843",,"JC843",,
"6116","4853","19000101","99991231","I","JC1502",,"JC1502",,
"6220","5076","19000101","99991231","I","JC843",,"JC843",,
"6119","4856","19000101","99991231","I","JC1502",,"JC1502",,
"6222","5077","19000101","99991231","I","JC843",,"JC843",,
"6144","4857","19000101","99991231","I","JC1502",,"JC1502",,
"6147","1686","19000101","99991231","I","JC1502",,"JC1502",,
"6225","5079","19000101","99991231","I","JC843",,"JC843",,
"6151","1689","19000101","99991231","I","JC1502",,"JC1502",,
"6228","5082","19000101","99991231","I","JC843",,"JC843",,
"6155","1690","19000101","99991231","I","JC1502",,"JC1502",,
"6231","5085","19000101","99991231","I","JC843",,"JC843",,
"6159","1693","19000101","99991231","A","JC1513",,,,
"6233","5086","19000101","99991231","I","JC843",,"JC843",,
"6235","5088","19000101","99991231","I","JC843",,"JC843",,
"6163","1696","19000101","99991231","A","JC1516",,,,
"6238","5089","19000101","99991231","I","JC843",,"JC843",,
"6166","1699","19000101","99991231","I","JC1502",,"JC1502",,
"6170","4866","19000101","99991231","I","JC1502",,"JC1502",,
"6240","5092","19000101","99991231","I","JC843",,"JC843",,
"6173","1700","19000101","99991231","I","JC1502",,"JC1502",,
"6242","5095","19000101","99991231","I","JC843",,"JC843",,
"6176","1703","19000101","99991231","A","JC1520",,,,
"6245","5098","19000101","99991231","I","JC843",,"JC843",,
"6187","4872","19000101","99991231","I","JC3207",,"JC3207",,
"6247","5100","19000101","99991231","I","JC843",,"JC843",,
"6190","4874","19000101","99991231","I","JC3207",,"JC3207",,
"6249","5103","19000101","99991231","I","JC843",,"JC843",,
"6193","1705","19000101","99991231","A","JC1521",,,,
"6252","5105","19000101","99991231","I","JC843",,"JC843",,
"6255","5107","19000101","99991231","I","JC843",,"JC843",,
"6196","4883","19000101","99991231","I","JC3212",,"JC3212",,
"6199","1708","19000101","99991231","A","JC1524",,,,
"6257","5110","19000101","99991231","I","JC843",,"JC843",,
"6201","4887","19000101","99991231","I","JC3215",,"JC3215",,
"6259","5111","19000101","99991231","I","JC843",,"JC843",,
"6205","1710","19000101","99991231","A","JC1527",,,,
"6262","5112","19000101","99991231","I","JC843",,"JC843",,
"6208","1713","19000101","99991231","A","JC1530",,,,
"6264","5115","19000101","99991231","I","JC843",,"JC843",,
"6210","4897","19000101","99991231","I","JC3219",,"JC3219",,
"6266","5117","19000101","99991231","I","JC843",,"JC843",,
"6212","1717","19000101","99991231","A","JC1532",,,,
"6268","5118","19000101","99991231","I","JC843",,"JC843",,
"6217","4908","19000101","99991231","I","JC3222",,"JC3222",,
"6270","5119","19000101","99991231","I","JC843",,"JC843",,
"6219","4912","19000101","99991231","I","JC3222",,"JC3222",,
"6272","5122","19000101","99991231","I","JC843",,"JC843",,
"6223","4917","19000101","99991231","I","JC3222",,"JC3222",,
"6275","5125","19000101","99991231","I","JC843",,"JC843",,
"6224","4921","19000101","99991231","I","JC3222",,"JC3222",,
"6279","5126","19000101","99991231","I","JC843",,"JC843",,
"6227","4930","19000101","99991231","I","JC3222",,"JC3222",,
"6280","5127","19000101","99991231","I","JC843",,"JC843",,
"6230","4933","19000101","99991231","I","JC3222",,"JC3222",,
"6282","5128","19000101","99991231","I","JC843",,"JC843",,
"6232","4937","19000101","99991231","I","JC3222",,"JC3222",,
"6285","5129","19000101","99991231","I","JC843",,"JC843",,
"6236","4942","19000101","99991231","I","JC3222",,"JC3222",,
"6287","5130","19000101","99991231","I","JC843",,"JC843",,
"6290","945","19000101","99991231","I","JC843",,"JC843",,
"6293","5131","19000101","99991231","I","JC843",,"JC843",,
"6296","5132","19000101","99991231","I","JC843",,"JC843",,
"6299","5133","19000101","99991231","I","JC843",,"JC843",,
"6301","5134","19000101","99991231","I","JC843",,"JC843",,
"6239","1721","19000101","99991231","A","JC1543",,,,
"6306","5135","19000101","99991231","I","JC843",,"JC843",,
"6241","4947","19000101","99991231","I","JC3229",,"JC3229",,
"6308","5136","19000101","99991231","I","JC843",,"JC843",,
"6244","4951","19000101","99991231","I","JC3229",,"JC3229",,
"6311","5137","19000101","99991231","I","JC843",,"JC843",,
"6248","1730","19000101","99991231","A","JC1546",,,,
"6312","5138","19000101","99991231","I","JC843",,"JC843",,
"6250","4964","19000101","99991231","I","JC3231",,"JC3231",,
"6315","5139","19000101","99991231","I","JC843",,"JC843",,
"6318","5140","19000101","99991231","I","JC843",,"JC843",,
"6253","1732","19000101","99991231","A","JC1547",,,,
"6256","4970","19000101","99991231","I","JC3233",,"JC3233",,
"6260","4973","19000101","99991231","I","JC3233",,"JC3233",,
"6263","4978","19000101","99991231","I","JC3233",,"JC3233",,
"6265","1734","19000101","99991231","A","JC1550",,,,
"6267","4984","19000101","99991231","I","JC3237",,"JC3237",,
"6271","4986","19000101","99991231","I","JC3237",,"JC3237",,
"6274","4989","19000101","99991231","I","JC3237",,"JC3237",,
"6276","4993","19000101","99991231","I","JC3237",,"JC3237",,
"6278","1737","19000101","99991231","A","JC1553",,,,
"6281","1740","19000101","99991231","A","JC1556",,,,
"6283","5002","19000101","99991231","I","JC3246",,"JC3246",,
"6286","5004","19000101","99991231","I","JC3246",,"JC3246",,
"6289","5007","19000101","99991231","I","JC3246",,"JC3246",,
"6291","5010","19000101","99991231","I","JC3246",,"JC3246",,
"6294","1743","19000101","99991231","A","JC1558",,,,
"6297","5017","19000101","99991231","I","JC3251",,"JC3251",,
"6300","1745","19000101","99991231","I","JC1502",,"JC1502",,
"6302","1746","19000101","99991231","A","JC1561",,,,
"6304","5023","19000101","99991231","I","JC3256",,"JC3256",,
"6307","5026","19000101","99991231","I","JC3256",,"JC3256",,
"6310","5028","19000101","99991231","I","JC3256",,"JC3256",,
"6314","5031","19000101","99991231","I","JC3256",,"JC3256",,
"6317","1750","19000101","99991231","A","JC1564",,,,
"6320","1752","19000101","99991231","A","JC1567",,,,
"6321","5041","19000101","99991231","I","JC3263",,"JC3263",,
"6323","5051","19000101","99991231","I","JC3263",,"JC3263",,
"6325","5052","19000101","99991231","I","JC3263",,"JC3263",,
"6327","5055","19000101","99991231","I","JC3263",,"JC3263",,
"6330","5058","19000101","99991231","I","JC3263",,"JC3263",,
"6334","5061","19000101","99991231","I","JC3263",,"JC3263",,
"6337","5080","19000101","99991231","I","JC3263",,"JC3263",,
"6340","5083","19000101","99991231","I","JC3263",,"JC3263",,
"6341","5084","19000101","99991231","I","JC3263",,"JC3263",,
"6344","1755","19000101","99991231","A","JC1570",,,,
"6347","5087","19000101","99991231","I","JC3273",,"JC3273",,
"6348","1758","19000101","99991231","A","JC1573",,,,
"6351","5090","19000101","99991231","I","JC3274",,"JC3274",,
"6354","5093","19000101","99991231","I","JC3274",,"JC3274",,
"6357","5096","19000101","99991231","I","JC3274",,"JC3274",,
"6359","5099","19000101","99991231","I","JC3274",,"JC3274",,
"6363","1761","19000101","99991231","A","JC1583",,,,
"6365","5102","19000101","99991231","I","JC3277",,"JC3277",,
"6367","5104","19000101","99991231","I","JC3277",,"JC3277",,
"6370","5106","19000101","99991231","I","JC3277",,"JC3277",,
"6373","5108","19000101","99991231","I","JC3277",,"JC3277",,
"6377","5120","19000101","99991231","I","JC3277",,"JC3277",,
"6382","5123","19000101","99991231","I","JC3277",,"JC3277",,
"6385","1772","19000101","99991231","A","JC1265",,,,
"6387","5124","19000101","99991231","I","JC2650",,"JC2650",,
"6313","4561","19000101","99991231","I","JC3013",,"JC3013",,
"6316","4570","19000101","99991231","I","JC3013",,"JC3013",,
"6319","4574","19000101","99991231","I","JC3013",,"JC3013",,
"6322","4580","19000101","99991231","I","JC3013",,"JC3013",,
"6324","4582","19000101","99991231","I","JC3013",,"JC3013",,
"6326","4584","19000101","99991231","I","JC3013",,"JC3013",,
"6328","4585","19000101","99991231","I","JC3013",,"JC3013",,
"6331","4586","19000101","99991231","I","JC3013",,"JC3013",,
"6333","4587","19000101","99991231","I","JC3013",,"JC3013",,
"6335","4592","19000101","99991231","I","JC3013",,"JC3013",,
"6339","4596","19000101","99991231","I","JC3013",,"JC3013",,
"6343","4599","19000101","99991231","I","JC3013",,"JC3013",,
"6346","843","19000101","99991231","A","JC750",,,,
"6350","847","19000101","99991231","A","JC754",,,,
"6353","4603","19000101","99991231","I","JC3093",,"JC3093",,
"6356","850","19000101","99991231","A","JC757",,,,
"6358","854","19000101","99991231","A","JC761",,,,
"6362","4610","19000101","99991231","I","JC3102",,"JC3102",,
"6366","4612","19000101","99991231","I","JC3102",,"JC3102",,
"6368","859","19000101","99991231","A","JC766",,,,
"6371","4616","19000101","99991231","I","JC3109",,"JC3109",,
"6374","864","19000101","99991231","A","JC770",,,,
"6376","867","19000101","99991231","A","JC774",,,,
"6378","4638","19000101","99991231","I","JC3123",,"JC3123",,
"6380","4642","19000101","99991231","I","JC3123",,"JC3123",,
"6383","4643","19000101","99991231","I","JC3123",,"JC3123",,
"6384","4646","19000101","99991231","I","JC3123",,"JC3123",,
"6388","4648","19000101","99991231","I","JC3123",,"JC3123",,
"6389","4651","19000101","99991231","I","JC3123",,"JC3123",,
"6390","871","19000101","99991231","A","JC777",,,,
"6391","4658","19000101","99991231","I","JC3133",,"JC3133",,
"6392","4661","19000101","99991231","I","JC3133",,"JC3133",,
"6393","874","19000101","99991231","A","JC781",,,,
"6394","879","19000101","99991231","A","JC786",,,,
"6395","883","19000101","99991231","A","JC789",,,,
"6396","4686","19000101","99991231","I","JC3147",,"JC3147",,
"6397","4689","19000101","99991231","I","JC3147",,"JC3147",,
"6398","886","19000101","99991231","A","JC793",,,,
"6399","4695","19000101","99991231","I","JC3149",,"JC3149",,
"6400","4715","19000101","99991231","I","JC3149",,"JC3149",,
"6401","4719","19000101","99991231","I","JC3149",,"JC3149",,
"6402","4722","19000101","99991231","I","JC3149",,"JC3149",,
"6403","4725","19000101","99991231","I","JC3149",,"JC3149",,
"6404","4728","19000101","99991231","I","JC3149",,"JC3149",,
"6405","4731","19000101","99991231","I","JC3149",,"JC3149",,
"6406","4733","19000101","99991231","I","JC3149",,"JC3149",,
"6407","4747","19000101","99991231","I","JC3149",,"JC3149",,
"6408","4750","19000101","99991231","I","JC3149",,"JC3149",,
"6409","4752","19000101","99991231","I","JC3149",,"JC3149",,
"6410","4757","19000101","99991231","I","JC3149",,"JC3149",,
"6411","4763","19000101","99991231","I","JC3149",,"JC3149",,
"6412","4764","19000101","99991231","I","JC3149",,"JC3149",,
"6413","4768","19000101","99991231","I","JC3149",,"JC3149",,
"6414","890","19000101","99991231","A","JC797",,,,
"6415","4774","19000101","99991231","I","JC3172",,"JC3172",,
"6416","895","19000101","99991231","A","JC801",,,,
"6417","901","19000101","99991231","A","JC810",,,,
"6418","4783","19000101","99991231","I","JC3180",,"JC3180",,
"6419","907","19000101","99991231","A","JC813",,,,
"6420","912","19000101","99991231","A","JC817",,,,
"6421","916","19000101","99991231","A","JC821",,,,
"6422","4802","19000101","99991231","I","JC3185",,"JC3185",,
"6423","4805","19000101","99991231","I","JC3185",,"JC3185",,
"6424","4808","19000101","99991231","I","JC3185",,"JC3185",,
"6425","4811","19000101","99991231","I","JC3185",,"JC3185",,
"6426","4816","19000101","99991231","I","JC3185",,"JC3185",,
"6427","4818","19000101","99991231","I","JC3185",,"JC3185",,
"6428","921","19000101","99991231","A","JC829",,,,
"6429","4827","19000101","99991231","I","JC3193",,"JC3193",,
"6430","4831","19000101","99991231","I","JC3193",,"JC3193",,
"6431","930","19000101","99991231","A","JC833",,,,
"6432","934","19000101","99991231","A","JC837",,,,
"6433","938","19000101","99991231","A","JC841",,,,
"6434","4843","19000101","99991231","I","JC3199",,"JC3199",,
"6435","943","19000101","99991231","A","JC845",,,,
"6436","4860","19000101","99991231","I","JC3201",,"JC3201",,
"6437","4862","19000101","99991231","I","JC3201",,"JC3201",,
"6438","4864","19000101","99991231","I","JC3201",,"JC3201",,
"6439","4867","19000101","99991231","I","JC3201",,"JC3201",,
"6440","948","19000101","99991231","A","JC848",,,,
"6441","4870","19000101","99991231","I","JC3206",,"JC3206",,
"6442","4876","19000101","99991231","I","JC3206",,"JC3206",,
"6443","952","19000101","99991231","A","JC852",,,,
"6444","4881","19000101","99991231","I","JC3211",,"JC3211",,
"6445","4900","19000101","99991231","I","JC3211",,"JC3211",,
"6446","4902","19000101","99991231","I","JC3211",,"JC3211",,
"6447","956","19000101","99991231","A","JC856",,,,
"6448","4909","19000101","99991231","I","JC3223",,"JC3223",,
"6449","4914","19000101","99991231","I","JC3223",,"JC3223",,
"6451","4918","19000101","99991231","I","JC3223",,"JC3223",,
"6453","960","19000101","99991231","I","JC3223",,"JC3223",,
"6455","4923","19000101","99991231","I","JC3223",,"JC3223",,
"6458","4928","19000101","99991231","I","JC3223",,"JC3223",,
"6460","4934","19000101","99991231","I","JC3223",,"JC3223",,
"6462","4939","19000101","99991231","I","JC3223",,"JC3223",,
"6464","4944","19000101","99991231","I","JC3223",,"JC3223",,
"6465","4945","19000101","99991231","I","JC3223",,"JC3223",,
"6468","4948","19000101","99991231","I","JC3223",,"JC3223",,
"6470","4952","19000101","99991231","I","JC3223",,"JC3223",,
"6472","4955","19000101","99991231","I","JC3223",,"JC3223",,
"6599","4226","19000101","99991231","I","JC1326",,"JC1326",,
"6601","4232","19000101","99991231","I","JC1326",,"JC1326",,
"6603","4236","19000101","99991231","I","JC1326",,"JC1326",,
"6605","4240","19000101","99991231","I","JC1326",,"JC1326",,
"6607","4242","19000101","99991231","I","JC1326",,"JC1326",,
"6609","1933","19000101","99991231","A","JC1729",,,,
"6611","1936","19000101","99991231","A","JC1732",,,,
"6613","4255","19000101","99991231","I","JC2946",,"JC2946",,
"6615","4258","19000101","99991231","I","JC2946",,"JC2946",,
"6617","21","19000101","99991231","A","JC24",,,,
"6512","4959","19000101","99991231","I","JC3223",,"JC3223",,
"6513","4961","19000101","99991231","I","JC3223",,"JC3223",,
"6515","4977","19000101","99991231","I","JC3223",,"JC3223",,
"6516","4981","19000101","99991231","I","JC3223",,"JC3223",,
"6518","961","19000101","99991231","I","JC3223",,"JC3223",,
"6519","4994","19000101","99991231","I","JC3223",,"JC3223",,
"6520","4996","19000101","99991231","I","JC3223",,"JC3223",,
"6522","4998","19000101","99991231","I","JC3223",,"JC3223",,
"6523","967","19000101","99991231","A","JC864",,,,
"6525","969","19000101","99991231","A","JC866",,,,
"6527","5005","19000101","99991231","I","JC3247",,"JC3247",,
"6529","974","19000101","99991231","A","JC869",,,,
"6530","5011","19000101","99991231","I","JC3249",,"JC3249",,
"6532","5015","19000101","99991231","I","JC3249",,"JC3249",,
"6534","979","19000101","99991231","A","JC873",,,,
"6535","983","19000101","99991231","A","JC876",,,,
"6537","986","19000101","99991231","A","JC879",,,,
"6539","989","19000101","99991231","A","JC882",,,,
"6541","5029","19000101","99991231","I","JC3260",,"JC3260",,
"6543","991","19000101","99991231","A","JC885",,,,
"6545","995","19000101","99991231","A","JC889",,,,
"6547","5042","19000101","99991231","I","JC3264",,"JC3264",,
"6549","998","19000101","99991231","A","JC893",,,,
"6551","5048","19000101","99991231","I","JC3265",,"JC3265",,
"6552","1003","19000101","99991231","A","JC895",,,,
"6553","5054","19000101","99991231","I","JC3266",,"JC3266",,
"6555","5059","19000101","99991231","I","JC3266",,"JC3266",,
"6558","1006","19000101","99991231","A","JC898",,,,
"6560","5063","19000101","99991231","I","JC3267",,"JC3267",,
"6562","5064","19000101","99991231","I","JC3267",,"JC3267",,
"6564","1008","19000101","99991231","A","JC900",,,,
"6565","5066","19000101","99991231","I","JC3268",,"JC3268",,
"6567","5068","19000101","99991231","I","JC3268",,"JC3268",,
"6568","1013","19000101","99991231","A","JC904",,,,
"6570","5071","19000101","99991231","I","JC3269",,"JC3269",,
"6573","1016","19000101","99991231","A","JC907",,,,
"6575","5073","19000101","99991231","I","JC3270",,"JC3270",,
"6577","5075","19000101","99991231","I","JC3270",,"JC3270",,
"6579","1020","19000101","99991231","A","JC911",,,,
"6581","1023","19000101","99991231","A","JC913",,,,
"6584","5078","19000101","99991231","I","JC3272",,"JC3272",,
"6586","5081","19000101","99991231","I","JC3272",,"JC3272",,
"6588","1026","19000101","99991231","I","JC917",,"JC917",,
"6590","1030","19000101","99991231","A","JC917",,,,
"6591","5091","19000101","99991231","I","JC917",,"JC917",,
"6593","5094","19000101","99991231","I","JC917",,"JC917",,
"6596","5097","19000101","99991231","I","JC917",,"JC917",,
"6598","1033","19000101","99991231","A","JC923",,,,
"6600","5101","19000101","99991231","I","JC3276",,"JC3276",,
"6602","5109","19000101","99991231","I","JC3276",,"JC3276",,
"6604","1038","19000101","99991231","A","JC928",,,,
"6606","5113","19000101","99991231","I","JC3278",,"JC3278",,
"6608","5114","19000101","99991231","I","JC3278",,"JC3278",,
"6610","5116","19000101","99991231","I","JC3278",,"JC3278",,
"6612","1042","19000101","99991231","A","JC931",,,,
"6614","1045","19000101","99991231","A","JC934",,,,
"6616","5121","19000101","99991231","I","JC3280",,"JC3280",,
"6618","1048","19000101","99991231","A","JC938",,,,
"6619","1052","19000101","99991231","A","JC942",,,,
"6620","1054","19000101","99991231","A","JC944",,,,
"6621","1057","19000101","99991231","A","JC947",,,,
"6622","5142","19000101","99991231","I","JC3284",,"JC3284",,
"6623","1062","19000101","99991231","A","JC951",,,,
"6624","5143","19000101","99991231","I","JC3285",,"JC3285",,
"6625","5145","19000101","99991231","I","JC3285",,"JC3285",,
"6626","1065","19000101","99991231","A","JC954",,,,
"6627","1068","19000101","99991231","A","JC958",,,,
"6628","5148","19000101","99991231","I","JC3287",,"JC3287",,
"6629","5150","19000101","99991231","I","JC3287",,"JC3287",,
"6630","1072","19000101","99991231","I","JC3149",,"JC3149",,
"6631","1075","19000101","99991231","I","JC3149",,"JC3149",,
"6632","5153","19000101","99991231","I","JC3149",,"JC3149",,
"6633","1076","19000101","99991231","I","JC3149",,"JC3149",,
"6634","1077","19000101","99991231","A","JC964",,,,
"6635","1080","19000101","99991231","A","JC967",,,,
"6636","5155","19000101","99991231","I","JC3292",,"JC3292",,
"6637","5157","19000101","99991231","I","JC3292",,"JC3292",,
"6638","5158","19000101","99991231","I","JC3292",,"JC3292",,
"6639","1084","19000101","99991231","A","JC970",,,,
"6640","1087","19000101","99991231","I","JC974",,"JC974",,
"6641","1092","19000101","99991231","A","JC979",,,,
"6642","1096","19000101","99991231","A","JC974",,,,
"6643","1097","19000101","99991231","A","JC983",,,,
"6644","5162","19000101","99991231","I","JC3298",,"JC3298",,
"6645","1101","19000101","99991231","A","JC991",,,,
"6646","1109","19000101","99991231","A","JC994",,,,
"6647","1113","19000101","99991231","A","JC996",,,,
"6648","5164","19000101","99991231","I","JC3301",,"JC3301",,
"6649","5166","19000101","99991231","I","JC3301",,"JC3301",,
"6650","5168","19000101","99991231","I","JC3301",,"JC3301",,
"6651","5169","19000101","99991231","I","JC3301",,"JC3301",,
"6652","1117","19000101","99991231","A","JC999",,,,
"6653","1121","19000101","99991231","A","JC1004",,,,
"6654","5172","19000101","99991231","I","JC3306",,"JC3306",,
"6655","5174","19000101","99991231","I","JC3306",,"JC3306",,
"6656","5176","19000101","99991231","I","JC3306",,"JC3306",,
"6657","1126","19000101","99991231","A","JC1008",,,,
"6658","1130","19000101","99991231","A","JC1011",,,,
"6659","5178","19000101","99991231","I","JC2647",,"JC2647",,
"6660","5179","19000101","99991231","I","JC2647",,"JC2647",,
