"EMPLOYMENT_ID","PERSON_ID","EMPLOYEE_ID","START_DATE","END_DATE","ORIGINAL_START_DATE","SENIORITY_DATE","ASSIGNMENT_TYPE"
"1751","P01321","E100314","20090325","20130706","20090325",,"ST"
"1752","P01322","E100319","20090416","20140430","20090416",,"ST"
"1753","P01323","E100321","20090908","20130403","20090908",,"ST"
"1754","P01324","E100322","20090407","20140927","20090407",,"ST"
"1755","P01325","E101860","20160706","20160717","20160706",,"ST"
"1756","P01326","E100332","20090520","20130129","20090520",,"ST"
"1757","P01327","E100337","20090604","20130719","20090604",,"ST"
"1758","P01328","E100341","20090602","20140712","20090602",,"ST"
"1759","P01329","E100357","20090804","20130141","20090804",,"ST"
"1760","P01330","E100358","20090826","20141202","20090826",,"ST"
"1761","P01331","E100360","20090901","20130615","20090901",,"ST"
"1762","P01332","E100362","20090723","20140816","20090723",,"ST"
"1763","P01333","E100364","20091013","20140208","20091013",,"ST"
"1764","P01334","E100365","20090908","20130426","20090908",,"ST"
"1765","P01335","E100368","20091007","20130803","20091007",,"ST"
"1766","P01336","E100370","20100105","20140627","20100105",,"ST"
"1767","P01337","E100373","20091117","20130224","20091117",,"ST"
"1768","P01338","E100376","20091117","20130141","20091117",,"ST"
"1769","P01339","E100379","20091124","20131123","20091124",,"ST"
"1770","P01340","E100383","20120502","20141011","20120502",,"ST"
"1771","P01341","E101864","20160629","20160703","20160629",,"ST"
"1772","P01342","E101871","20180101",,"20160902",,"ST"
"1773","P01343","E100397","20100203","20131005","20100203",,"ST"
"1774","P01344","E100404","20100817","20140426","20100817",,"ST"
"1775","P01345","E100409","20100302","20141206","20100302",,"ST"
"1776","P01346","E100410","20100518","20140802","20100518",,"ST"
"1777","P01347","E100412","20100223","20140111","20100223",,"ST"
"1778","P01348","E100415","20100907","20141001","20100907",,"ST"
"1779","P01349","E100420","20100414","20141231","20100414",,"ST"
"1780","P01350","E100422","20100720","20131120","20100720",,"ST"
"1781","P01351","E100426","20100413","20130216","20100413",,"ST"
"1782","P01352","E100430","20100601","20130110","20100601",,"ST"
"1783","P01353","E100441","20100622","20130915","20100622",,"ST"
"1784","P01354","E100442","20100608","20141031","20100608",,"ST"
"1785","P01355","E100445","20100727","20130731","20100727",,"ST"
"1786","P01356","E100446","20160706",,"20160706",,"ST"
"1787","P01357","E100447","20100803","20130629","20100803",,"ST"
"1788","P01358","E100458","20100921","20130330","20100921",,"ST"
"1789","P01359","E100460","20100824","20140120","20100824",,"ST"
"1790","P01360","E100461","20100907","20140628","20100907",,"ST"
"1791","P01361","E100462","20100713","20140606","20100713",,"ST"
"1792","P01362","E100468","20101005","20130531","20101005",,"ST"
"1793","P01363","E100486","20101029","20140430","20101029",,"ST"
"1794","P01364","E101886","20161012","20161023","20161012",,"ST"
"1795","P01365","E100500","20101229","20140109","20101229",,"ST"
"1796","P01366","E100507","20110501","20130930","20110501",,"ST"
"1797","P01367","E101887","20160610","20160612","20160610",,"ST"
"1798","P01368","E100512","20110226","20141231","20110323",,"ST"
"1799","P01369","E100516","20110510","20130706","20110510",,"ST"
"1800","P01370","E100518","20110121","20130141","20110121",,"ST"
"1801","P01371","E100521","20110506","20130217","20110506",,"ST"
"1802","P01372","E100523","20110118","20140716","20110118",,"ST"
"1803","P01373","E100528","20110208","20140218","20110208",,"ST"
"1804","P01374","E100529","20110315","20130630","20110315",,"ST"
"1805","P01375","E100532","20110315","20130518","20110315",,"ST"
"1806","P01376","E100533","20120307","20130417","20120307",,"ST"
"1807","P01377","E101888","20160817","20160828","20160817",,"ST"
"1808","P01378","E100552","20110906","20131031","20110906",,"ST"
"1809","P01379","E101903","20160727","20160731","20160727",,"ST"
"1810","P01380","E100554","20110712","20130210","20110712",,"ST"
"1811","P01381","E100555","20110726","20140331","20110726",,"ST"
"1812","P01382","E101908","20160624","20160708","20160624",,"ST"
"1813","P01383","E100565","20110726","20140506","20110726",,"ST"
"1814","P01384","E100566","20110707","20140228","20110707",,"ST"
"1815","P01385","E100575","20110809","20131019","20110809",,"ST"
"1816","P01386","E100578","20110519","20140918","20110519",,"ST"
"1817","P01387","E100582","20110901","20130608","20110901",,"ST"
"1818","P01388","E100584","20110913","20140118","20110913",,"ST"
"1819","P01389","E100585","20110716","20131231","20110716",,"ST"
"1820","P01390","E100138","20130903","20131123","20130903",,"ST"
"1821","P01391","E100150","20110705",,"20110705",,"ST"
"1822","P01392","E100609","20110920","20130810","20110920",,"ST"
"1823","P01393","E100615","20120111","20141031","20120111",,"ST"
"1824","P01394","E100616","20110902","20140228","20110902",,"ST"
"1825","P01395","E100618","20111004","20130731","20111004",,"ST"
"1826","P01396","E100621","20111101","20140308","20120801",,"ST"
"1827","P01397","E100171","20150723","20160622","20150721",,"ST"
"1828","P01398","E100625","20120117","20130406","20120117",,"ST"
"1829","P01399","E100199","20140520","20141106","20140520",,"ST"
"1830","P01400","E100214","20071127","20161002","20071127",,"ST"
"1831","P01401","E100637","20111013","20131231","20111013",,"ST"
"1832","P01402","E100638","20130704","20140930","20130704",,"ST"
"1833","P01403","E100640","20111101","20130326","20111101",,"ST"
"1834","P01404","E100643","20111116","20131031","20120201",,"ST"
"1835","P01405","E100306","20090108","20140117","20090108",,"ST"
"1836","P01406","E100330","20150106","20150502","20150106",,"ST"
"1837","P01407","E100647","20120228","20130518","20120228",,"ST"
"1838","P01408","E100648","20120210","20130229","20120210",,"ST"
"1839","P01409","E100654","20121101","20130919","20121101",,"ST"
"1840","P01410","E100658","20111129","20130803","20111129",,"ST"
"1841","P01411","E100660","20120404","20140131","20120404",,"ST"
"1842","P01412","E100663","20120114","20140430","20120114",,"ST"
"1843","P01413","E100366","20150422","20160331","20150422",,"ST"
"1844","P01414","E100667","20111227","20130531","20111227",,"ST"
"1845","P01415","E100670","20120112","20130613","20120112",,"ST"
"1846","P01416","E100384","20151006",,"20151006",,"ST"
"1847","P01417","E100675","20120307","20130804","20120307",,"ST"
"1848","P01418","E100676","20120117","20130914","20120117",,"ST"
"1849","P01419","E100677","20120115","20130709","20120115",,"ST"
"1850","P01420","E100678","20111220","20141218","20111220",,"ST"
"1851","P01421","E100683","20111220","20130622","20111220",,"ST"
"1852","P01422","E100684","20111227","20141115","20111227",,"ST"
"1853","P01423","E100387","20130511","20130711","20091215",,"ST"
"1854","P01424","E100690","20120118","20130330","20120118",,"ST"
"1855","P01425","E100691","20120118","20130104","20120118",,"ST"
"1856","P01426","E100694","20120502","20130615","20120502",,"ST"
"1857","P01427","E100695","20120627","20130327","20120627",,"ST"
"1858","P01428","E100702","20120208","20131024","20120208",,"ST"
"1859","P01429","E100494","20150301",,"20150301",,"ST"
"1860","P01430","E100714","20120307","20131231","20120307",,"ST"
"1861","P01431","E100716","20120404","20130315","20120404",,"ST"
"1862","P01432","E100510","20110111","20140430","20110111",,"ST"
"1863","P01433","E100537","20110308","20160514","20110308",,"ST"
"1864","P01434","E100727","20120502","20130815","20120502",,"ST"
"1865","P01435","E100542","20110504","20140416","20110504",,"ST"
"1866","P01436","E100732","20120701","20131008","20120701",,"ST"
"1867","P01437","E100733","20120531","20130929","20120531",,"ST"
"1868","P01438","E100553","20110524","20130427","20110524",,"ST"
"1869","P01439","E100739","20120523","20130731","20120523",,"ST"
"1870","P01440","E100560","20140916","20151017","20140916",,"ST"
"1871","P01441","E100587","20110805","20130302","20110805",,"ST"
"1872","P01442","E100747","20120418","20140314","20120418",,"ST"
"1873","P01443","E100748","20120701","20130331","20120701",,"ST"
"1874","P01444","E100749","20120701","20140228","20120701",,"ST"
"1875","P01445","E100754","20120502","20130615","20120502",,"ST"
"1876","P01446","E100757","20120502","20140529","20120502",,"ST"
"1877","P01447","E100758","20120905","20140910","20120905",,"ST"
"1878","P01448","E100760","20120701","20130601","20120701",,"ST"
"1879","P01449","E100596","20110913","20140930","20110913",,"ST"
"1880","P01450","E100764","20120420","20130628","20120420",,"ST"
"1881","P01451","E100770","20120711","20140215","20120711",,"ST"
"1882","P01452","E100622","20120426","20130427","20120426",,"ST"
"1883","P01453","E100632","20131203","20140412","20131203",,"ST"
"1884","P01454","E100781","20121003","20131227","20121003",,"ST"
"1885","P01455","E100634","20111027","20130629","20111027",,"ST"
"1886","P01456","E100794","20120630","20130103","20120630",,"ST"
"1887","P01457","E100797","20120822","20131207","20120822",,"ST"
"1888","P01458","E100801","20120711","20131019","20120711",,"ST"
"1889","P01459","E100803","20120706","20130315","20120706",,"ST"
"1890","P01460","E100807","20120822","20140628","20120822",,"ST"
"1891","P01461","E100808","20120718","20130118","20070511",,"ST"
"1892","P01462","E100809","20120718","20130118","20080102",,"ST"
"1893","P01463","E100810","20120718","20130630","20081203",,"ST"
"1894","P01464","E100811","20120718","20130118","20090314",,"ST"
"1895","P01465","E100812","20120718","20130118","20100216",,"ST"
"1896","P01466","E100813","20121212","20130727","20121212",,"ST"
"1897","P01467","E100815","20120927","20131102","20120927",,"ST"
"1898","P01468","E100644","20121001","20130183","20121001",,"ST"
"1899","P01469","E100817","20160309",,"20160309",,"ST"
"1900","P01470","E100818","20120718","20131231","20120718",,"ST"
"1901","P01471","E100820","20120627","20130404","20120627",,"ST"
"1902","P01472","E100646","20111101","20160218","20111101",,"ST"
"1903","P01473","E100831","20120815","20140719","20120815",,"ST"
"1904","P01474","E100666","20120110","20130106","20120110",,"ST"
"1905","P01475","E100672","20120117","20150630","20120117",,"ST"
"1906","P01476","E100688","20120223","20130730","20120223",,"ST"
"1907","P01477","E100700","20160706","20160928","20160706",,"ST"
"1908","P01478","E100844","20121121","20130113","20121121",,"ST"
"1909","P01479","E100711","20120914","20140823","20120914",,"ST"
"1910","P01480","E100719","20120321","20130320","20120321",,"ST"
"1911","P01481","E100723","20160921",,"20160921",,"ST"
"1912","P01482","E100856","20130140","20130730","20130140",,"ST"
"1913","P01483","E100728","20130820","20140228","20130820",,"ST"
"1914","P01484","E100738","20150428","20150613","20150428",,"ST"
"1915","P01485","E100740","20120504","20130622","20120504",,"ST"
"1916","P01486","E100743","20120523","20130511","20120523",,"ST"
"1917","P01487","E100873","20130181","20131231","20130181",,"ST"
"1918","P01488","E100762","20121003","20140726","20121003",,"ST"
"1919","P01489","E100877","20130103","20131130","20130103",,"ST"
"1920","P01490","E100879","20121116","20141031","20121116",,"ST"
"1921","P01491","E100880","20121114","20131126","20121114",,"ST"
"1922","P01492","E100881","20121116","20131126","20121116",,"ST"
"1923","P01493","E100882","20121108","20140419","20121108",,"ST"
"1924","P01494","E100769","20120704","20130831","20120704",,"ST"
"1925","P01495","E100772","20120620","20131031","20120620",,"ST"
"1926","P01496","E100890","20130123","20130426","20130123",,"ST"
"1927","P01497","E100776","20130116","20130810","20130116",,"ST"
"1928","P01498","E100791","20120704","20130229","20120704",,"ST"
"1929","P01499","E100897","20121219","20130806","20130419",,"ST"
"1930","P01500","E100898","20121215","20130629","20121215",,"ST"
"1931","P01501","E100816","20120725","20130715","20120725",,"ST"
"1932","P01502","E100822","20120905","20130817","20120905",,"ST"
"1933","P01503","E100907","20130186","20140118","20130186",,"ST"
"1934","P01504","E100908","20130104","20140731","20130104",,"ST"
"1935","P01505","E100909","20130103","20140605","20130103",,"ST"
"1936","P01506","E100836","20121003","20130322","20121003",,"ST"
"1937","P01507","E100915","20130117","20140628","20130117",,"ST"
"1938","P01508","E100837","20121010","20130410","20121010",,"ST"
"1939","P01509","E100919","20130501","20141130","20130501",,"ST"
"1940","P01510","E100840","20120919","20140322","20120919",,"ST"
"1941","P01511","E100930","20130221","20140531","20130221",,"ST"
"1942","P01512","E100841","20120907","20130127","20120907",,"ST"
"1943","P01513","E100849","20120926","20130307","20120926",,"ST"
"1944","P01514","E100936","20130903","20140510","20130903",,"ST"
"1945","P01515","E100937","20130312","20130830","20130312",,"ST"
"1946","P01516","E100851","20121004","20130430","20121004",,"ST"
"1947","P01517","E100855","20121017","20130427","20121017",,"ST"
"1948","P01518","E100865","20121024","20160710","20121024",,"ST"
"1949","P01519","E100874","20121110","20130503","20121110",,"ST"
"1950","P01520","E100943","20130326","20131115","20130326",,"ST"
"1951","P01521","E100947","20130227","20140215","20130227",,"ST"
"1952","P01522","E100884","20141223","20150108","20141223",,"ST"
"1953","P01523","E100885","20121130","20130611","20121130",,"ST"
"1954","P01524","E100895","20121219","20140109","20121219",,"ST"
"1955","P01525","E100896","20121215","20130331","20121215",,"ST"
"1956","P01526","E100904","20131214","20140919","20121219",,"ST"
"1957","P01527","E100913","20130116","20131017","20130116",,"ST"
"1958","P01528","E100918","20130140","20140519","20130140",,"ST"
"1959","P01529","E100972","20130730","20140222","20130730",,"ST"
"1960","P01530","E100932","20160505","20160701","20160505",,"ST"
"1961","P01531","E100975","20130606","20140621","20130606",,"ST"
"1962","P01532","E100938","20150219","20161231","20150219",,"ST"
"1963","P01533","E100979","20130611","20131130","20130611",,"ST"
"1964","P01534","E100940","20130306","20130504","20130306",,"ST"
"1965","P01535","E100941","20130312","20130611","20130312",,"ST"
"1966","P01536","E100942","20130312","20130801","20130312",,"ST"
"1967","P01537","E100950","20130322",,"20130322",,"ST"
"1968","P01538","E100987","20130514","20131231","20130514",,"ST"
"1969","P01539","E100952","20141219","20150808","20141219",,"ST"
"1970","P01540","E100955","20130402","20130518","20130402",,"ST"
"1971","P01541","E100990","20130529","20141231","20131001",,"ST"
"1972","P01542","E100956","20130402","20130518","20130402",,"ST"
"1973","P01543","E100961","20130423","20140423","20130423",,"ST"
"1974","P01544","E100963","20130528","20130629","20130528",,"ST"
"1975","P01545","E101003","20130709","20140320","20130709",,"ST"
"1976","P01546","E100971","20130501","20160630","20130501",,"ST"
"1977","P01547","E100973","20130521","20131231","20130521",,"ST"
"1978","P01548","E100976","20130514","20130718","20130514",,"ST"
"1979","P01549","E100981","20140430",,"20140430",,"ST"
"1980","P01550","E100982","20130521","20140523","20130521",,"ST"
"1981","P01551","E100984","20130516","20140201","20130516",,"ST"
"1982","P01552","E101023","20130716","20130917","20130716",,"ST"
"1983","P01553","E100985","20130516","20150411","20130516",,"ST"
"1984","P01554","E101025","20130702","20131030","20130702",,"ST"
"1985","P01555","E100988","20130424","20140514","20130424",,"ST"
"1986","P01556","E100994","20130522","20130707","20130522",,"ST"
"1987","P01557","E100998","20160223","20160601","20160223",,"ST"
"1988","P01558","E101000","20130508","20141213","20130508",,"ST"
"1989","P01559","E101005","20131217","20140104","20131217",,"ST"
"1990","P01560","E101011","20130619","20131214","20130619",,"ST"
"1991","P01561","E101015","20130604","20140518","20130604",,"ST"
"1992","P01562","E101016","20130629","20130729","20130629",,"ST"
"1993","P01563","E101018","20130605","20140531","20130605",,"ST"
"1994","P01564","E101049","20130806","20140211","20130806",,"ST"
"1995","P01565","E101024","20130709","20150110","20130709",,"ST"
"1996","P01566","E101027","20130716","20151031","20130716",,"ST"
"1997","P01567","E101028","20130716","20130928","20130716",,"ST"
"1998","P01568","E101037","20160602","20160930","20160602",,"ST"
"1999","P01569","E101039","20130730","20140726","20130730",,"ST"
"2000","P01570","E101064","20130917","20140823","20130917",,"ST"
"2001","P01571","E101071","20130910","20140228","20130910",,"ST"
"2002","P01572","E101072","20131217","20140625","20131217",,"ST"
"2003","P01573","E101041","20130806","20140830","20130806",,"ST"
"2004","P01574","E101077","20131001","20140724","20131001",,"ST"
"2005","P01575","E101042","20130822","20140830","20130822",,"ST"
"2006","P01576","E101046","20130807","20150131","20130807",,"ST"
"2007","P01577","E101047","20130822","20141122","20130822",,"ST"
"2008","P01578","E101053","20140617","20140827","20140617",,"ST"
"2009","P01579","E101054","20150519","20150815","20150519",,"ST"
"2010","P01580","E101055","20160820",,"20160820",,"ST"
"2011","P01581","E101056","20130904","20140726","20130904",,"ST"
"2012","P01582","E101074","20130904","20140830","20130904",,"ST"
"2013","P01583","E101079","20130917","20150926","20130917",,"ST"
"2014","P01584","E101080","20130917","20131114","20130917",,"ST"
"2015","P01585","E101082","20131015","20140415","20131015",,"ST"
"2016","P01586","E101116","20131105","20140917","20131119",,"ST"
"2017","P01587","E101118","20131201","20140228","20131201",,"ST"
"2018","P01588","E101083","20130911","20140501","20130911",,"ST"
"2019","P01589","E101084","20130910","20131207","20130910",,"ST"
"2020","P01590","E101087","20131008","20150424","20131008",,"ST"
"2021","P01591","E101088","20131001","20140920","20131001",,"ST"
"2022","P01592","E101129","20140304","20140416","20140304",,"ST"
"2023","P01593","E101130","20131126","20141023","20131126",,"ST"
"2024","P01594","E101132","20131204",,"20160401",,"ST"
"2025","P01595","E101089","20130927","20140322","20130927",,"ST"
"2026","P01596","E101150","20140128","20140726","20140128",,"ST"
"2027","P01597","E101092","20131015",,"20131015",,"ST"
"2028","P01598","E101102","20130920","20131019","20130920",,"ST"
"2029","P01599","E101160","20140211","20140419","20140304",,"ST"
"2030","P01600","E101114","20131030","20131116","20131030",,"ST"
"2031","P01601","E101115","20161019",,"20161019",,"ST"
"2032","P01602","E101120","20131121","20140830","20131121",,"ST"
"2033","P01603","E101123","20131217","20140104","20131217",,"ST"
"2034","P01604","E101179","20140415","20140830","20140415",,"ST"
"2035","P01605","E101124","20131126","20140531","20131126",,"ST"
"2036","P01606","E101187","20140325","20141220","20140325",,"ST"
"2037","P01607","E101127","20131126","20140108","20131126",,"ST"
"2038","P01608","E101133","20140114","20151007","20140114",,"ST"
"2039","P01609","E101155","20140122","20160731","20140122",,"ST"
"2040","P01610","E101156","20140128","20150829","20140128",,"ST"
"2041","P01611","E101162","20160803","20160903","20160803",,"ST"
"2042","P01612","E101168","20140226","20140419","20140226",,"ST"
"2043","P01613","E101210","20160126",,"20140318",,"ST"
"2044","P01614","E101174","20140219","20140503","20140219",,"ST"
"2045","P01615","E101177","20140311","20140719","20140311",,"ST"
"2046","P01616","E101222","20140408","20140913","20140408",,"ST"
"2047","P01617","E101183","20140318",,"20140318",,"ST"
"2048","P01618","E101197","20140318","20160604","20140318",,"ST"
"2049","P01619","E101253","20160608",,"20160608",,"ST"
"2050","P01620","E101202","20140318",,"20140318",,"ST"
"2051","P01621","E101256","20140502","20141024","20140502",,"ST"
"2052","P01622","E101203","20140318","20160604","20140318",,"ST"
"2053","P01623","E101204","20140318",,"20140318",,"ST"
"2054","P01624","E101206","20140318",,"20140318",,"ST"
"2055","P01625","E101207","20140318","20160604","20140318",,"ST"
"2056","P01626","E101213","20140318","20150314","20140318",,"ST"
"2057","P01627","E101291","20160309",,"20160309",,"ST"
"2058","P01628","E101218","20160907","20160925","20160907",,"ST"
"2059","P01629","E101242","20140603","20141004","20140603",,"ST"
"2060","P01630","E101298","20141230","20150820","20141230",,"ST"
"2061","P01631","E101245","20140403","20140528","20140403",,"ST"
"2062","P01632","E101306","20140617","20140726","20140617",,"ST"
"2063","P01633","E101254","20140318",,"20140318",,"ST"
"2064","P01634","E101260","20140528","20150926","20140528",,"ST"
"2065","P01635","E101328","20141016","20141231","20141016",,"ST"
"2066","P01636","E101262","20140318",,"20140318",,"ST"
"2067","P01637","E101284","20140513","20150814","20150519",,"ST"
"2068","P01638","E101288","20140520","20140814","20140520",,"ST"
"2069","P01639","E101289","20140610","20141231","20140610",,"ST"
"2070","P01640","E101295","20140603","20141113","20140603",,"ST"
"2071","P01641","E101297","20140528","20151217","20140528",,"ST"
"2072","P01642","E101301","20151215","20160102","20151215",,"ST"
"2073","P01643","E101309","20140815","20150815","20140815",,"ST"
"2074","P01644","E101325","20140701","20140913","20140701",,"ST"
"2075","P01645","E101330","20140723","20141231","20140723",,"ST"
"2076","P01646","E101335","20140812","20140919","20140812",,"ST"
"2077","P01647","E101352","20140701","20160429","20140701",,"ST"
"2078","P01648","E101353","20140701","20140701","20140701",,"ST"
"2079","P01649","E101358","20140806","20150331","20140806",,"ST"
"2080","P01650","E101359","20140819",,"20140819",,"ST"
"2081","P01651","E101364","20140827","20150321","20140827",,"ST"
"2082","P01652","E101400","20141007","20141014","20141007",,"ST"
"2083","P01653","E101414","20141104","20141231","20141104",,"ST"
"2084","P01654","E101367","20140902","20150903","20140902",,"ST"
"2085","P01655","E101371","20140727","20141004","20141004",,"ST"
"2086","P01656","E101429","20150129","20150912","20150129",,"ST"
"2087","P01657","E101380","20140903","20150418","20140903",,"ST"
"2088","P01658","E101436","20150102","20150324","20150102",,"ST"
"2089","P01659","E101381","20140909","20151017","20140909",,"ST"
"2090","P01660","E101384","20140916","20150228","20140916",,"ST"
"2091","P01661","E101386","20140909","20150711","20140909",,"ST"
"2092","P01662","E101388","20140909","20150117","20140909",,"ST"
"2093","P01663","E101415","20141016","20150227","20141016",,"ST"
"2094","P01664","E101422","20141105","20141114","20141105",,"ST"
"2095","P01665","E101427","20141104","20141129","20141104",,"ST"
"2096","P01666","E101428","20141105","20150520","20141105",,"ST"
"2097","P01667","E101432","20141114","20151016","20141114",,"ST"
"2098","P01668","E101440","20141118","20151016","20141118",,"ST"
"2099","P01669","E101444","20141120","20151101","20141120",,"ST"
"2100","P01670","E101468","20150113","20150829","20150113",,"ST"
"2101","P01671","E101445","20141125","20150525","20141125",,"ST"
"2102","P01672","E101447","20141125","20150919","20141125",,"ST"
"2103","P01673","E101473","20150331","20150502","20150331",,"ST"
"2104","P01674","E101448","20141125","20150211","20141125",,"ST"
"2105","P01675","E101449","20141202","20150212","20141202",,"ST"
"2106","P01676","E101455","20141203","20141211","20141203",,"ST"
"2107","P01677","E101456","20150114","20160116","20150114",,"ST"
"2108","P01678","E101486","20150127",,"20160219",,"ST"
"2109","P01679","E101459","20141125",,"20141125",,"ST"
"2110","P01680","E101460","20141202","20150228","20141202",,"ST"
"2111","P01681","E101462","20140106","20150530","20140106",,"ST"
"2112","P01682","E101470","20150317",,"20150317",,"ST"
"2113","P01683","E101471","20141121","20150206","20141121",,"ST"
"2114","P01684","E101504","20150428","20151103","20150428",,"ST"
"2115","P01685","E101475","20150108","20150509","20150108",,"ST"
"2116","P01686","E101480","20150114","20150715","20150114",,"ST"
"2117","P01687","E101481","20150121","20151021","20150121",,"ST"
"2118","P01688","E101483","20150120","20150418","20150120",,"ST"
"2119","P01689","E101490","20150117","20150131","20150117",,"ST"
"2120","P01690","E101492","20150130","20150404","20150130",,"ST"
"2121","P01691","E101493","20150203","20150627","20150203",,"ST"
"2122","P01692","E101495","20150207","20160930","20150207",,"ST"
"2123","P01693","E101535","20150407","20151031","20150407",,"ST"
"2124","P01694","E101496","20151111",,"20151111",,"ST"
"2125","P01695","E101506","20150227",,"20150227",,"ST"
"2126","P01696","E101508","20150331",,"20150331",,"ST"
"2127","P01697","E101546","20150721","20151229","20150721",,"ST"
"2128","P01698","E101509","20150522","20150522","20150522",,"ST"
"2129","P01699","E101513","20150307","20151107","20150307",,"ST"
"2130","P01700","E101514","20150319",,"20150319",,"ST"
"2131","P01701","E101518","20150319","20150909","20150319",,"ST"
"2132","P01702","E101521","20150707","20150711","20150707",,"ST"
"2133","P01703","E101527","20150324","20150926","20150324",,"ST"
"2134","P01704","E101537","20150331",,"20150331",,"ST"
"2135","P01705","E101539","20150402","20150516","20150402",,"ST"
"2136","P01706","E101541","20150721","20150725","20150721",,"ST"
"2137","P01707","E101548","20150804","20160818","20150804",,"ST"
"2138","P01708","E101551","20150414","20150429","20150414",,"ST"
"2139","P01709","E101558","20150428","20161027","20150428",,"ST"
"2140","P01710","E101559","20150421","20160128","20150421",,"ST"
"2141","P01711","E101560","20150522",,"20150522",,"ST"
"2142","P01712","E101561","20150707","20150711","20150707",,"ST"
"2143","P01713","E101581","20150519","20150721","20150519",,"ST"
"2144","P01714","E101563","20150514",,"20150514",,"ST"
"2145","P01715","E101565","20150502","20161101","20150502",,"ST"
"2146","P01716","E101567","20150908","20150926","20150908",,"ST"
"2147","P01717","E101570","20150616","20150620","20150616",,"ST"
"2148","P01718","E101572","20150508","20151211","20150508",,"ST"
"2149","P01719","E101593","20150609","20151017","20150609",,"ST"
"2150","P01720","E101574","20150512","20150818","20150512",,"ST"
"2151","P01721","E101595","20150623","20150826","20150623",,"ST"
"2152","P01722","E101576","20150515","20150530","20150515",,"ST"
"2153","P01723","E101578","20150520","20150711","20150520",,"ST"
"4542","P02142","E102138","20170125",,"20170125",,"ST"
"4561","P02143","E102139","20180101",,"20180101",,"ST"
"4581","P02144","E102140","20170201",,"20170201",,"ST"
"4601","P02145","E102141","20180101",,"20180101",,"ST"
"4621","P02146","E102142","20170229",,"20170229",,"ST"
"4661","P02147","E102143","20170204",,"20170204",,"ST"
"2154","P01724","E101583","20150701","20150718","20150704",,"ST"
"2155","P01725","E101585","20150527","20150814","20150527",,"ST"
"2156","P01726","E101586","20150811","20150905","20150811",,"ST"
"2157","P01727","E101589","20150630","20151017","20150630",,"ST"
"2158","P01728","E101594","20150610","20150801","20150610",,"ST"
"2159","P01729","E101597","20150609","20150829","20150609",,"ST"
"2160","P01730","E101598","20150616","20160123","20150616",,"ST"
"2161","P01731","E101601","20150707","20150711","20150707",,"ST"
"2162","P01732","E101602","20150630","20150711","20150630",,"ST"
"2163","P01733","E101606","20150624","20150822","20150624",,"ST"
"2164","P01734","E101608","20150701",,"20150701",,"ST"
"2165","P01735","E101610","20150811","20150822","20150811",,"ST"
"2166","P01736","E101615","20150728","20150815","20150728",,"ST"
"2167","P01737","E101616","20150701","20150725","20150701",,"ST"
"2168","P01738","E101624","20150826","20160429","20150826",,"ST"
"2169","P01739","E101627","20150811","20150829","20150811",,"ST"
"2170","P01740","E101634","20150804","20151128","20150804",,"ST"
"2171","P01741","E101638","20150717","20160515","20150717",,"ST"
"2172","P01742","E101645","20150728","20151212","20150728",,"ST"
"2173","P01743","E101646","20150728","20160213","20150728",,"ST"
"2174","P01744","E101647","20150714",,"20150714",,"ST"
"2175","P01745","E101654","20160119",,"20160119",,"ST"
"2176","P01746","E101651","20150804","20151231","20150804",,"ST"
"2177","P01747","E101653","20150901","20160716","20150901",,"ST"
"2178","P01748","E101656","20150903","20160306","20150903",,"ST"
"2179","P01749","E101657","20150826","20160710","20150826",,"ST"
"2180","P01750","E101663","20150922","20151230","20150922",,"ST"
"2181","P01751","E101658","20150818","20160311","20150818",,"ST"
"2182","P01752","E101661","20150908",,"20160706",,"ST"
"2183","P01753","E101673","20150908","20151208","20150908",,"ST"
"2184","P01754","E101674","20151013","20160210","20151013",,"ST"
"2185","P01755","E101682","20160202",,"20160202",,"ST"
"2186","P01756","E101680","20150922","20160814","20150922",,"ST"
"2187","P01757","E101688","20160105",,"20160105",,"ST"
"2188","P01758","E101681","20150922",,"20150922",,"ST"
"2189","P01759","E101690","20150924",,"20150924",,"ST"
"2190","P01760","E101691","20151013",,"20151013",,"ST"
"2191","P01761","E101696","20151006","20151031","20151006",,"ST"
"2192","P01762","E101692","20151013",,"20160623",,"ST"
"2193","P01763","E101695","20151006",,"20151006",,"ST"
"2194","P01764","E101701","20160304",,"20160304",,"ST"
"2195","P01765","E101697","20151027",,"20151027",,"ST"
"2196","P01766","E101708","20160105",,"20160105",,"ST"
"2197","P01767","E101699","20151013","20160918","20151013",,"ST"
"2198","P01768","E101705","20151022",,"20151022",,"ST"
"2199","P01769","E101712","20160105",,"20160105",,"ST"
"2200","P01770","E101709","20151103",,"20170115",,"ST"
"2201","P01771","E101714","20160305",,"20160305",,"ST"
"2202","P01772","E101710","20151027",,"20151027",,"ST"
"2203","P01773","E101713","20151028","20160123","20151028",,"ST"
"2204","P01774","E101716","20151110",,"20161001",,"ST"
"2205","P01775","E101721","20160518",,"20151112",,"ST"
"2206","P01776","E101717","20151201",,"20151201",,"ST"
"2207","P01777","E101725","20160105",,"20160105",,"ST"
"2208","P01778","E101726","20151215",,"20160501",,"ST"
"2209","P01779","E101727","20160302",,"20160302",,"ST"
"2210","P01780","E101728","20160302",,"20160302",,"ST"
"2211","P01781","E101720","20151112","20151125","20151112",,"ST"
"2212","P01782","E101730","20160126",,"20160126",,"ST"
