"PERSONAL_INFO_ID","PERSON_ID","EFFECTIVE_START_DATE","EFFECTIVE_END_DATE","ETHINIC_GROUP","GENDER","NATIONALITY"
"4098","P02014","20160629","99991231",,"Female",
"4099","P02028","20160629","99991231",,"Female",
"4100","P02029","20160629","99991231",,"Female",
"4101","P02038","20160629","99991231",,"Female",
"4102","P02050","20160629","99991231",,"Male",
"4103","P01965","20160630","99991231",,"Male",
"4104","P01238","20160701","99991231",,"Male",
"4105","P01241","20160701","99991231",,"Male",
"4106","P01258","20160706","99991231",,"Male",
"4107","P01262","20160706","99991231",,"Male",
"4108","P01300","20160706","99991231",,"Female",
"4109","P01318","20160706","99991231",,"Female",
"4110","P01325","20160706","99991231",,"Female",
"4111","P01917","20160706","99991231",,"Male",
"4112","P02005","20160706","99991231",,"Female",
"4113","P02015","20160706","99991231",,"Female",
"4114","P02016","20160706","99991231",,"Female",
"4115","P02039","20160706","99991231",,"Female",
"4116","P01950","20160707","99991231",,"Female",
"4117","P02007","20160707","99991231",,"Male",
"4118","P02017","20160708","99991231",,"Male",
"4119","P02040","20160708","99991231",,"Female",
"4120","P01132","20160713","99991231",,,
"4121","P01921","20160713","99991231",,"Male",
"4122","P01924","20160713","99991231",,"Male",
"4123","P01952","20160713","99991231",,"Female",
"4124","P01969","20160713","99991231",,"Male",
"4125","P01971","20160713","99991231",,"Female",
"4126","P02024","20160713","99991231",,,
"4127","P02051","20160713","99991231",,"Male",
"4128","P01972","20160714","99991231",,"Female",
"4129","P02030","20160715","99991231",,"Male",
"4130","P01909","20160720","99991231",,"Female",
"4131","P01918","20160720","99991231",,"Female",
"4132","P01955","20160720","99991231",,"Female",
"4133","P02041","20160720","99991231",,"Male",
"4134","P01940","20160724","99991231",,"Female",
"4135","P01953","20160724","99991231",,"Female",
"4136","P01242","20160727","99991231",,"Male",
"4137","P01284","20160727","99991231",,"Female",
"4138","P01379","20160727","99991231",,"Male",
"4139","P01920","20160727","99991231",,"Female",
"4140","P01926","20160727","99991231",,"Male",
"4141","P01936","20160727","99991231",,"Male",
"4142","P01259","20160801","99991231",,"Female",
"4143","P01342","20160803","99991231",,"Male",
"4144","P01912","20160803","99991231",,"Male",
"4145","P01919","20160803","99991231",,"Male",
"4146","P01922","20160803","99991231",,"Male",
"4147","P01927","20160803","99991231",,"Male",
"4148","P01929","20160803","99991231",,"Female",
"4149","P01944","20160803","99991231",,"Male",
"4150","P02019","20160803","99991231",,"Male",
"4151","P02020","20160803","99991231",,"Female",
"4152","P02053","20160803","99991231",,"Female",
"4153","P01946","20160810","99991231",,"Male",
"4154","P01959","20160810","99991231",,"Female",
"4155","P02033","20160810","99991231",,"Male",
"4156","P01948","20160811","99991231",,"Male",
"4157","P01252","20160817","99991231",,"Female",
"4158","P01377","20160817","99991231",,"Male",
"4159","P01916","20160817","99991231",,"Female",
"4160","P01923","20160817","99991231",,"Male",
"4161","P01930","20160817","99991231",,"Female",
"4162","P01937","20160817","99991231",,"Male",
"4163","P02052","20160817","99991231",,"Male",
"4164","P01935","20160818","99991231",,"Male",
"4165","P01255","20160819","99991231",,"Male",
"4166","P01943","20160824","99991231",,"Male",
"4167","P01949","20160824","99991231",,"Male",
"4168","P02021","20160824","99991231",,,
"4169","P02042","20160824","99991231",,"Male",
"4170","P02043","20160824","99991231",,"Male",
"4171","P02044","20160824","99991231",,"Male",
"4172","P02045","20160824","99991231",,,
"4173","P02046","20160831","99991231",,"Male",
"4174","P02047","20160831","99991231",,"Male",
"4175","P01222","20160901","99991231",,"Female",
"4176","P01223","20160901","99991231",,"Male",
"4177","P01224","20160901","99991231",,"Male",
"4178","P01225","20160901","99991231",,"Male",
"4179","P01227","20160901","99991231",,"Female",
"4180","P01228","20160901","99991231",,"Male",
"4181","P01230","20160901","99991231",,"Male",
"4182","P01236","20160901","99991231",,"Male",
"4183","P01237","20160901","99991231",,"Female",
"4184","P01933","20160901","99991231",,"Male",
"4185","P01938","20160901","99991231",,"Male",
"4186","P01942","20160901","99991231",,"Female",
"4187","P01947","20160901","99991231",,"Male",
"4188","P01954","20160901","99991231",,"Female",
"4189","P01961","20160901","99991231",,"Female",
"4190","P02034","20160903","99991231",,"Female",
"4191","P01960","20160904","99991231",,"Male",
"4192","P01911","20160907","99991231",,"Female",
"4193","P01913","20160907","99991231",,"Male",
"4194","P01975","20160907","99991231",,"Female",
"4195","P01958","20160908","99991231",,"Male",
"4196","P02022","20160908","99991231",,"Male",
"4197","P02031","20160908","99991231",,"Female",
"4198","P01973","20160914","99991231",,"Male",
"4199","P01974","20160914","99991231",,"Male",
"4200","P01978","20160914","99991231",,"Male",
"4201","P02008","20160914","99991231",,"Male",
"4202","P01963","20160921","99991231",,"Female",
"4203","P02054","20160921","99991231",,"Male",
"4204","P01982","20160925","99991231",,"Female",
"4205","P01928","20160928","99991231",,"Male",
"4206","P01934","20160928","99991231",,"Female",
"4207","P01956","20160928","99991231",,"Female",
"4208","P01976","20160928","99991231",,"Male",
"4209","P01977","20160928","99991231",,"Male",
"4210","P02023","20160928","99991231",,,
"4211","P01984","20160929","99991231",,"Female",
"4212","P01151","20161001","99991231",,"Female",
"4213","P01931","20161001","99991231",,"Female",
"4214","P01932","20161001","99991231",,"Female",
"4215","P01915","20161005","99991231",,"Male",
"4216","P01985","20161005","99991231",,,
"4217","P01914","20161007","99991231",,"Male",
"4218","P01983","20161007","99991231",,"Female",
"4219","P01364","20161012","99991231",,"Female",
"4220","P01988","20161012","99991231",,"Female",
"4221","P01991","20161012","99991231",,"Male",
"4222","P01992","20161012","99991231",,"Male",
"4223","P01994","20161013","99991231",,"Male",
"4224","P02025","20161013","99991231",,"Male",
"4225","P01925","20161019","99991231",,"Female",
"4226","P01990","20161019","99991231",,"Female",
"4227","P02026","20161019","99991231",,"Male",
"4228","P02048","20161019","99991231",,"Female",
"4229","P02098","20161019","99991231",,"Female",
"4230","P01945","20161026","99991231",,"Male",
"4231","P01998","20161026","99991231",,"Male",
"4232","P02049","20161026","99991231",,"Female",
"4233","P01939","20161102","99991231",,"Male",
"4234","P01997","20161102","99991231",,"Female",
"4235","P02001","20161102","99991231",,"Male",
"4236","P02002","20161102","99991231",,"Female",
"4237","P02060","20161102","99991231",,,
"4238","P02061","20161102","99991231",,"Male",
"4239","P02100","20161102","99991231",,"Male",
"4240","P02063","20161103","99991231",,"Male",
"4241","P02064","20161103","99991231",,"Male",
"4242","P01261","20161109","99991231",,"Male",
"4243","P01995","20161109","99991231",,"Male",
"4244","P02055","20161109","99991231",,"Male",
"4245","P02057","20161109","99991231",,,
"4246","P02065","20161109","99991231",,"Female",
"4247","P02089","20161109","99991231",,"Female",
"4248","P01246","20161116","99991231",,"Male",
"4249","P01941","20161116","99991231",,"Female",
"4250","P02056","20161116","99991231",,"Male",
"4251","P02075","20161116","99991231",,"Male",
"4252","P02076","20161116","99991231",,,
"4253","P02099","20161116","99991231",,"Male",
"4254","P01996","20161120","99991231",,"Female",
"4255","P02067","20161120","99991231",,"Male",
"4256","P00658","20161123","99991231",,"Female",
"4257","P01017","20161123","99991231",,"Female",
"4258","P01979","20161123","99991231",,"Male",
"4259","P02070","20161123","99991231",,,
"4260","P02071","20161123","99991231",,,
"4261","P02072","20161123","99991231",,,
"4262","P02073","20161123","99991231",,,
"4263","P02074","20161123","99991231",,"Male",
"4264","P02077","20161123","99991231",,"Male",
"4265","P02078","20161123","99991231",,"Female",
"4266","P02079","20161123","99991231",,"Male",
"4267","P02080","20161123","99991231",,"Male",
"4268","P02084","20161123","99991231",,"Male",
"4269","P02107","20161123","99991231",,"Female",
"4270","P00534","20161124","99991231",,"Male",
"4271","P00795","20161124","99991231",,"Male",
"4272","P01105","20161124","99991231",,"Male",
"4273","P01941","20161124","99991231",,"Female",
"4274","P02096","20161124","99991231",,"Female",
"4275","P02003","20161125","99991231",,"Male",
"4276","P00248","20161126","99991231",,"Male",
"4277","P01840","20161127","99991231",,"Male",
"4278","P01094","20161130","99991231",,"Male",
"4279","P01999","20161130","99991231",,"Female",
"4280","P02068","20161130","99991231",,"Female",
"4281","P02069","20161130","99991231",,,
"4282","P02083","20161130","99991231",,"Male",
"4283","P02086","20161130","99991231",,"Male",
"4284","P02097","20161130","99991231",,"Male",
"4285","P02117","20161130","99991231",,,
"4286","P02118","20161130","99991231",,"Male",
"4287","P00976","20161201","99991231",,"Male",
"4288","P02066","20161201","99991231",,"Male",
"4289","P02090","20161201","99991231",,"Male",
"4290","P02093","20161201","99991231",,"Female",
"4291","P02089","20161204","99991231",,"Female",
"4292","P02082","20161207","99991231",,"Male",
"4293","P02101","20161207","99991231",,"Male",
"4294","P02102","20161207","99991231",,"Male",
"4295","P01910","20161208","99991231",,"Male",
"4296","P02106","20161214","99991231",,"Male",
"4297","P01910","20161215","99991231",,"Male",
"4298","P02104","20161215","99991231",,,
"4299","P02130","20161215","99991231",,"Female",
"4300","P02041","20161217","99991231",,"Male",
"4301","P01056","20161221","99991231",,"Female",
"4302","P01895","20161221","99991231",,"Female",
"4303","P02111","20161221","99991231",,"Male",
"4304","P02112","20161221","99991231",,"Male",
"4305","P02113","20161221","99991231",,"Male",
"4306","P02026","20161222","99991231",,"Male",
"4307","P02114","20161222","99991231",,"Male",
"4308","P02119","20161228","99991231",,"Female",
"4309","P00648","20161231","99991231",,"Female",
"4310","P00322","20170101","99991231",,"Female",
"4311","P01993","20170101","99991231",,"Male",
"4312","P01980","20170104","99991231",,"Female",
"4313","P01981","20170104","99991231",,"Male",
"4314","P02000","20170104","99991231",,"Male",
"4315","P02085","20170104","99991231",,"Male",
"4316","P02116","20170104","99991231",,"Male",
"4317","P01981","20170105","99991231",,"Male",
"4318","P00266","20170107","99991231",,"Male",
"4319","P02109","20170111","99991231",,"Male",
"4320","P02122","20170111","99991231",,"Male",
"4321","P02125","20170111","99991231",,"Female",
"4322","P02126","20170111","99991231",,"Female",
"4323","P01075","20170112","99991231",,"Female",
"4324","P02124","20170112","99991231",,"Female",
"4325","P02129","20170112","99991231",,"Male",
"4326","P02131","20170118","99991231",,,
"4327","P01097","20170119","99991231",,"Female",
"4328","P02134","20170119","99991231",,"Female",
"4329","P02135","20170119","99991231",,"Male",
"4330","P02132","20170120","99991231",,,
"4331","P02134","20170121","99991231",,"Female",
"4332","P00322","20170122","99991231",,"Female",
"4333","P02022","20170122","99991231",,"Male",
"4334","P02138","20170122","99991231",,"Male",
"4335","P01901","20170125","99991231",,"Female",
"4336","P02136","20170125","99991231",,"Female",
"4337","P02140","20170125","99991231",,"Female",
"4338","P02141","20170125","99991231",,"Female",
"4339","P02142","20170125","99991231",,"Female",
"4340","P00925","20170126","99991231",,"Female",
"4341","P02004","20170201","99991231",,"Male",
"4342","P02068","20170201","99991231",,"Female",
"4343","P02108","20170201","99991231",,"Male",
"4344","P02121","20170201","99991231",,"Female",
"4345","P02139","20170201","99991231",,"Male",
"4346","P02144","20170201","99991231",,"Male",
"4347","P02147","20170204","99991231",,"Male",
"4348","P02081","20170206","99991231",,"Male",
"4349","P01987","20170208","99991231",,"Male",
"4350","P02128","20170208","99991231",,"Male",
"4351","P02120","20170217","99991231",,"Female",
"4352","P02103","20170228","99991231",,"Male",
"4353","P02146","20170228","99991231",,,
"4354","P02058","20170301","99991231",,"Male",
"4355","P02115","20170301","99991231",,"Female",
"4356","P02059","20170321","99991231",,"Male",
"4357","P02123","20170401","99991231",,"Male",
"4358","P02127","20170411","99991231",,"Male",
"4359","P02137","20170501","99991231",,"Male",
"4360","P02062","20170502","99991231",,"Male",
"4361","P01986","20170704","99991231",,"Male",
"4362","P01962","20180101","99991231",,"Male",
"4363","P01989","20180101","99991231",,"Male",
"4364","P02087","20180101","99991231",,"Male",
"4365","P02088","20180101","99991231",,"Male",
"4366","P02091","20180101","99991231",,"Male",
"4367","P02092","20180101","99991231",,"Female",
"4368","P02094","20180101","99991231",,"Male",
"4369","P02095","20180101","99991231",,"Female",
"4370","P02105","20180101","99991231",,"Female",
"4371","P02110","20180101","99991231",,"Male",
"4372","P02133","20180101","99991231",,"Male",
"4373","P02143","20180101","99991231",,"Female",
"4374","P02145","20180101","99991231",,"Female",
