"EMPLOYEE_ID","EMP_PAYCOMP_RECUR_ID","COMPENSATION_ID","PAY_COMPONENT_ICODE","CURRENCY","PAYCOMPVALUE","FREQUENCY","CUSTOM_NUM10","EFFECTIVE_START_DATE","EFFECTIVE_END_DATE","TRANSACTION_SEQUENCE_NUMBER"
"E101558","37996","19960","58","USD","0","42",,"20150428","99991231","1"
"E101559","37997","19961","58","USD","0","42",,"20150421","99991231","1"
"E101560","37998","19962","58","GBP","0","42",,"20150519","99991231","1"
"E101561","37999","19963","58","GBP","0","42",,"20150707","99991231","1"
"E101562","38000","19964","58","USD","30","42",,"20150428","20151031","1"
"E101562","38001","19965","58","USD","50","42",,"20151101","20160331","1"
"E101562","38002","19966","58","USD","50","42",,"20160401","99991231","1"
"E101563","38003","19968","58","GBP","0","42",,"20150514","20151207","1"
"E101563","38004","19969","58","GBP","0","42",,"20151208","20160213","1"
"E101563","38005","19970","58","GBP","0","42",,"20160214","20170207","1"
"E101564","38006","19971","58","USD","40","42",,"20150428","20160331","1"
"E101564","38007","19972","58","USD","40","42",,"20160401","99991231","1"
"E101565","38008","19973","58","GBP","0","42",,"20150502","99991231","1"
"E101566","38009","19974","58","USD","10","42",,"20150505","20160331","1"
"E101566","38010","19975","58","USD","10","42",,"20160401","20160930","1"
"E101566","38011","19976","58","USD","10","42",,"20161001","99991231","1"
"E101567","38012","19977","58","GBP","0","42",,"20150506","99991231","1"
"E101568","38013","19978","58","USD","7.5","42",,"20150527","20160331","1"
"E101568","38014","19979","58","USD","7.5","42",,"20160401","99991231","1"
"E101569","38015","19980","58","GBP","40","42",,"20150701","20160331","1"
"E101569","38016","19981","58","GBP","40","42",,"20160401","99991231","1"
"E101570","38017","19982","58","GBP","0","42",,"20150616","99991231","1"
"E101571","38018","19983","58","USD","75","42",,"20150512","20160331","1"
"E101571","38019","19984","58","USD","75","42",,"20160401","99991231","1"
"E101572","38020","19985","58","USD","0","42",,"20150508","99991231","1"
"E101573","38021","19986","58","USD","0","42",,"20150505","20150727","1"
"E101573","38022","19987","58","USD","50","42",,"20150728","20160331","1"
"E101573","38023","19988","58","USD","50","42",,"20160401","99991231","1"
"E101574","38024","19989","58","GBP","0","42",,"20150512","99991231","1"
"E101575","38025","19990","58","GBP","10","42",,"20150707","20160331","1"
"E101575","38026","19991","58","GBP","10","42",,"20160401","20160430","1"
"E101575","38027","19992","58","GBP","10","42",,"20160501","99991231","1"
"E101576","38028","19993","58","GBP","0","42",,"20150515","99991231","1"
"E101577","38029","19994","58","USD","0","42",,"20150512","99991231","1"
"E101578","38030","19995","58","USD","0","42",,"20150520","99991231","1"
"E101579","38031","19996","58","GBP","10","42",,"20150616","20160331","1"
"E101579","38032","19997","58","GBP","10","42",,"20160401","99991231","1"
"E101580","38033","19998","58","SGD","35","42",,"20150925","20160331","1"
"E101580","38034","19999","58","SGD","35","42",,"20160401","99991231","1"
"E101581","38035","20000","58","USD","30","42",,"20150519","99991231","1"
"E101582","38036","20001","58","GBP","25","42",,"20150818","20160331","1"
"E101582","38037","20002","58","GBP","25","42",,"20160401","99991231","1"
"E101583","38038","20003","58","GBP","0","42",,"20150701","99991231","1"
"E101584","38039","20004","58","USD","0","42",,"20150527","20151228","1"
"E101584","38040","20005","58","USD","0","42",,"20151229","99991231","1"
"E101585","38041","20006","58","USD","0","42",,"20150527","99991231","1"
"E101586","38042","20007","58","GBP","0","42",,"20150811","99991231","1"
"E101587","38043","20008","58","USD","0","42",,"20150602","99991231","1"
"E101588","38044","20009","58","GBP","15","42",,"20150826","20160331","1"
"E101588","38045","20010","58","GBP","15","42",,"20160401","99991231","1"
"E101589","38046","20011","58","GBP","0","42",,"20150630","99991231","1"
"E101590","38047","20012","58","USD","0","42",,"20150602","99991231","1"
"E101591","38048","20013","58","USD","0","42",,"20150602","20150817","1"
"E101591","38049","20014","58","USD","7.5","42",,"20150818","20160331","1"
"E101591","38050","20015","58","USD","7.5","42",,"20160401","99991231","1"
"E101592","38051","20016","58","USD","0","42",,"20150602","99991231","1"
"E101593","38052","20017","58","SGD","10","42",,"20150609","99991231","1"
"E101594","38053","20018","58","GBP","0","42",,"20150603","99991231","1"
"E101595","38054","20019","58","GBP","10","42",,"20150623","99991231","1"
"E101596","38055","20020","58","GBP","15","42",,"20150908","99991231","1"
"E101597","38056","20021","58","USD","0","42",,"20150609","99991231","1"
"E101598","38057","20022","58","GBP","0","42",,"20150616","99991231","1"
"E101599","38058","20023","58","USD","0","42",,"20150604","99991231","1"
"E101600","38059","20024","58","GBP","15","42",,"20150904","20151231","1"
"E101600","38060","20025","58","GBP","20","42",,"20160101","20160531","1"
"E101600","38061","20026","58","GBP","20","42",,"20160601","99991231","1"
"E101601","38062","20027","58","GBP","0","42",,"20150707","99991231","1"
"E101602","38063","20028","58","GBP","0","42",,"20150630","99991231","1"
"E101603","38064","20029","58","USD","15","42",,"20150616","20160331","1"
"E101603","38065","20030","58","USD","15","42",,"20160401","99991231","1"
"E101604","38066","20031","58","GBP","10","42",,"20150707","20160331","1"
"E101604","38067","20032","58","GBP","10","42",,"20160401","99991231","1"
"E101605","38068","20033","58","GBP","15","42",,"20150915","99991231","1"
"E101606","38069","20034","58","GBP","0","42",,"20150623","99991231","1"
"E101607","38070","20035","58","USD","0","42",,"20150616","99991231","1"
"E101608","38071","20036","58","SGD","0","42",,"20150701","99991231","1"
"E101609","38072","20037","58","GBP","0","42",,"20150714","99991231","1"
"E101610","38073","20038","58","GBP","0","42",,"20150811","99991231","1"
"E101611","38074","20039","58","USD","0","42",,"20150616","20150819","1"
"E101611","38075","20040","58","USD","0","42",,"20150820","20160712","1"
"E101611","38076","20041","58","USD","7.5","42",,"20160713","99991231","1"
"E101612","38077","20042","58","GBP","10","42",,"20150930","20160331","1"
"E101612","38078","20043","58","GBP","10","42",,"20160401","20160531","1"
"E101612","38079","20044","58","GBP","10","42",,"20160601","20160731","1"
"E101612","38080","20045","58","GBP","10","42",,"20160801","99991231","1"
"E101613","38081","20046","58","USD","30","42",,"20150623","20160331","1"
"E101613","38082","20047","58","USD","30","42",,"20160401","99991231","1"
"E101614","38083","20048","58","GBP","10","42",,"20150626","20151130","1"
"E101614","38084","20049","58","GBP","10","42",,"20151201","20161031","1"
"E101614","38085","20050","58","GBP","10","42",,"20161101","99991231","1"
"E101615","38086","20051","58","GBP","0","42",,"20150728","99991231","1"
"E101616","38087","20052","58","GBP","0","42",,"20150701","99991231","1"
"E101617","38088","20053","58","USD","0","42",,"20150630","20150808","1"
"E101617","38089","20054","58","USD","0","42",,"20150809","20160629","1"
"E101617","38090","20055","58","USD","0","42",,"20160630","99991231","1"
"E101618","38091","20056","58","GBP","0","42",,"20150714","99991231","1"
"E101619","38092","20057","58","USD","30","42",,"20150630","20160331","1"
"E101619","38093","20058","58","USD","30","42",,"20160401","99991231","1"
"E101620","38094","20059","58","USD","40","42",,"20150630","20160331","1"
"E101620","38095","20060","58","USD","40","42",,"20160401","99991231","1"
"E101621","38096","20061","58","GBP","20","42",,"20150721","20160331","1"
"E101621","38097","20062","58","GBP","20","42",,"20160401","99991231","1"
"E101622","38098","20063","58","USD","0","42",,"20150707","20151031","1"
"E101622","38099","20064","58","USD","10","42",,"20151101","20160331","1"
"E101622","38100","20065","58","USD","10","42",,"20160401","20161217","1"
"E101623","38101","20066","58","GBP","0","42",,"20150707","99991231","1"
"E101624","38102","20067","58","GBP","0","42",,"20150826","99991231","1"
"E101625","38103","20068","58","GBP","7.5","42",,"20150915","20160331","1"
"E101625","38104","20069","58","GBP","7.5","42",,"20160401","99991231","1"
"E101626","38105","20070","58","GBP","15","42",,"20150818","20160331","1"
"E101626","38106","20071","58","GBP","15","42",,"20160401","99991231","1"
"E101627","38107","20072","58","GBP","0","42",,"20150811","99991231","1"
"E101628","38108","20073","58","USD","25","42",,"20150707","20160331","1"
"E101628","38109","20074","58","USD","25","42",,"20160401","99991231","1"
"E101629","38110","20075","58","USD","30","42",,"20150707","20160331","1"
"E101629","38111","20076","58","USD","30","42",,"20160401","99991231","1"
"E101630","38112","20077","58","USD","7.5","42",,"20150707","20160331","1"
"E101630","38113","20078","58","USD","7.5","42",,"20160401","99991231","1"
"E101631","38114","20079","58","GBP","7.5","42",,"20150716","20160331","1"
"E101631","38115","20080","58","GBP","7.5","42",,"20160401","20160630","1"
"E101631","38116","20081","58","GBP","7.5","42",,"20160701","20160930","1"
"E101631","38117","20082","58","GBP","7.5","42",,"20161001","20161231","1"
"E101632","38118","20083","58","USD","7.5","42",,"20150714","20160215","1"
"E101632","38119","20084","58","USD","7.5","42",,"20160216","20160331","1"
"E101632","38120","20085","58","USD","7.5","42",,"20160401","20160930","1"
"E101633","38121","20086","58","GBP","20","42",,"20151027","99991231","1"
"E101634","38122","20087","58","GBP","0","42",,"20150804","99991231","1"
"E101635","38123","20088","58","USD","10","42",,"20150714","20160331","1"
"E101635","38124","20089","58","USD","10","42",,"20160401","20161217","1"
"E101636","38125","20090","58","GBP","0","42",,"20150804","20151231","1"
"E101636","38126","20091","58","GBP","30","42",,"20160101","99991231","1"
"E101637","38127","20092","58","GBP","10","42",,"20150915","20160331","1"
"E101637","38128","20093","58","GBP","10","42",,"20160401","99991231","1"
"E101638","38129","20094","58","GBP","0","42",,"20150717","99991231","1"
"E101639","38130","20095","58","USD","0","42",,"20150616","99991231","1"
"E101640","38131","20096","58","USD","10","42",,"20150714","20160331","1"
"E101640","38132","20097","58","USD","10","42",,"20160401","99991231","1"
"E101641","38133","20098","58","USD","7.5","42",,"20150714","20160331","1"
"E101641","38134","20099","58","USD","7.5","42",,"20160401","20161108","1"
"E101642","38135","20100","58","USD","10","42",,"20150721","99991231","1"
"E101643","38136","20101","58","GBP","10","42",,"20150903","20160331","1"
"E101643","38137","20102","58","GBP","10","42",,"20160401","20161130","1"
"E101644","38138","20103","58","GBP","15","42",,"20151027","99991231","1"
"E101645","38139","20104","58","GBP","0","42",,"20150728","99991231","1"
"E101646","38140","20105","58","GBP","0","42",,"20150728","99991231","1"
"E101647","38141","20106","58","USD","0","42",,"20150714","99991231","1"
"E101648","38142","20107","58","USD","30","42",,"20150728","20160331","1"
"E101648","38143","20108","58","USD","30","42",,"20160401","99991231","1"
"E101649","38144","20109","58","USD","50","42",,"20150728","20160331","1"
"E101649","38145","20110","58","USD","50","42",,"20160401","99991231","1"
"E101650","38146","20111","58","GBP","7.5","42",,"20150901","20151231","1"
"E101650","38147","20112","58","GBP","7.5","42",,"20160101","20160331","1"
"E101650","38148","20113","58","GBP","7.5","42",,"20160401","99991231","1"
"E101651","38149","20114","58","GBP","0","42",,"20150804","99991231","1"
"E101652","38150","20115","58","GBP","15","42",,"20151110","99991231","1"
"E101653","38151","20116","58","GBP","0","42",,"20150901","99991231","1"
"E101654","38152","20117","58","CHF","20","42",,"20160119","99991231","1"
"E101655","38153","20118","58","USD","7.5","42",,"20150811","20160331","1"
"E101655","38154","20119","58","USD","7.5","42",,"20160401","20160930","1"
"E101655","38155","20120","58","USD","7.5","42",,"20161001","99991231","1"
"E101656","38156","20121","58","GBP","0","42",,"20150903","99991231","1"
"E101657","38157","20122","58","GBP","0","42",,"20150826","99991231","1"
"E101658","38158","20123","58","USD","0","42",,"20150818","99991231","1"
"E101659","38159","20124","58","USD","15","42",,"20150825","20160331","1"
"E101659","38160","20125","58","USD","15","42",,"20160401","99991231","1"
"E101660","38161","20126","58","USD","35","42",,"20150818","20160331","1"
"E101660","38162","20127","58","USD","35","42",,"20160401","99991231","1"
"E101661","38163","20128","58","GBP","0","42",,"20150908","20160705","1"
"E101661","38164","20129","58","GBP","10","42",,"20160706","99991231","1"
"E101662","38165","20130","58","USD","30","42",,"20150818","20160331","1"
"E101662","38166","20131","58","USD","30","42",,"20160401","99991231","1"
"E101663","38167","20132","58","GBP","10","42",,"20150922","99991231","1"
"E101664","38168","20133","58","USD","10","42",,"20150825","20160331","1"
"E101664","38169","20134","58","USD","10","42",,"20160401","99991231","1"
"E101665","38170","20135","58","USD","7.5","42",,"20150825","20160331","1"
"E101665","38171","20136","58","USD","7.5","42",,"20160401","20161206","1"
"E101666","38172","20137","58","USD","7.5","42",,"20150825","20160331","1"
"E101666","38173","20138","58","USD","7.5","42",,"20160401","99991231","1"
"E101667","38174","20139","58","GBP","20","42",,"20151001","20160331","1"
"E101667","38175","20140","58","GBP","20","42",,"20160401","99991231","1"
"E101668","38176","20141","58","USD","7.5","42",,"20150825","20160331","1"
"E101668","38177","20142","58","USD","7.5","42",,"20160401","20161217","1"
"E101669","38178","20143","58","BMD","0","42",,"20150609","20150930","1"
"E101669","38179","20144","58","BMD","15","42",,"20151001","20160331","1"
"E101669","38180","20145","58","BMD","15","42",,"20160401","20160401","1"
"E101669","38181","20146","58","BMD","15","42",,"20160402","99991231","1"
"E101670","38182","20147","58","SGD","7.5","42",,"20150915","20160331","1"
"E101670","38183","20148","58","SGD","7.5","42",,"20160401","99991231","1"
"E101671","38184","20149","58","USD","7.5","42",,"20150902","20160331","1"
"E101671","38185","20150","58","USD","7.5","42",,"20160401","99991231","1"
"E101672","38186","20151","58","USD","15","42",,"20150902","20160331","1"
"E101672","38187","20152","58","USD","15","42",,"20160401","99991231","1"
"E101673","38188","20153","58","USD","0","42",,"20150908","99991231","1"
"E101674","38189","20154","58","GBP","0","42",,"20151013","99991231","1"
"E101675","38190","20155","58","GBP","10","42",,"20151013","20160331","1"
"E101675","38191","20156","58","GBP","10","42",,"20160401","20160831","1"
"E101675","38192","20157","58","GBP","10","42",,"20160901","99991231","1"
"E101676","38193","20158","58","USD","0","42",,"20150902","20151207","1"
"E101676","38194","20159","58","USD","7.5","42",,"20151208","99991231","1"
"E101677","38195","20160","58","GBP","20","42",,"20151208","99991231","1"
"E101678","38196","20161","58","USD","20","42",,"20150915","20160331","1"
"E101678","38197","20162","58","USD","20","42",,"20160401","99991231","1"
"E101679","38198","20163","58","GBP","7.5","42",,"20150929","20160331","1"
"E101679","38199","20164","58","GBP","7.5","42",,"20160401","20160430","1"
"E101679","38200","20165","58","GBP","7.5","42",,"20160501","20160630","1"
"E101679","38201","20166","58","GBP","7.5","42",,"20160701","20161031","1"
"E101679","38202","20167","58","GBP","7.5","42",,"20161101","99991231","1"
"E101680","38203","20168","58","USD","0","42",,"20150922","99991231","1"
"E101681","38204","20169","58","GBP","0","42",,"20150922","99991231","1"
"E101682","38205","20170","58","SGD","35","42",,"20160202","99991231","1"
"E101683","38206","20171","58","GBP","10","42",,"20151027","20151130","1"
"E101683","38207","20172","58","GBP","10","42",,"20151201","20160331","1"
"E101683","38208","20173","58","GBP","10","42",,"20160401","20170131","1"
"E101684","38209","20174","58","GBP","7.5","42",,"20151020","20160331","1"
"E101684","38210","20175","58","GBP","7.5","42",,"20160401","20160831","1"
"E101684","38211","20176","58","GBP","10","42",,"20160901","20161231","1"
"E101685","38212","20177","58","GBP","0","42",,"20150929","99991231","1"
"E101686","38213","20178","58","GBP","10","42",,"20151027","20160331","1"
"E101686","38214","20179","58","GBP","10","42",,"20160401","99991231","1"
"E101687","38215","20180","58","USD","7.5","42",,"20150929","99991231","1"
"E101688","38216","20181","58","GBP","15","42",,"20160105","99991231","1"
"E101689","38217","20182","58","GBP","7.5","42",,"20150929","20160331","1"
"E101689","38218","20183","58","GBP","7.5","42",,"20160401","99991231","1"
"E101690","38219","20184","58","GBP","0","42",,"20150924","20160630","1"
"E101690","38220","20185","58","GBP","0","42",,"20160701","99991231","1"
"E101691","38221","20186","58","GBP","0","42",,"20151013","20161013","1"
"E101691","38222","20187","58","GBP","0","42",,"20161014","99991231","1"
"E101692","38223","20188","58","GBP","0","42",,"20151013","20160622","1"
"E101692","38224","20189","58","GBP","7.5","42",,"20160623","99991231","1"
"E101693","38225","20190","58","GBP","10","42",,"20151027","99991231","1"
"E101694","38226","20191","58","GBP","15","42",,"20151027","20160331","1"
"E101694","38227","20192","58","GBP","15","42",,"20160401","20160731","1"
"E101694","38228","20193","58","GBP","15","42",,"20160801","20160831","1"
"E101694","38229","20194","58","GBP","15","42",,"20160901","20161130","1"
"E101695","38230","20195","58","GBP","0","42",,"20151006","99991231","1"
"E101696","38231","20196","58","USD","7.5","42",,"20151006","99991231","1"
"E101697","38232","20197","58","GBP","0","42",,"20151103","99991231","1"
"E101698","38233","20198","58","GBP","7.5","42",,"20151013","20160331","1"
"E101698","38234","20199","58","GBP","7.5","42",,"20160401","20160831","1"
"E101698","38235","20200","58","GBP","7.5","42",,"20160901","99991231","1"
"E101699","38236","20201","58","GBP","0","42",,"20151013","99991231","1"
"E101700","38237","20202","58","GBP","7.5","42",,"20151110","99991231","1"
"E101701","38238","20203","58","GBP","25","42",,"20160304","99991231","1"
"E101702","38239","20204","58","GBP","15","42",,"20151103","20160531","1"
"E101702","38240","20205","58","GBP","15","42",,"20160601","20191231","1"
"E101703","38241","20206","58","GBP","7.5","42",,"20151020","20160331","1"
"E101703","38242","20207","58","GBP","7.5","42",,"20160401","20160930","1"
"E101703","38243","20208","58","GBP","7.5","42",,"20161001","99991231","1"
"E101704","38244","20209","58","GBP","0","42",,"20151016","20151231","1"
"E101704","38245","20210","58","GBP","20","42",,"20160101","99991231","1"
"E101705","38246","20211","58","USD","0","42",,"20151022","20170103","1"
"E101706","38247","20212","58","USD","15","42",,"20151027","20160331","1"
"E101706","38248","20213","58","USD","15","42",,"20160401","99991231","1"
"E101707","38249","20214","58","GBP","7.5","42",,"20151124","99991231","1"
"E101708","38250","20215","58","GBP","20","42",,"20160105","99991231","1"
"E101709","38251","20216","58","GBP","0","42",,"20151103","99991231","1"
"E101710","38252","20217","58","GBP","0","42",,"20151027","99991231","1"
"E101711","38253","20218","58","GBP","10","42",,"20151103","99991231","1"
"E101712","38254","20219","58","SGD","25","42",,"20160105","99991231","1"
"E101713","38255","20220","58","USD","0","42",,"20151028","99991231","1"
"E101714","38256","20221","58","GBP","75","42",,"20160305","99991231","1"
"E101715","38257","20222","58","USD","60","42",,"20101201","20110831","1"
"E101715","38258","20223","58","USD","60","42",,"20110901","20120331","1"
"E101715","38259","20224","58","USD","60","42",,"20120401","20130331","1"
"E101715","38260","20225","58","USD","60","42",,"20130401","20140331","1"
"E101715","38261","20226","58","USD","60","42",,"20140401","20150331","1"
"E101715","38262","20227","58","USD","60","42",,"20150401","20160331","1"
"E101715","38263","20228","58","USD","60","42",,"20160401","99991231","1"
"E101716","38264","20229","58","GBP","0","42",,"20151110","20160930","1"
"E101716","38265","20230","58","GBP","10","42",,"20161001","99991231","1"
"E101717","38266","20231","58","GBP","7.5","42",,"20161030","99991231","1"
"E101718","38267","20232","58","USD","35","42",,"20151117","99991231","1"
"E101719","38268","20233","58","GBP","7.5","42",,"20160901","99991231","1"
"E101720","38269","20234","58","USD","0","42",,"20151112","99991231","1"
"E101721","38270","20235","58","USD","0","42",,"20151112","20160517","1"
"E101721","38271","20236","58","USD","7.5","42",,"20160518","99991231","1"
"E101722","38272","20237","58","USD","0","42",,"20151112","99991231","1"
"E101723","38273","20238","58","GBP","7.5","42",,"20160901","99991231","1"
"E101724","38274","20239","58","GBP","7.5","42",,"20160901","99991231","1"
"E101725","38275","20240","58","GBP","10","42",,"20160105","99991231","1"
"E101726","38276","20241","58","GBP","0","42",,"20151215","20160430","1"
"E101726","38277","20242","58","GBP","10","42",,"20160501","99991231","1"
"E101727","38278","20243","58","GBP","10","42",,"20160302","99991231","1"
"E101728","38279","20244","58","GBP","15","42",,"20160302","99991231","1"
"E101729","38280","20245","58","GBP","0","42",,"20151119","99991231","1"
"E101730","38281","20246","58","GBP","40","42",,"20160126","99991231","1"
"E101731","38282","20247","58","GBP","0","42",,"20151201","20160630","1"
"E101731","38283","20248","58","GBP","10","42",,"20160701","99991231","1"
"E101732","38284","20249","58","USD","30","42",,"20151201","99991231","1"
"E101733","38285","20250","58","USD","40","42",,"20151203","99991231","1"
"E101734","38286","20251","58","GBP","0","42",,"20151127","99991231","1"
"E101735","38287","20252","58","GBP","30","42",,"20151215","20160331","1"
"E101735","38288","20253","58","GBP","30","42",,"20160401","99991231","1"
"E101736","38289","20254","58","USD","0","42",,"20151201","99991231","1"
"E101737","38290","20255","58","GBP","7.5","42",,"20160901","99991231","1"
"E101738","38291","20256","58","SGD","10","42",,"20160102","99991231","1"
"E101739","38292","20257","58","USD","7.5","42",,"20151215","99991231","1"
"E101740","38293","20258","58","GBP","0","42",,"20151230","99991231","1"
"E101741","38294","20259","58","GBP","10","42",,"20160119","20160731","1"
"E101741","38295","20260","58","GBP","10","42",,"20160801","99991231","1"
"E101742","38296","20261","58","GBP","25","42",,"20160316","20160831","1"
"E101742","38297","20262","58","GBP","25","42",,"20160901","20160915","1"
"E101742","38298","20263","58","GBP","25","42",,"20160916","99991231","1"
"E101743","38299","20264","58","USD","0","42",,"20151211","99991231","1"
"E101744","38300","20265","58","GBP","15","42",,"20160323","99991231","1"
"E101746","38301","20266","58","GBP","10","42",,"20160323","99991231","1"
"E101747","38302","20267","58","GBP","20","42",,"20160302","99991231","1"
"E101748","38303","20268","58","GBP","10","42",,"20160119","99991231","1"
"E101749","38304","20269","58","USD","0","42",,"20151209","99991231","1"
"E101750","38305","20270","58","USD","20","42",,"20151222","99991231","1"
"E101751","38306","20271","58","USD","0","42",,"20151219","20160116","1"
"E101751","38307","20272","58","USD","0","42",,"20160117","20160531","1"
"E101751","38308","20273","58","USD","0","42",,"20160601","99991231","1"
"E101752","38309","20274","58","GBP","15","42",,"20160323","99991231","1"
"E101753","38310","20275","58","GBP","15","42",,"20160216","99991231","1"
"E101846","38321","20281","81","GBP","23000","42",,"20161101","20161130","1"
"E101846","38322","20281","58","GBP","7.5","42",,"20161101","20161130","1"
"E101643","38323","20282","81","GBP","40250","42",,"20161201","99991231","1"
"E101643","38324","20282","58","GBP","10","42",,"20161201","99991231","1"
"E100424","38325","20283","81","GBP","200000","42",,"20161109","99991231","1"
"E100424","38326","20283","58","GBP","50","42",,"20161109","99991231","1"
"E102063","38341","20301","81","GBP","20000","42",,"20161109","99991231","1"
"E102063","38342","20301","58","GBP","7.5","42",,"20161109","99991231","1"
"E102061","38361","20321","81","CHF","85000","42",,"20161116","20170131","1"
"E102062","38362","20322","81","GBP","0","42",,"20161109","99991231","1"
"E102066","38363","20323","81","GBP","44000","42",,"20170301","99991231","1"
"E102066","38364","20323","57","GBP","10000","42",,"20170301","99991231","1"
"E102068","38381","20341","81","GBP","90000","42",,"20170321","99991231","1"
"E102068","38382","20341","58","GBP","20","42",,"20170321","99991231","1"
"E102057","38401","20361","81","GBP","0","42",,"20161102","99991231","1"
"E102058","38421","20381","81","USD","100000","42",,"20161102","99991231","1"
"E102058","38422","20381","58","USD","15","42",,"20161102","99991231","1"
"E102056","38441","20401","81","SGD","410000","42",,"20170502","99991231","1"
"E102056","38442","20401","58","SGD","50","42",,"20170502","99991231","1"
"E102060","38443","20402","81","USD","480000","42",,"20161103","99991231","1"
"E102060","38444","20402","58","USD","75","42",,"20161103","99991231","1"
"E100018","38461","20421","81","GBP","37130","42",,"20161001","20191231","1"
"E100018","38462","20421","58","GBP","10","42",,"20161001","20191231","1"
"E102059","38481","20441","81","USD","650000","42",,"20161103","99991231","1"
"E102059","38482","20441","58","USD","100","42",,"20161103","99991231","1"
"E102064","38501","20461","81","USD","102000","42",,"20161109","20161220","1"
"E102064","38502","20461","58","USD","10","42",,"20161109","20161220","1"
"E101846","38521","20481","81","GBP","23250","42",,"20161201","99991231","1"
"E101846","38522","20481","58","GBP","7.5","42",,"20161201","99991231","1"
"E102070","38523","20501","81","GBP","50000","42",,"20170104","99991231","1"
"E101694","38524","20502","81","GBP","32800","42",,"20161201","20161231","1"
"E101694","38525","20502","58","GBP","15","42",,"20161201","20161231","1"
"E100428","38526","20503","81","CHF","13251.25","42",,"20161117","20161231","1"
"E100428","38527","20503","58","CHF","20","42",,"20161117","20161231","1"
"E100784","38528","20504","81","GBP","24450","42",,"20161201","99991231","1"
"E100784","38529","20504","58","GBP","7.5","42",,"20161201","99991231","1"
"E100477","38530","20505","81","CHF","231460","42",,"20161101","99991231","1"
"E100477","38531","20505","58","CHF","30","42",,"20161101","99991231","1"
"E101791","38541","20521","81","GBP","28550","42",,"20161209","20161231","1"
"E101791","38542","20521","58","GBP","7.5","42",,"20161209","20161231","1"
"E100693","38561","20541","81","USD","92410","42",,"20170101","99991231","1"
"E100693","38562","20541","58","USD","15","42",,"20170101","99991231","1"
"E100741","38563","20542","81","USD","180000","42",,"20170101","99991231","1"
"E100741","38564","20542","58","USD","40","42",,"20170101","99991231","1"
"E101632","38565","20543","81","USD","72450","42",,"20161001","99991231","1"
"E101632","38566","20543","58","USD","10","42",,"20161001","99991231","1"
"E101641","38581","20561","81","USD","60000","42",,"20161109","99991231","1"
"E101641","38582","20561","58","USD","7.5","42",,"20161109","99991231","1"
"E100778","38583","20562","81","USD","78000","42",,"20170101","99991231","1"
"E100778","38584","20562","58","USD","15","42",,"20170101","99991231","1"
"E100001","38601","20581","81","GBP","12000","42",,"20161120","99991231","1"
"E100001","38602","20581","58","GBP","8","42",,"20161120","99991231","1"
"E102072","38621","20601","81","GBP","0","42",,"20161130","20170131","1"
"E102073","38641","20621","81","GBP","0","42",,"20161130","99991231","1"
"E101154","38661","20641","81","GBP","31650","42",,"20161201","20161231","1"
"E101154","38662","20641","58","GBP","10","42",,"20161201","20161231","1"
"E100593","38681","16997","57","GBP","25000","42",,"20130401","20140331","1"
"E100593","38682","17001","57","GBP","25000","42",,"20140401","20150331","1"
"E100593","38683","17005","57","GBP","25000","42",,"20150401","20160331","1"
"E100593","38684","17009","57","GBP","25000","42",,"20160401","99991231","1"
"E100564","38685","16254","57","GBP","25000","42",,"20130401","20140331","1"
"E100564","38686","16257","57","GBP","25000","42",,"20140401","20160331","1"
"E100564","38687","16260","57","GBP","25000","42",,"20160401","99991231","1"
"E102147","38701","20662","81","USD","10000","42",,"20161123","99991231","1"
"E102146","38702","20661","81","USD","10000","42",,"20161123","99991231","1"
"E102146","38703","20661","58","USD","10","42",,"20161123","99991231","1"
"E102147","38721","20662","58","GBP","10","42",,"20161123","99991231","1"
"E100384","38741","20741","81","GBP","40000","42",,"20170101","99991231","1"
"E100384","38742","20741","58","GBP","7.5","42",,"20170101","99991231","1"
"E101479","38761","20761","81","GBP","304880","42",,"20160204","99991231","1"
"E101479","38762","20761","58","GBP","100","42",,"20160204","99991231","1"
"E100009","38763","20762","81","GBP","204850","42",,"20160204","20160331","1"
"E100009","38764","20762","58","GBP","75","42",,"20160204","20160331","1"
"E100258","38765","20763","81","GBP","233810","42",,"20160204","20160331","1"
"E100258","38766","20763","58","GBP","100","42",,"20160204","20160331","1"
"E100508","38781","20781","81","GBP","115000","42",,"20170101","99991231","1"
"E100508","38782","20781","58","GBP","50","42",,"20170101","99991231","1"
"E102077","38801","20801","81","USD","215000","42",,"20161123","99991231","1"
"E102077","38802","20801","58","USD","30","42",,"20161123","99991231","1"
"E102067","38821","20821","81","USD","112000","42",,"20161116","99991231","1"
"E102067","38822","20821","58","USD","15","42",,"20161116","99991231","1"
"E102069","38823","20841","81","USD","415000","42",,"20161116","99991231","1"
"E102069","38824","20841","58","USD","75","42",,"20161116","99991231","1"
"E102007","38841","20861","81","GBP","52500","42",,"20161010","20161101","1"
"E102007","38842","20861","58","GBP","0","42",,"20161010","20161101","1"
"E102075","38861","20881","81","USD","275000","42",,"20161123","99991231","1"
"E102075","38862","20881","58","USD","30","42",,"20161123","99991231","1"
"E102074","38863","20882","81","USD","220000","42",,"20161123","99991231","1"
"E102074","38864","20882","58","USD","30","42",,"20161123","99991231","1"
"E102078","38881","20901","81","USD","215000","42",,"20161123","99991231","1"
"E102078","38882","20901","58","USD","30","42",,"20161123","99991231","1"
